,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
7966,2009-03-29,$1.43,$2.62,$3.49,$2.32,$2.87,97.55%
7986,2009-03-22,$1.19,$3.01,$3.49,$2.99,$2.41,150.00%
7995,2009-03-15,$1.11,$3.11,$2.99,$1.99,$2.54,139.41%
8655,2008-06-08,$1.26,$3.76,$3.27,$3.74,$3.24,177.98%
8679,2008-06-01,$1.17,$3.74,$3.37,$3.66,$3.24,199.36%
8683,2008-05-25,$1.25,$3.64,$3.01,$3.49,$3.49,172.60%
8705,2008-05-18,$1.21,$3.76,$2.99,$3.74,$3.49,188.84%
8732,2008-05-11,$1.35,$3.61,$3.11,$3.66,$3.74,161.48%
8741,2008-05-04,$1.74,$3.66,$4.16,$4.24,$4.24,134.20%
8752,2008-04-27,$1.93,$3.46,$3.62,$3.24,$2.99,72.41%
8775,2008-04-20,$1.88,$2.89,$3.12,$3.24,$3.12,64.49%
8784,2008-04-13,$1.47,$2.76,$3.49,$2.99,$2.74,103.74%
8795,2008-04-06,$1.21,$2.32,$2.31,$2.37,$3.37,114.26%
8818,2008-03-30,$1.00,$3.21,$2.84,$2.49,$2.74,182.00%
8827,2008-03-23,$1.12,$3.23,$3.49,$2.87,$2.66,173.44%
8837,2008-03-16,$1.28,$1.95,$2.61,$1.24,$1.44,41.41%
8848,2008-03-09,$1.23,$2.89,$3.36,$3.24,$2.62,146.14%
9466,2007-07-01,$2.97,$3.48,$3.66,$3.66,$3.99,24.49%
9472,2007-06-24,$2.35,$3.61,$3.32,$4.12,$4.24,62.66%
9494,2007-06-17,$1.87,$3.23,$3.32,$4.12,$2.87,81.02%
9515,2007-06-10,$1.83,$3.11,$3.42,$3.87,$2.87,81.28%
9538,2007-06-03,$1.64,$2.98,$2.87,$3.62,$3.24,93.75%
9566,2007-05-27,$1.58,$3.22,$3.06,$3.49,$2.62,96.04%
9585,2007-05-20,$1.29,$3.15,$2.82,$3.66,$2.87,142.25%
9593,2007-05-13,$1.29,$3.32,$2.96,$3.74,$2.74,147.29%
9605,2007-05-06,$1.34,$2.97,$2.37,$3.37,$2.42,107.65%
9627,2007-04-29,$1.41,$3.35,$3.29,$3.12,$2.99,126.06%
9637,2007-04-22,$1.45,$3.10,$2.81,$3.49,$2.24,100.69%
9648,2007-04-15,$1.35,$3.14,$3.46,$2.12,$2.24,102.96%
9672,2007-04-08,$1.07,$3.16,$3.34,$2.57,$1.12,138.08%
9680,2007-04-01,$0.91,$2.47,$2.62,$1.64,$1.62,129.40%
9691,2007-03-25,$0.98,$3.20,$2.99,$2.99,$2.62,201.02%
9714,2007-03-18,$0.95,$2.72,$2.56,$2.62,$2.49,173.42%
9724,2007-03-11,$0.92,$2.49,$3.09,$2.12,$2.74,183.70%
9734,2007-03-04,$1.26,$3.22,$2.72,$2.74,$2.37,119.25%
9745,2007-02-25,$1.39,$3.47,$3.62,$2.56,$2.62,120.68%
9766,2007-02-18,$1.42,$3.65,$3.22,$2.79,$3.37,129.40%
9777,2007-02-11,$1.43,$3.90,$3.84,$3.74,$3.49,161.71%
9788,2007-02-04,$1.72,$3.52,$3.71,$3.99,$3.99,121.08%
9798,2007-01-28,$2.55,$3.97,$3.89,$4.49,$3.62,56.57%
9809,2007-01-21,$3.11,$3.72,$3.71,$3.74,$3.87,20.90%
9841,2007-01-07,$3.13,$3.32,$3.71,$4.09,$3.69,18.29%
10417,2006-06-04,$1.45,$3.30,$3.12,$2.87,$2.99,111.72%
10423,2006-05-28,$1.36,$3.23,$2.24,$3.32,$2.62,109.74%
10445,2006-05-21,$1.13,$3.22,$2.61,$2.49,$2.62,142.04%
10466,2006-05-14,$0.82,$3.10,$2.71,$2.37,$2.87,236.89%
10472,2006-04-23,$1.29,$3.72,$2.24,$3.87,$3.37,155.81%
10480,2006-04-16,$1.54,$3.42,$3.37,$3.12,$2.74,105.36%
10491,2006-04-09,$1.63,$3.55,$2.29,$3.12,$2.62,77.61%
10512,2006-04-02,$1.55,$3.30,$3.07,$3.74,$3.24,115.32%
10523,2006-03-26,$1.37,$3.42,$3.37,$3.24,$2.62,130.84%
10533,2006-03-19,$1.44,$2.92,$3.24,$2.82,$2.37,97.05%
10556,2006-03-12,$1.37,$3.22,$3.24,$2.79,$2.74,118.80%
10568,2006-03-05,$1.15,$2.62,$3.37,$3.32,$2.92,165.87%
10576,2006-02-26,$1.06,$3.55,$2.12,$2.32,$3.24,164.86%
10599,2006-02-19,$1.06,$3.30,$3.24,$3.09,$3.74,215.33%
10608,2006-02-12,$1.15,$3.67,$3.04,$3.74,$3.74,208.48%
10619,2006-02-05,$1.30,$3.67,$2.37,$3.24,$1.99,116.73%
10642,2006-01-29,$1.31,$3.67,$3.37,$3.74,$2.62,155.73%
10651,2006-01-22,$1.32,$3.82,$2.76,$3.24,$2.87,140.34%
10666,2006-01-15,$1.29,$3.67,$3.49,$4.24,$3.99,198.26%
11268,2005-05-22,$0.99,$2.70,$2.77,$3.12,$2.69,184.85%
11288,2005-05-15,$0.87,$3.12,$2.04,$2.49,$2.74,198.56%
11302,2005-05-08,$0.93,$3.17,$2.85,$2.99,$2.74,215.86%
11324,2005-05-01,$1.19,$3.10,$2.83,$2.87,$2.12,129.41%
11334,2005-04-24,$1.49,$3.17,$2.61,$1.98,$2.37,69.97%
11344,2005-04-17,$1.50,$3.17,$2.61,$1.98,$2.37,68.83%
11369,2005-04-10,$1.44,$2.99,$2.74,$3.12,$2.32,93.92%
11376,2005-04-03,$1.39,$3.05,$2.92,$2.62,$2.32,96.22%
11387,2005-03-27,$1.37,$2.49,$1.67,$2.99,$2.07,68.25%
11411,2005-03-20,$1.33,$2.11,$1.24,$2.49,$1.07,29.89%
11419,2005-03-13,$1.35,$2.87,$2.79,$2.49,$2.62,99.44%
11430,2005-03-06,$1.14,$2.62,$3.12,$1.99,$2.25,118.86%
11440,2005-02-27,$0.87,$2.92,$1.44,$1.97,$1.87,135.63%
11466,2005-02-20,$0.68,$2.93,$2.74,$2.49,$2.24,282.35%
11472,2005-02-13,$0.74,$2.98,$2.54,$2.37,$2.37,246.62%
11483,2005-02-06,$0.84,$2.56,$2.87,$1.82,$2.24,182.44%
11505,2005-01-30,$0.94,$3.19,$3.62,$3.37,$2.62,240.43%
11515,2005-01-23,$1.00,$3.35,$3.12,$3.24,$3.62,233.25%
11526,2005-01-16,$1.19,$3.10,$3.66,$3.12,$3.74,186.13%
11549,2005-01-09,$1.46,$3.30,$3.49,$3.37,$3.87,140.24%
12031,2004-06-13,$1.55,$3.23,$2.32,$3.37,$2.99,92.10%
12066,2004-06-06,$1.14,$2.86,$2.99,$2.99,$2.99,159.43%
12074,2004-05-30,$1.19,$3.10,$2.87,$3.49,$2.87,159.03%
12098,2004-05-23,$1.37,$3.16,$2.11,$3.12,$2.62,100.91%
12121,2004-05-16,$1.31,$2.98,$2.49,$2.94,$1.97,98.09%
12133,2004-05-09,$1.22,$2.49,$3.32,$3.07,$2.49,132.99%
12156,2004-05-02,$1.18,$2.65,$1.43,$3.16,$2.74,111.44%
12169,2004-04-25,$1.07,$2.65,$2.99,$2.24,$2.49,142.29%
12176,2004-04-18,$1.12,$2.61,$2.74,$2.49,$2.62,133.48%
12200,2004-04-11,$1.09,$2.98,$2.87,$1.72,$1.74,113.53%
12208,2004-04-04,$1.21,$2.41,$1.49,$2.32,$1.07,50.62%
12219,2004-03-28,$1.23,$2.73,$2.99,$2.19,$2.24,106.30%
12243,2004-03-21,$0.89,$3.49,$2.69,$2.84,$2.37,219.94%
12251,2004-03-14,$0.81,$3.60,$3.24,$2.66,$3.24,293.21%
12266,2004-03-07,$1.07,$3.24,$3.24,$3.62,$2.62,197.20%
12272,2004-02-29,$1.90,$3.23,$2.59,$3.82,$2.09,54.34%
12294,2004-02-22,$2.19,$3.23,$2.59,$2.66,$3.12,32.42%
12304,2004-02-15,$1.75,$3.23,$3.49,$3.74,$2.87,90.43%
12315,2004-02-08,$1.47,$3.24,$3.57,$0.00,$0.00,15.82%
12915,2003-06-01,$1.10,$2.60,$2.46,$2.39,$2.49,125.91%
12941,2003-05-25,$0.88,$2.24,$2.79,$2.12,$2.07,161.93%
12962,2003-05-18,$0.80,$2.85,$2.49,$2.62,$2.62,230.63%
12965,2003-05-11,$0.84,$2.49,$2.99,$2.11,$2.37,196.43%
12979,2003-05-04,$0.95,$2.59,$2.34,$2.36,$1.62,134.47%
13004,2003-04-27,$1.08,$2.85,$3.04,$3.42,$2.99,184.72%
13013,2003-04-20,$1.15,$2.25,$2.84,$2.99,$1.74,113.48%
13036,2003-04-13,$1.27,$2.25,$1.34,$2.49,$1.49,49.02%
13046,2003-04-06,$1.21,$2.00,$3.22,$2.87,$1.99,108.26%
13054,2003-03-30,$0.84,$2.25,$3.12,$2.62,$2.12,200.89%
13078,2003-03-23,$0.90,$1.95,$1.74,$2.82,$1.62,125.83%
13088,2003-03-16,$0.79,$1.77,$3.12,$2.24,$2.49,204.43%
13110,2003-03-09,$0.69,$2.35,$2.32,$2.24,$2.62,245.29%
13121,2003-03-02,$0.74,$2.73,$3.11,$2.49,$2.24,257.09%
13128,2003-02-23,$0.79,$2.63,$2.11,$0.98,$2.62,163.92%
13153,2003-02-16,$0.88,$2.51,$3.09,$2.46,$2.12,189.20%
13160,2003-02-09,$0.95,$2.60,$2.97,$2.41,$2.49,175.53%
13185,2003-02-02,$0.89,$3.20,$2.77,$2.49,$2.99,221.63%
13196,2003-01-26,$0.89,$3.20,$2.87,$2.91,$3.24,243.26%
13701,2002-06-16,$1.31,$2.41,$2.76,$2.37,$2.74,96.18%
13706,2002-06-09,$1.21,$2.66,$2.51,$2.62,$2.74,117.56%
13730,2002-06-02,$1.03,$2.66,$2.81,$2.49,$2.49,153.64%
13738,2002-05-26,$0.90,$2.66,$2.04,$2.49,$2.37,165.56%
13762,2002-05-19,$0.85,$2.66,$2.54,$2.57,$2.62,205.59%
13770,2002-05-12,$0.82,$2.54,$2.24,$2.29,$2.74,199.09%
13793,2002-05-05,$0.89,$2.74,$1.98,$2.29,$2.94,179.49%
13803,2002-04-28,$0.99,$2.24,$2.85,$2.62,$2.57,159.60%
13825,2002-04-21,$0.95,$2.23,$2.85,$1.96,$1.87,134.47%
13836,2002-04-14,$0.83,$2.28,$2.17,$1.44,$1.62,126.20%
13843,2002-04-07,$0.61,$2.16,$2.31,$1.74,$2.54,258.61%
13864,2002-03-31,$0.71,$2.61,$2.56,$1.69,$1.87,207.39%
13877,2002-03-24,$1.04,$2.17,$1.06,$1.69,$1.19,46.88%
13900,2002-03-17,$1.24,$2.49,$3.35,$3.49,$2.37,135.89%
13910,2002-03-10,$1.13,$2.74,$3.49,$2.59,$2.87,158.63%
13918,2002-03-03,$1.16,$3.24,$3.62,$3.07,$3.12,181.25%
13942,2002-02-24,$1.51,$3.49,$3.44,$3.74,$3.42,133.28%
13952,2002-02-17,$1.72,$3.74,$3.89,$3.07,$3.49,106.25%
14548,2001-05-20,$0.87,$2.16,$2.86,$2.66,$2.37,188.79%
14565,2001-05-13,$0.84,$2.19,$2.37,$1.31,$1.92,131.85%
14581,2001-05-06,$0.70,$2.04,$1.96,$1.94,$2.24,192.14%
14592,2001-04-29,$0.74,$1.99,$2.24,$1.84,$2.37,185.14%
14613,2001-04-22,$0.82,$2.41,$1.74,$2.49,$2.37,174.70%
14624,2001-04-15,$1.03,$2.39,$2.99,$2.31,$2.12,138.11%
14635,2001-04-08,$1.13,$2.26,$1.59,$2.12,$1.42,63.50%
14656,2001-04-01,$1.00,$1.86,$2.71,$1.64,$1.74,98.75%
14664,2001-03-25,$0.78,$0.00,$1.79,$1.79,$0.00,14.74%
15255,2000-06-11,$1.48,$2.36,$0.00,$2.94,$2.74,35.81%
15261,2000-06-04,$1.39,$2.24,$0.00,$2.24,$2.37,23.20%
15287,2000-05-28,$1.13,$1.79,$0.00,$2.07,$2.09,31.64%
15296,2000-05-21,$0.82,$2.24,$0.00,$2.07,$2.12,96.04%
15320,2000-05-14,$0.85,$1.99,$0.00,$2.07,$2.24,85.29%
15326,2000-05-07,$0.94,$2.36,$0.00,$2.19,$2.32,82.71%
15351,2000-04-30,$1.00,$2.74,$0.00,$2.49,$1.42,66.25%
15365,2000-04-23,$1.07,$2.09,$0.00,$2.49,$2.49,65.19%
15381,2000-04-16,$1.27,$2.08,$0.00,$2.52,$1.24,14.96%
15406,2000-04-09,$1.26,$2.14,$0.00,$2.19,$2.49,35.32%
15411,2000-04-02,$1.09,$2.09,$0.00,$2.04,$1.82,36.47%
15437,2000-03-26,$0.85,$2.01,$0.00,$1.87,$1.74,65.29%
15459,2000-03-19,$0.70,$2.01,$0.00,$2.17,$1.69,109.64%
15464,2000-03-12,$0.86,$1.49,$0.00,$2.42,$2.16,76.45%
15491,2000-03-05,$1.00,$1.81,$0.00,$2.24,$1.76,45.25%
15497,2000-02-27,$0.96,$1.81,$0.00,$1.46,$1.59,26.56%
15523,2000-02-20,$0.95,$1.81,$0.00,$1.97,$1.44,37.37%
15544,2000-02-13,$0.88,$2.46,$0.00,$2.37,$2.01,94.32%
15553,2000-02-06,$0.96,$2.64,$0.00,$2.07,$2.74,94.01%
15565,2000-01-30,$1.20,$2.69,$0.00,$3.12,$2.99,83.33%
15584,2000-01-23,$1.35,$3.39,$0.00,$3.37,$3.24,85.19%
15608,2000-01-16,$1.49,$3.39,$0.00,$4.12,$3.66,87.42%
15614,2000-01-09,$2.05,$3.39,$0.00,$4.12,$3.74,37.20%
