,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
2679,2015-11-01,$0.87,$2.76,$3.06,$2.47,$3.37,235.06%
2702,2015-10-25,$0.79,$3.81,$2.94,$2.60,$3.19,296.84%
2712,2015-10-18,$0.87,$2.92,$2.94,$2.80,$3.19,240.52%
2734,2015-10-11,$0.87,$2.92,$3.06,$2.72,$5.18,298.85%
2742,2015-10-04,$0.87,$2.94,$3.06,$2.57,$3.24,239.37%
2755,2015-09-27,$0.89,$2.43,$2.99,$2.47,$2.49,191.57%
2775,2015-09-20,$0.88,$2.22,$2.99,$2.10,$2.99,192.61%
2799,2015-09-13,$0.73,$2.09,$2.66,$2.04,$2.37,213.70%
2804,2015-09-06,$0.65,$1.99,$2.66,$1.78,$3.25,272.31%
2826,2015-08-30,$0.65,$1.87,$2.61,$1.80,$2.49,237.31%
2854,2015-08-23,$0.56,$2.26,$2.37,$2.61,$2.87,351.34%
2870,2015-08-16,$0.52,$2.19,$2.34,$2.10,$2.24,326.44%
2893,2015-08-09,$0.54,$2.24,$2.66,$1.85,$2.37,322.22%
2916,2015-08-02,$0.58,$2.44,$2.51,$1.46,$3.99,348.28%
2922,2015-07-19,$0.68,$2.19,$2.57,$2.44,$3.49,293.01%
2953,2015-07-12,$0.71,$2.14,$2.30,$2.35,$2.74,235.56%
2967,2015-07-05,$0.70,$2.12,$2.12,$2.18,$2.99,236.07%
2991,2015-06-28,$0.71,$2.19,$2.32,$2.18,$2.99,240.85%
2996,2015-06-21,$0.73,$2.19,$2.24,$1.68,$2.74,203.08%
3020,2015-06-14,$0.83,$2.32,$2.19,$2.35,$2.87,193.07%
3043,2015-06-07,$0.70,$2.37,$2.24,$1.37,$2.75,211.79%
3050,2015-05-31,$0.40,$2.24,$2.29,$1.89,$2.62,465.00%
3076,2015-05-24,$0.46,$2.12,$2.42,$1.99,$3.50,445.11%
3085,2015-05-17,$0.46,$2.37,$2.42,$2.28,$4.16,510.33%
3119,2015-05-03,$0.96,$2.37,$2.59,$2.46,$3.04,172.40%
3428,2014-11-16,$0.71,$3.24,$2.86,$3.35,$4.49,390.85%
3446,2014-11-09,$1.00,$3.32,$2.84,$3.31,$4.49,249.00%
3459,2014-11-02,$1.24,$3.32,$3.46,$3.48,$3.99,187.30%
3480,2014-10-19,$1.70,$2.99,$2.96,$3.22,$3.99,93.53%
3503,2014-10-12,$1.66,$2.87,$2.84,$3.22,$3.49,87.05%
3525,2014-09-28,$0.73,$2.87,$2.59,$2.62,$2.99,279.11%
3544,2014-09-21,$0.67,$2.29,$2.71,$2.02,$3.24,282.84%
3555,2014-09-17,$0.69,$2.24,$2.39,$2.07,$2.37,228.62%
3575,2014-08-31,$0.60,$2.14,$2.42,$1.78,$2.99,288.75%
3600,2014-08-24,$0.60,$2.34,$2.47,$2.32,$2.99,321.67%
3607,2014-08-17,$0.56,$2.37,$2.67,$0.00,$0.00,125.00%
3626,2014-08-17,$0.56,$2.37,$2.67,$1.95,$1.86,295.09%
3654,2014-08-10,$0.52,$2.37,$2.52,$1.45,$2.61,330.29%
3655,2014-08-03,$0.38,$2.24,$2.31,$2.22,$2.24,492.76%
3670,2014-08-10,$0.52,$2.37,$2.52,$1.45,$2.61,330.29%
3671,2014-08-03,$0.38,$2.24,$2.31,$2.22,$2.24,492.76%
3696,2014-07-27,$0.42,$2.37,$2.51,$2.06,$2.36,453.57%
3718,2014-07-20,$0.52,$2.24,$2.26,$1.96,$3.12,360.58%
3741,2014-07-06,$0.62,$2.24,$2.89,$2.35,$3.49,342.34%
3748,2014-06-29,$0.69,$2.24,$2.91,$2.54,$3.36,300.36%
3772,2014-06-22,$0.73,$2.12,$2.69,$3.06,$3.11,276.03%
3794,2014-06-15,$0.94,$2.24,$2.89,$2.97,$3.61,211.44%
3818,2014-06-08,$1.08,$2.17,$2.32,$2.03,$3.24,125.93%
3823,2014-06-01,$1.08,$2.24,$2.50,$2.33,$3.74,150.23%
3847,2014-05-25,$0.85,$2.49,$2.37,$1.98,$2.99,189.12%
3873,2014-05-18,$0.67,$2.49,$2.87,$2.63,$2.25,282.09%
3883,2014-05-11,$0.50,$2.34,$2.57,$2.60,$2.62,406.50%
3904,2014-05-04,$0.73,$2.19,$2.69,$2.79,$2.41,245.21%
4212,2013-11-17,$0.62,$2.76,$2.96,$2.96,$3.62,395.97%
4232,2013-11-10,$0.73,$3.08,$3.19,$2.97,$3.87,348.97%
4243,2013-11-06,$2.00,$2.85,$2.87,$3.31,$3.82,60.63%
4251,2013-11-03,$1.25,$3.14,$3.19,$3.31,$3.87,170.20%
4275,2013-10-27,$2.00,$2.85,$2.87,$3.31,$3.82,60.63%
4307,2013-09-22,$0.98,$2.43,$2.62,$2.54,$2.86,166.58%
4330,2013-09-15,$0.73,$2.12,$2.62,$2.85,$1.86,223.63%
4341,2013-09-01,$0.77,$2.37,$2.74,$2.60,$2.49,231.17%
4358,2013-08-25,$0.60,$2.24,$2.62,$2.21,$2.99,319.17%
4368,2013-08-18,$0.52,$2.24,$2.66,$2.32,$2.36,360.58%
4391,2013-08-11,$0.69,$2.24,$2.16,$2.47,$2.24,230.07%
4413,2013-08-04,$0.73,$2.24,$2.16,$2.29,$2.37,210.27%
4420,2013-07-28,$0.48,$1.99,$2.97,$2.40,$2.49,413.02%
4444,2013-07-21,$0.40,$2.16,$2.50,$2.86,$2.62,533.75%
4470,2013-07-14,$0.46,$2.16,$2.84,$2.46,$2.87,461.41%
4474,2013-07-07,$0.40,$2.24,$2.37,$1.57,$2.66,452.50%
4499,2013-06-30,$0.44,$2.34,$2.49,$3.24,$2.99,528.41%
4520,2013-06-23,$0.59,$2.59,$2.66,$2.47,$2.79,345.34%
4544,2013-06-16,$0.56,$2.16,$2.60,$1.96,$3.12,339.29%
4549,2013-06-09,$0.60,$2.64,$2.67,$4.13,$2.74,407.50%
4574,2013-06-02,$0.56,$2.26,$2.84,$3.00,$2.86,389.29%
4582,2013-05-26,$0.54,$2.34,$2.87,$2.75,$2.86,400.93%
4606,2013-05-19,$0.62,$2.54,$2.79,$2.52,$3.11,341.94%
4618,2013-05-12,$0.89,$2.72,$2.87,$2.59,$2.99,213.76%
4956,2012-11-11,$1.08,$3.09,$2.99,$3.10,$3.74,199.07%
4966,2012-11-04,$1.00,$3.49,$2.67,$2.91,$3.74,220.25%
4989,2012-10-28,$1.00,$2.99,$4.76,$3.04,$3.32,252.75%
5001,2012-10-21,$1.12,$2.80,$2.77,$2.77,$3.24,158.48%
5023,2012-10-14,$1.33,$2.62,$2.49,$2.68,$2.87,100.38%
5034,2012-10-07,$0.73,$2.57,$2.64,$2.59,$3.12,273.97%
5042,2012-09-30,$0.74,$2.52,$2.77,$2.24,$2.87,251.35%
5069,2012-09-23,$0.88,$2.46,$2.52,$2.45,$2.99,196.02%
5088,2012-09-16,$0.83,$2.46,$2.52,$2.02,$2.37,182.23%
5093,2012-09-09,$0.73,$2.18,$2.46,$1.70,$1.99,185.27%
5117,2012-09-02,$0.54,$2.54,$2.67,$1.47,$2.37,318.98%
5142,2012-08-26,$0.54,$2.86,$2.54,$2.34,$2.37,368.06%
5148,2012-08-19,$0.95,$2.47,$2.54,$1.35,$2.12,123.16%
5181,2012-08-12,$0.54,$2.62,$2.05,$1.85,$2.37,311.57%
5191,2012-08-12,$0.17,$2.62,$2.05,$1.85,$2.37,"1,207.35%"
5216,2012-08-05,$0.44,$2.36,$2.42,$2.22,$1.99,410.80%
5223,2012-07-29,$0.40,$2.46,$2.17,$1.47,$2.37,429.38%
5245,2012-07-22,$0.42,$2.33,$2.57,$1.84,$2.25,435.12%
5253,2012-07-15,$0.44,$2.54,$2.57,$1.75,$2.62,438.64%
5277,2012-07-08,$0.52,$2.52,$2.74,$2.38,$2.99,411.06%
5299,2012-07-01,$0.62,$2.44,$2.82,$2.10,$3.12,322.58%
5307,2012-06-24,$0.63,$2.70,$2.74,$2.45,$2.99,331.75%
5329,2012-06-17,$0.56,$2.21,$2.37,$3.48,$3.37,410.27%
5350,2012-06-10,$0.70,$2.32,$2.87,$2.63,$3.74,312.86%
5376,2012-06-03,$1.16,$2.41,$2.87,$2.45,$3.99,152.59%
5386,2012-05-27,$1.25,$2.47,$2.87,$2.10,$3.24,113.60%
5409,2012-05-20,$0.91,$2.33,$2.47,$2.80,$3.12,194.51%
5424,2012-05-13,$1.08,$2.43,$2.72,$2.55,$3.12,150.46%
5440,2012-05-13,$0.34,$2.43,$2.72,$2.55,$3.12,695.59%
5756,2011-11-27,$0.14,$2.78,$2.63,$3.13,$2.99,"1,958.93%"
5779,2011-11-20,$0.18,$2.71,$2.63,$2.88,$2.87,"1,440.28%"
5789,2011-11-13,$0.22,$2.61,$2.88,$3.14,$2.99,"1,220.45%"
5811,2011-11-06,$0.23,$3.11,$2.84,$3.39,$2.99,"1,240.22%"
5822,2011-10-30,$0.18,$2.43,$2.51,$2.64,$2.87,"1,351.39%"
5830,2011-10-23,$0.28,$2.43,$2.49,$2.84,$2.99,859.82%
5853,2011-10-16,$0.26,$2.31,$2.74,$2.13,$3.17,895.19%
5877,2011-10-09,$0.20,$2.25,$2.37,$1.96,$2.83,"1,076.25%"
5883,2011-10-02,$0.14,$2.38,$2.24,$1.73,$2.25,"1,435.71%"
5903,2011-09-25,$0.14,$2.39,$2.12,$1.84,$2.20,"1,426.79%"
5929,2011-09-18,$0.20,$2.38,$2.15,$2.67,$1.62,"1,002.50%"
5938,2011-09-11,$0.19,$2.43,$2.77,$2.49,$2.50,"1,240.79%"
5957,2011-09-04,$0.16,$2.34,$2.77,$2.10,$1.75,"1,300.00%"
5975,2011-08-28,$0.14,$2.66,$2.74,$2.43,$1.80,"1,619.64%"
5986,2011-08-21,$0.09,$2.37,$2.33,$2.29,$2.25,"2,466.67%"
6011,2011-08-14,$0.10,$2.37,$2.31,$2.97,$2.00,"2,312.50%"
6029,2011-08-07,$0.14,$2.37,$1.75,$3.03,$2.12,"1,555.36%"
6059,2011-07-31,$0.14,$1.87,$2.49,$2.59,$3.37,"1,742.86%"
6068,2011-07-24,$0.25,$2.49,$2.87,$2.86,$3.12,"1,034.00%"
6085,2011-07-17,$0.37,$2.12,$2.37,$3.11,$3.24,632.43%
6109,2011-07-10,$0.25,$1.37,$2.74,$3.30,$3.49,990.00%
6131,2011-07-03,$0.25,$2.37,$2.99,$2.34,$2.74,944.00%
6138,2011-06-26,$0.25,$2.24,$2.50,$2.63,$2.37,874.00%
6169,2011-06-19,$0.21,$2.37,$2.25,$2.72,$2.87,"1,115.48%"
6184,2011-06-12,$0.16,$2.37,$1.87,$2.08,$2.50,"1,278.13%"
6191,2011-06-05,$0.16,$1.87,$2.50,$2.47,$2.99,"1,435.94%"
6218,2011-05-29,$0.16,$1.87,$2.74,$3.80,$2.37,"1,584.38%"
6570,2010-11-21,$0.51,$3.24,$3.32,$3.26,$3.99,576.96%
6578,2010-11-14,$0.55,$3.05,$2.57,$3.26,$3.74,473.64%
6600,2010-11-07,$0.47,$2.86,$3.32,$3.10,$3.49,579.26%
6610,2010-10-31,$0.36,$2.79,$3.19,$2.83,$2.74,702.08%
6632,2010-10-24,$0.22,$1.66,$2.32,$4.15,$2.25,"1,079.55%"
6656,2010-10-17,$0.15,$1.52,$2.94,$2.63,$2.13,"1,436.67%"
6668,2010-10-10,$0.17,$2.51,$3.07,$3.81,$2.62,"1,666.18%"
6685,2010-10-03,$0.18,$2.81,$2.94,$2.81,$2.31,"1,409.72%"
6707,2010-09-26,$0.17,$2.91,$2.74,$3.96,$2.50,"1,680.88%"
6731,2010-09-19,$0.16,$2.41,$2.36,$3.97,$1.74,"1,537.50%"
6734,2010-09-12,$0.18,$2.14,$3.07,$1.86,$2.25,"1,194.44%"
6768,2010-09-05,$0.14,$1.59,$3.07,$2.92,$2.12,"1,632.14%"
6779,2010-08-29,$0.13,$1.50,$2.82,$2.12,$2.00,"1,523.08%"
6800,2010-08-22,$0.14,$2.09,$2.70,$2.22,$2.12,"1,530.36%"
6823,2010-08-15,$0.09,$1.94,$2.76,$2.25,$1.50,"2,247.22%"
6846,2010-08-08,$0.11,$2.11,$2.20,$2.22,$2.25,"1,895.45%"
6853,2010-08-01,$0.13,$1.99,$2.76,$1.97,$2.24,"1,623.08%"
6877,2010-07-25,$0.17,$2.11,$2.48,$2.66,$1.99,"1,258.82%"
6899,2010-07-18,$0.25,$0.86,$0.92,$0.58,$0.98,234.00%
6908,2010-07-11,$0.23,$0.80,$0.90,$1.18,$0.81,301.09%
6930,2010-07-04,$0.17,$0.94,$0.80,$0.88,$1.04,438.24%
6953,2010-06-27,$0.12,$0.94,$1.10,$0.94,$0.99,727.08%
6966,2010-06-20,$0.12,$0.98,$0.80,$1.31,$1.13,779.17%
6981,2010-06-13,$0.17,$1.12,$1.20,$0.93,$0.94,516.18%
7006,2010-06-06,$0.28,$0.81,$1.13,$1.24,$1.31,300.89%
7028,2010-05-30,$0.33,$1.10,$1.25,$0.79,$1.87,279.55%
7037,2010-05-23,$0.39,$1.29,$1.25,$0.84,$1.50,212.82%
7063,2010-05-16,$0.43,$0.96,$1.17,$0.82,$1.45,155.81%
7080,2010-05-02,$0.27,$0.75,$1.20,$0.91,$1.38,292.59%
7379,2009-11-29,$0.27,$0.92,$1.08,$0.69,$1.17,257.41%
7389,2009-11-22,$0.17,$0.94,$1.08,$0.69,$1.08,457.35%
7410,2009-11-15,$0.23,$0.97,$1.12,$0.84,$1.08,335.87%
7420,2009-11-08,$0.25,$0.97,$1.12,$0.79,$1.14,302.00%
7454,2009-10-25,$0.28,$1.01,$1.03,$0.84,$1.03,249.11%
7477,2009-10-18,$0.33,$0.76,$1.08,$0.84,$0.98,177.27%
7485,2009-10-11,$0.35,$0.81,$1.03,$0.69,$0.94,147.86%
7507,2009-10-04,$0.26,$0.93,$1.03,$0.59,$0.89,230.77%
7516,2009-09-27,$0.17,$0.77,$1.08,$0.51,$0.94,385.29%
7536,2009-09-20,$0.13,$0.73,$0.94,$0.47,$0.75,455.77%
7561,2009-09-13,$0.12,$0.80,$1.08,$0.70,$0.79,602.08%
7570,2009-09-06,$0.14,$0.77,$1.08,$0.63,$0.75,476.79%
7589,2009-08-30,$0.19,$0.80,$0.87,$0.70,$0.70,303.95%
7614,2009-08-23,$0.19,$0.68,$0.82,$0.53,$0.56,240.79%
7620,2009-08-16,$0.17,$0.96,$0.87,$0.66,$0.75,376.47%
7645,2009-08-09,$0.37,$0.82,$0.89,$0.75,$0.89,126.35%
7670,2009-08-02,$0.16,$0.84,$0.84,$0.55,$0.80,373.44%
7690,2009-07-26,$0.13,$0.88,$1.12,$0.73,$0.80,578.85%
7695,2009-07-19,$0.14,$0.93,$0.94,$0.44,$0.75,446.43%
7719,2009-07-12,$0.14,$1.10,$0.90,$0.78,$0.85,548.21%
7743,2009-07-05,$0.15,$0.89,$1.08,$0.90,$0.94,535.00%
7749,2009-06-28,$0.17,$0.83,$0.89,$0.75,$0.94,401.47%
7773,2009-06-21,$0.21,$0.87,$1.06,$0.75,$0.84,319.05%
7793,2009-06-14,$0.22,$0.92,$1.06,$0.69,$0.84,298.86%
7818,2009-06-07,$0.27,$0.96,$1.26,$0.75,$0.61,231.48%
7825,2009-05-31,$0.26,$0.76,$0.86,$0.72,$0.98,219.23%
7848,2009-05-24,$0.20,$0.80,$1.03,$0.92,$0.89,355.00%
7874,2009-05-17,$0.13,$0.94,$1.12,$0.77,$0.84,605.77%
7884,2009-05-10,$0.20,$0.69,$1.08,$0.97,$0.98,365.00%
8191,2008-11-30,$0.33,$1.55,$1.31,$1.09,$1.50,312.88%
8199,2008-11-23,$0.37,$1.57,$1.22,$1.22,$1.50,272.30%
8222,2008-11-16,$0.45,$1.40,$1.31,$1.09,$1.36,186.67%
8230,2008-11-09,$0.44,$1.22,$1.22,$1.14,$1.22,172.73%
8252,2008-11-02,$0.34,$1.25,$1.22,$0.94,$1.22,240.44%
8266,2008-10-26,$0.28,$1.06,$1.17,$1.32,$1.03,308.93%
8285,2008-10-19,$0.38,$0.99,$1.17,$1.32,$1.30,214.47%
8293,2008-10-12,$0.36,$1.38,$1.12,$0.84,$1.00,201.39%
8315,2008-10-05,$0.25,$1.05,$0.93,$0.69,$0.99,266.00%
8337,2008-09-28,$0.25,$1.30,$1.08,$0.76,$0.85,299.00%
8357,2008-09-21,$0.29,$0.94,$1.08,$0.80,$0.85,216.38%
8382,2008-09-14,$0.19,$1.08,$1.08,$0.69,$0.66,361.84%
8404,2008-09-07,$0.15,$0.92,$0.95,$0.88,$0.75,483.33%
8427,2008-08-31,$0.11,$0.92,$0.86,$0.69,$0.80,643.18%
8432,2008-08-24,$0.11,$0.75,$1.08,$0.83,$0.85,697.73%
8452,2008-08-17,$0.14,$0.98,$0.84,$0.91,$0.67,507.14%
8475,2008-08-10,$0.13,$0.85,$0.94,$0.83,$1.08,611.54%
8497,2008-08-03,$0.11,$1.12,$1.17,$0.74,$0.91,795.45%
8521,2008-07-27,$0.12,$0.95,$1.96,$0.95,$0.82,875.00%
8526,2008-07-20,$0.15,$1.02,$1.78,$0.69,$0.99,646.67%
8551,2008-07-13,$0.13,$1.00,$2.04,$0.91,$0.94,840.38%
8574,2008-07-06,$0.21,$0.85,$1.29,$0.70,$0.94,350.00%
8592,2008-06-29,$0.27,$0.62,$1.03,$0.88,$1.12,237.96%
8615,2008-06-22,$0.21,$0.93,$1.08,$0.80,$0.75,323.81%
8639,2008-06-15,$0.15,$1.02,$0.94,$0.76,$0.94,510.00%
8643,2008-06-08,$0.16,$1.20,$1.36,$0.65,$1.17,584.38%
8671,2008-06-01,$0.16,$0.85,$0.98,$0.79,$1.08,478.13%
8691,2008-05-25,$0.18,$1.13,$1.04,$0.94,$1.08,481.94%
8713,2008-05-18,$0.26,$1.22,$1.27,$1.12,$0.98,341.35%
8724,2008-05-11,$0.33,$1.08,$1.21,$1.15,$1.22,253.03%
9053,2007-11-25,$0.56,$1.36,$1.31,$1.53,$1.78,166.96%
9066,2007-11-18,$0.68,$1.47,$1.26,$1.47,$1.17,97.43%
9084,2007-11-11,$0.61,$1.39,$1.17,$1.39,$1.45,121.31%
9108,2007-11-04,$0.50,$1.22,$1.07,$1.32,$1.31,146.00%
9116,2007-10-28,$0.52,$1.30,$1.17,$1.61,$1.22,154.81%
9138,2007-10-21,$0.54,$1.17,$1.12,$0.99,$0.84,90.74%
9147,2007-10-14,$0.47,$1.34,$0.98,$1.09,$0.94,131.38%
9173,2007-10-07,$0.25,$1.34,$0.72,$0.77,$0.99,282.00%
9193,2007-09-30,$0.20,$1.20,$0.98,$0.85,$0.80,378.75%
9196,2007-09-23,$0.16,$1.39,$0.98,$0.61,$0.99,520.31%
9217,2007-09-16,$0.15,$0.98,$0.76,$0.72,$0.61,411.67%
9239,2007-09-09,$0.17,$1.06,$0.89,$0.78,$0.96,442.65%
9268,2007-09-02,$0.17,$0.97,$0.89,$0.67,$0.51,347.06%
9282,2007-08-26,$0.20,$0.84,$0.94,$0.52,$1.03,316.25%
9304,2007-08-19,$0.22,$0.96,$0.73,$0.55,$0.70,234.09%
9326,2007-08-12,$0.21,$0.87,$0.80,$0.65,$0.75,265.48%
9347,2007-08-05,$0.13,$0.82,$1.03,$0.49,$0.59,463.46%
9371,2007-07-29,$0.13,$0.80,$0.84,$0.72,$0.89,525.00%
9391,2007-07-22,$0.16,$0.94,$0.94,$0.45,$0.89,403.13%
9412,2007-07-15,$0.17,$0.89,$0.84,$0.73,$0.81,380.88%
9435,2007-07-08,$0.13,$0.66,$0.94,$0.60,$0.94,503.85%
9456,2007-07-01,$0.13,$0.88,$0.73,$0.68,$0.84,501.92%
9480,2007-06-24,$0.13,$0.75,$0.80,$0.68,$0.80,482.69%
9502,2007-06-17,$0.14,$0.91,$0.87,$0.85,$0.66,487.50%
9523,2007-06-10,$0.14,$0.89,$1.13,$0.59,$0.88,523.21%
9546,2007-06-03,$0.16,$0.86,$1.06,$0.70,$1.16,490.63%
9551,2007-05-27,$0.19,$0.84,$1.09,$0.50,$1.31,392.11%
9574,2007-05-20,$0.30,$0.83,$1.00,$0.90,$1.36,240.83%
9601,2007-05-13,$0.44,$0.83,$1.00,$0.99,$1.03,118.75%
9949,2006-11-12,$0.50,$1.00,$1.06,$1.06,$0.84,98.00%
9974,2006-11-05,$0.30,$1.00,$1.03,$0.87,$0.94,220.00%
9982,2006-10-29,$0.28,$0.79,$0.98,$0.92,$1.08,236.61%
10002,2006-10-22,$0.27,$0.98,$0.75,$0.81,$0.74,203.70%
10025,2006-10-15,$0.28,$0.81,$1.03,$0.83,$0.80,209.82%
10048,2006-10-08,$0.17,$1.00,$0.69,$0.80,$0.84,389.71%
10066,2006-10-01,$0.13,$0.91,$0.80,$0.65,$0.80,507.69%
10071,2006-09-24,$0.10,$0.98,$0.94,$0.73,$0.75,750.00%
10093,2006-09-17,$0.12,$0.96,$0.89,$0.79,$0.70,595.83%
10114,2006-09-10,$0.10,$0.93,$0.96,$0.72,$0.94,787.50%
10136,2006-09-03,$0.16,$0.91,$0.98,$0.87,$0.84,462.50%
10168,2006-08-27,$0.26,$1.03,$0.94,$1.00,$1.12,293.27%
