,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
382,2018-11-04,$0.75,$1.89,$2.13,$2.20,$2.16,179.33%
397,2018-10-28,$0.83,$1.82,$2.13,$2.20,$2.16,150.30%
413,2018-10-21,$0.88,$1.82,$2.13,$1.99,$2.21,131.53%
429,2018-10-14,$0.81,$1.82,$2.13,$2.20,$2.16,156.48%
445,2018-10-07,$0.76,$1.82,$1.95,$2.07,$1.59,144.41%
461,2018-09-30,$0.83,$2.32,$2.13,$1.92,$2.35,162.65%
478,2018-09-23,$0.82,$2.47,$2.13,$1.84,$1.52,142.68%
495,2018-09-16,$0.77,$2.47,$1.72,$1.84,$2.16,165.91%
497,2018-09-12,$0.82,$2.32,$1.88,$1.74,$1.91,139.33%
514,2018-09-09,$0.58,$1.62,$2.00,$1.84,$1.60,204.31%
546,2018-08-26,$0.78,$2.22,$1.95,$1.99,$1.61,149.04%
565,2018-08-19,$0.55,$2.53,$1.62,$1.84,$1.79,253.64%
586,2018-08-12,$0.75,$2.22,$1.95,$1.99,$1.84,166.67%
606,2018-08-05,$0.90,$2.22,$1.95,$1.84,$1.59,111.11%
625,2018-07-29,$0.66,$2.14,$1.95,$1.92,$2.09,206.82%
647,2018-07-22,$0.48,$2.14,$1.95,$1.99,$1.46,292.71%
665,2018-07-15,$0.42,$2.18,$1.95,$1.99,$1.84,373.81%
683,2018-07-08,$0.60,$2.22,$2.13,$1.99,$2.21,256.25%
701,2018-07-01,$0.61,$2.22,$2.13,$1.99,$2.09,245.49%
720,2018-06-24,$0.49,$2.22,$1.95,$1.99,$1.96,314.29%
737,2018-06-17,$0.45,$1.59,$2.13,$1.99,$1.99,327.78%
755,2018-06-10,$0.55,$1.65,$2.10,$1.99,$2.11,256.82%
773,2018-06-03,$0.71,$1.65,$1.95,$1.99,$2.11,171.13%
791,2018-05-27,$0.82,$1.65,$1.98,$1.99,$1.86,128.05%
807,2018-05-20,$0.86,$1.65,$1.83,$1.99,$1.74,109.59%
822,2018-05-13,$0.88,$1.65,$1.73,$1.99,$2.11,112.50%
837,2018-05-06,$0.78,$1.65,$1.77,$1.74,$1.86,125.00%
851,2018-04-29,$0.41,$1.65,$1.95,$1.99,$1.79,350.00%
865,2018-04-22,$0.38,$1.69,$1.58,$1.99,$2.11,384.87%
879,2018-04-15,$0.51,$1.69,$1.65,$1.74,$1.86,240.20%
893,2018-04-08,$0.45,$1.69,$1.77,$1.99,$1.86,306.11%
907,2018-04-01,$0.34,$1.69,$1.73,$1.99,$1.86,434.56%
921,2018-03-25,$0.39,$1.69,$1.90,$1.99,$1.61,360.90%
935,2018-03-18,$0.41,$1.69,$1.90,$1.99,$11.74,956.10%
948,2018-03-11,$0.59,$1.69,$1.95,$1.99,$1.91,219.49%
961,2018-02-25,$0.80,$1.69,$1.95,$1.99,$1.54,124.06%
974,2018-02-18,$0.44,$1.69,$1.92,$1.99,$1.79,319.89%
987,2018-02-11,$0.34,$1.69,$2.10,$1.99,$1.86,461.76%
999,2018-02-04,$0.34,$1.69,$1.66,$1.99,$1.91,433.09%
1011,2018-01-28,$0.39,$2.34,$1.92,$2.14,$2.04,441.03%
1024,2018-01-21,$0.37,$1.69,$1.92,$1.99,$2.04,416.22%
1036,2018-01-14,$0.44,$1.91,$1.92,$2.14,$2.04,355.11%
1048,2018-01-07,$0.77,$1.69,$2.10,$2.14,$1.74,149.03%
1050,2017-12-31,$1.25,$2.58,$2.10,$1.74,$1.96,67.60%
1073,2017-12-24,$1.14,$2.27,$1.92,$1.99,$1.59,70.39%
1085,2017-12-17,$0.87,$1.82,$1.92,$1.74,$1.41,97.99%
1098,2017-12-10,$0.61,$2.03,$1.92,$1.99,$1.66,211.48%
1111,2017-12-03,$0.38,$1.59,$1.92,$1.99,$1.66,371.05%
1124,2017-11-26,$0.34,$2.16,$1.92,$1.74,$1.66,450.00%
1137,2017-11-19,$0.43,$2.16,$2.10,$1.99,$1.66,359.88%
1152,2017-11-12,$0.58,$1.91,$1.94,$2.14,$1.84,237.50%
1167,2017-11-05,$0.83,$1.92,$1.92,$2.14,$1.79,134.04%
1182,2017-10-29,$0.96,$1.91,$1.82,$2.14,$1.71,97.40%
1197,2017-10-22,$0.92,$1.78,$2.10,$2.14,$1.71,110.05%
1212,2017-10-15,$0.94,$1.91,$1.94,$2.14,$1.84,108.24%
1228,2017-10-08,$0.97,$2.10,$1.73,$2.12,$1.74,98.20%
1243,2017-10-01,$1.44,$2.07,$1.93,$2.02,$1.85,36.63%
1261,2017-09-24,$1.71,$2.10,$1.32,$1.94,$,-21.64%
1278,2017-09-17,$1.48,$1.74,$1.81,$1.89,$1.60,18.92%
1300,2017-09-10,$1.28,$1.57,$2.09,$1.89,$1.85,44.53%
1319,2017-09-03,$0.69,$1.64,$1.93,$1.69,$1.60,148.55%
1338,2017-08-27,$0.52,$1.67,$2.09,$1.69,$1.60,238.94%
1357,2017-08-20,$0.56,$1.67,$2.09,$1.94,$1.64,227.68%
1376,2017-08-13,$0.70,$1.94,$1.81,$1.82,$1.78,162.50%
1395,2017-08-06,$0.55,$1.71,$2.09,$1.94,$1.81,243.18%
1415,2017-07-30,$0.53,$1.71,$1.93,$1.82,$1.60,233.02%
1435,2017-07-23,$0.59,$1.87,$2.08,$1.94,$1.98,233.47%
1455,2017-07-16,$0.57,$2.04,$1.81,$1.82,$1.81,228.07%
1475,2017-07-09,$0.55,$2.04,$1.79,$1.94,$1.97,251.82%
1495,2017-07-02,$0.57,$2.04,$1.75,$1.82,$2.87,271.93%
1515,2017-06-25,$0.57,$2.28,$1.79,$1.94,$1.99,250.88%
1533,2017-06-18,$0.62,$2.04,$1.68,$1.94,$2.49,228.63%
1552,2017-06-11,$0.53,$2.04,$1.89,$1.99,$2.14,280.19%
1568,2017-06-04,$0.51,$2.04,$1.74,$1.87,$2.49,299.02%
1584,2017-05-28,$0.61,$2.04,$1.84,$2.14,$2.32,241.80%
1600,2017-05-21,$0.73,$2.04,$1.85,$2.14,$2.22,182.53%
1613,2017-05-14,$1.12,$1.97,$1.68,$2.04,$2.22,76.56%
1627,2017-05-07,$1.28,$1.97,$2.04,$1.94,$1.55,46.48%
1640,2017-04-30,$0.69,$1.97,$2.00,$1.99,$2.58,209.42%
1653,2017-04-23,$0.51,$1.97,$2.22,$2.14,$2.58,336.76%
1666,2017-04-16,$0.93,$1.97,$1.93,$2.14,$2.13,119.62%
1678,2017-04-09,$1.85,$1.97,$2.14,$2.14,$1.90,10.14%
1692,2017-04-02,$1.73,$1.97,$1.86,$2.09,$1.90,13.01%
1704,2017-03-26,$0.96,$2.31,$2.01,$2.09,$1.88,115.89%
1717,2017-03-19,$1.14,$2.31,$2.01,$2.09,$1.88,81.80%
1729,2017-03-12,$1.40,$2.31,$1.66,$2.02,$1.83,39.64%
1740,2017-03-05,$1.14,$1.80,$1.76,$1.82,$1.88,59.21%
1750,2017-02-26,$0.79,$1.80,$1.73,$1.87,$1.45,116.77%
1762,2017-02-19,$0.59,$1.84,$1.87,$1.72,$1.70,202.12%
1773,2017-02-12,$0.78,$1.67,$1.73,$1.84,$1.45,114.42%
1784,2017-02-05,$0.99,$1.67,$1.87,$1.84,$1.78,80.81%
1795,2017-01-29,$1.00,$1.67,$1.48,$1.72,$1.65,63.00%
1806,2017-01-22,$0.76,$1.67,$1.44,$1.79,$1.50,110.53%
1817,2017-01-15,$0.66,$1.67,$1.76,$1.74,$1.65,158.33%
1828,2017-01-08,$0.66,$1.67,$1.87,$1.49,$1.68,154.17%
1839,2017-01-01,$0.47,$1.67,$1.87,$1.87,$1.50,267.55%
1851,2016-12-25,$0.46,$1.67,$1.80,$1.79,$1.94,291.30%
1864,2016-12-18,$0.56,$1.54,$1.59,$1.62,$1.41,175.00%
1878,2016-12-11,$0.55,$1.54,$1.69,$1.79,$1.58,200.00%
1890,2016-12-04,$0.56,$1.60,$1.69,$1.79,$1.70,202.68%
1903,2016-11-27,$0.43,$1.95,$1.63,$1.69,$1.58,298.26%
1916,2016-11-20,$0.46,$1.90,$1.75,$1.69,$1.40,266.30%
1931,2016-11-13,$0.47,$1.57,$1.76,$1.69,$1.45,244.15%
1946,2016-11-06,$0.47,$1.83,$1.98,$1.57,$1.63,272.87%
1950,2016-10-30,$0.62,$1.70,$1.76,$1.59,$1.63,169.35%
1976,2016-10-23,$0.55,$2.38,$2.08,$1.59,$1.50,243.18%
1990,2016-10-16,$0.54,$1.37,$2.12,$1.57,$1.63,209.72%
2004,2016-10-09,$0.46,$2.16,$1.98,$1.42,$1.63,290.76%
2018,2016-10-02,$0.43,$1.62,$1.69,$1.74,$1.40,275.00%
2031,2016-09-25,$0.47,$1.99,$1.83,$1.39,$1.58,261.17%
2044,2016-09-18,$0.64,$1.81,$1.51,$1.74,$1.28,147.66%
2057,2016-09-11,$0.68,$1.99,$1.49,$1.57,$1.49,140.44%
2071,2016-09-04,$0.44,$1.44,$1.39,$1.52,$1.53,234.09%
2088,2016-08-28,$0.36,$1.79,$1.87,$1.49,$1.53,363.89%
2103,2016-08-21,$0.32,$1.79,$1.87,$1.67,$1.65,445.31%
2121,2016-08-14,$0.33,$1.64,$1.82,$1.67,$1.74,420.45%
2138,2016-08-07,$0.32,$1.84,$1.47,$1.49,$1.40,384.38%
2157,2016-07-31,$0.34,$1.60,$1.72,$1.46,$1.65,372.79%
2174,2016-07-24,$0.36,$2.12,$1.82,$1.67,$1.70,407.64%
2202,2016-07-10,$0.42,$1.74,$1.72,$1.67,$1.73,308.33%
2218,2016-07-03,$0.49,$1.74,$1.82,$1.67,$2.00,268.88%
2235,2016-06-26,$0.46,$1.80,$1.82,$1.67,$1.78,284.24%
2250,2016-06-19,$0.42,$1.77,$1.82,$1.67,$1.58,307.14%
2266,2016-06-12,$0.43,$1.74,$1.82,$1.67,$1.73,304.65%
2283,2016-06-05,$0.56,$1.74,$1.72,$1.62,$1.70,202.68%
2298,2016-05-29,$0.70,$1.74,$1.62,$1.72,$2.03,153.93%
2313,2016-05-22,$0.74,$1.81,$1.72,$1.66,$1.59,129.05%
2328,2016-05-15,$0.56,$1.81,$1.72,$1.66,$1.65,205.36%
2342,2016-05-08,$0.47,$1.81,$1.72,$1.74,$1.37,253.19%
2355,2016-05-01,$0.51,$1.81,$1.82,$1.88,$2.04,270.10%
2368,2016-04-24,$0.50,$1.71,$1.71,$1.66,$1.40,224.00%
2381,2016-04-17,$0.45,$1.71,$1.79,$1.88,$1.73,295.00%
2394,2016-04-10,$0.42,$1.87,$1.72,$1.67,$2.15,341.07%
2408,2016-04-03,$0.38,$1.87,$1.72,$1.66,$1.48,342.76%
2422,2016-03-27,$0.44,$1.87,$1.72,$1.74,$1.70,299.43%
2437,2016-03-20,$0.56,$1.87,$1.72,$1.69,$1.70,211.61%
2447,2016-03-13,$0.63,$1.81,$1.72,$1.77,$1.66,176.19%
2457,2016-03-06,$0.35,$1.64,$1.64,$1.76,$1.79,387.86%
2466,2016-02-28,$0.34,$1.64,$1.72,$1.69,$1.65,392.65%
2489,2016-02-21,$0.34,$1.57,$1.89,$1.64,$1.66,397.06%
2499,2016-02-14,$0.38,$1.65,$1.87,$1.86,$1.74,368.42%
2510,2016-02-07,$0.40,$1.87,$1.79,$1.87,$1.79,357.50%
2516,2016-01-31,$0.36,$1.85,$1.92,$1.87,$1.82,418.06%
2520,2016-01-31,$0.36,$1.85,$1.92,$1.87,$1.82,418.06%
2531,2016-01-24,$0.39,$1.88,$1.70,$1.99,$2.85,439.74%
2541,2016-01-17,$0.60,$2.22,$1.97,$2.26,$2.66,279.58%
2564,2016-01-10,$1.13,$2.22,$2.08,$2.39,$2.72,108.19%
2574,2016-01-03,$1.46,$2.14,$2.27,$2.39,$2.03,51.20%
2585,2015-12-27,$1.27,$2.01,$1.89,$2.22,$2.12,62.20%
2595,2015-12-20,$1.35,$2.01,$2.04,$2.09,$2.35,57.22%
2606,2015-12-13,$1.61,$2.07,$2.14,$1.99,$1.78,23.91%
2616,2015-12-06,$1.53,$1.74,$1.82,$2.22,$2.12,29.08%
2626,2015-11-29,$1.46,$2.04,$1.82,$2.09,$1.33,24.66%
2647,2015-11-22,$1.50,$2.04,$1.82,$1.89,$1.63,23.00%
2659,2015-11-15,$1.32,$2.19,$1.70,$1.84,$1.48,36.55%
2667,2015-11-08,$0.92,$2.15,$1.70,$1.84,$1.83,104.35%
2691,2015-11-01,$0.79,$2.35,$1.62,$1.84,$1.83,141.77%
2700,2015-10-25,$0.88,$2.15,$1.70,$1.84,$1.83,113.64%
2710,2015-10-18,$0.96,$2.37,$1.70,$1.84,$1.90,103.39%
2732,2015-10-11,$0.89,$2.00,$1.70,$1.84,$1.78,105.62%
2751,2015-10-04,$0.80,$2.02,$1.62,$1.84,$1.90,130.63%
2753,2015-09-27,$0.90,$1.93,$1.92,$1.82,$2.03,113.89%
2773,2015-09-20,$0.82,$1.93,$1.92,$2.02,$2.03,140.85%
2797,2015-09-13,$1.17,$2.37,$1.86,$1.69,$1.78,64.53%
2802,2015-09-06,$1.08,$2.15,$1.97,$1.82,$2.12,86.57%
2824,2015-08-30,$1.05,$2.09,$1.77,$1.99,$2.24,92.62%
2853,2015-08-23,$1.15,$1.88,$1.72,$1.82,$1.74,55.65%
2868,2015-08-16,$0.68,$2.14,$1.72,$1.82,$1.92,179.41%
2891,2015-08-09,$0.74,$1.93,$1.77,$1.54,$2.29,154.39%
2914,2015-08-02,$0.85,$2.02,$1.67,$1.74,$1.92,116.18%
2920,2015-07-19,$0.72,$1.78,$1.77,$1.77,$2.04,155.56%
2952,2015-07-12,$0.49,$1.99,$1.70,$1.69,$1.87,269.90%
2965,2015-07-05,$0.38,$1.73,$1.70,$1.79,$2.12,382.89%
2989,2015-06-28,$0.37,$1.74,$1.70,$1.79,$2.12,396.62%
2994,2015-06-21,$0.35,$1.94,$1.70,$1.79,$2.37,457.14%
3018,2015-06-14,$0.38,$1.85,$1.70,$1.57,$2.37,392.76%
3041,2015-06-07,$0.47,$1.98,$1.70,$1.77,$2.49,322.34%
3065,2015-05-31,$0.55,$1.98,$1.70,$1.77,$2.49,260.91%
3074,2015-05-24,$1.01,$1.80,$1.70,$1.72,$2.49,90.84%
3083,2015-05-17,$1.04,$1.80,$1.59,$1.59,$2.37,76.68%
3108,2015-05-10,$0.74,$1.76,$1.59,$1.59,$1.99,134.12%
3117,2015-05-03,$0.54,$1.63,$1.77,$1.59,$2.17,231.48%
3129,2015-04-26,$0.61,$1.63,$1.54,$1.59,$1.74,166.39%
3152,2015-04-19,$0.71,$1.63,$1.54,$1.59,$1.74,128.87%
3162,2015-04-12,$0.74,$1.63,$1.37,$1.52,$2.17,126.01%
3174,2015-04-05,$0.59,$1.63,$1.37,$1.59,$1.74,168.22%
3182,2015-03-29,$0.57,$2.01,$1.47,$1.79,$2.04,220.61%
3206,2015-03-22,$0.68,$1.94,$1.60,$1.84,$2.17,177.57%
3215,2015-03-15,$0.80,$1.94,$1.55,$1.84,$2.24,136.56%
3226,2015-03-08,$0.85,$1.81,$1.65,$1.79,$2.12,116.76%
3235,2015-03-01,$0.54,$1.94,$1.72,$1.79,$2.12,250.46%
3258,2015-02-22,$0.37,$1.94,$1.70,$1.79,$2.12,410.14%
3269,2015-02-15,$0.37,$1.94,$1.70,$1.84,$2.12,413.51%
3279,2015-02-08,$0.35,$2.06,$2.10,$1.84,$2.24,488.57%
3290,2015-02-01,$0.48,$2.06,$2.10,$1.89,$2.37,338.54%
3311,2015-01-25,$0.64,$2.06,$1.92,$1.77,$2.66,228.52%
3321,2015-01-18,$0.78,$2.09,$1.90,$2.09,$2.62,178.85%
3332,2015-01-11,$1.47,$2.06,$1.88,$1.84,$2.37,38.61%
3342,2015-01-04,$1.08,$2.12,$1.75,$1.67,$1.99,74.31%
3353,2014-12-28,$0.66,$1.74,$1.72,$1.67,$2.18,176.89%
3364,2014-12-21,$0.37,$1.51,$1.31,$1.72,$2.41,369.59%
3372,2014-12-14,$0.40,$1.64,$1.60,$1.84,$1.99,341.88%
3395,2014-12-07,$0.48,$1.51,$1.53,$1.79,$2.51,282.29%
3406,2014-11-30,$0.50,$1.74,$1.53,$1.74,$1.74,237.50%
3416,2014-11-23,$0.55,$2.01,$1.45,$1.74,$2.26,239.09%
3426,2014-11-16,$0.68,$2.01,$1.27,$1.74,$1.82,151.47%
3451,2014-11-09,$0.77,$1.79,$1.37,$1.74,$1.82,118.18%
3457,2014-11-02,$0.68,$2.01,$1.55,$1.74,$1.84,162.50%
3469,2014-10-26,$0.58,$2.01,$1.85,$1.59,$1.84,214.22%
3491,2014-10-19,$0.61,$1.79,$1.85,$1.84,$1.87,201.23%
3501,2014-10-12,$0.67,$2.01,$1.85,$1.84,$1.84,181.34%
3513,2014-10-05,$0.56,$2.01,$1.85,$1.84,$1.89,238.84%
3523,2014-09-28,$0.66,$2.01,$1.78,$1.86,$1.89,185.61%
3542,2014-09-21,$0.94,$1.79,$1.67,$1.84,$2.14,97.87%
3553,2014-09-17,$0.98,$1.89,$2.11,$1.64,$2.14,98.47%
3573,2014-08-31,$1.00,$1.71,$1.90,$1.84,$1.89,83.50%
3598,2014-08-24,$1.05,$1.54,$1.90,$1.84,$2.27,79.76%
3604,2014-08-17,$1.06,$1.76,$1.90,$1.79,$1.89,73.11%
3622,2014-08-17,$1.06,$1.76,$1.90,$0.00,$0.00,-13.68%
3653,2014-08-10,$0.91,$1.54,$1.83,$1.77,$2.02,96.70%
3669,2014-08-10,$0.91,$1.54,$1.83,$1.77,$2.02,96.70%
3689,2014-08-03,$0.59,$1.54,$1.80,$1.52,$2.02,191.53%
3694,2014-07-27,$0.41,$1.64,$1.83,$1.59,$1.97,328.66%
3716,2014-07-20,$0.37,$1.64,$1.78,$1.77,$1.84,375.00%
3739,2014-07-06,$0.40,$1.41,$1.95,$1.84,$2.22,363.75%
3764,2014-06-29,$0.51,$1.64,$1.95,$1.84,$2.22,275.00%
3770,2014-06-22,$0.63,$1.64,$1.95,$1.64,$1.97,185.71%
3792,2014-06-15,$0.66,$1.64,$1.90,$1.64,$2.22,180.30%
3816,2014-06-08,$0.64,$1.61,$1.75,$1.82,$1.97,179.30%
3821,2014-06-01,$0.50,$1.59,$1.70,$1.82,$2.02,256.50%
3845,2014-05-25,$0.51,$1.59,$1.83,$1.84,$2.09,260.29%
3872,2014-05-18,$0.62,$1.42,$1.75,$1.84,$1.99,182.26%
3881,2014-05-11,$0.73,$1.54,$1.78,$1.82,$1.79,137.33%
3902,2014-05-04,$0.57,$1.66,$1.53,$1.72,$1.62,186.40%
3915,2014-04-27,$0.53,$1.54,$1.45,$1.72,$2.04,218.40%
3924,2014-04-23,$0.56,$1.54,$1.40,$1.69,$1.66,180.80%
3947,2014-04-20,$0.51,$1.54,$1.58,$1.54,$1.71,212.25%
3958,2014-04-13,$0.56,$1.54,$1.40,$1.69,$1.66,180.80%
3968,2014-04-07,$0.56,$1.66,$1.70,$1.69,$1.87,208.93%
3990,2014-03-30,$0.46,$1.49,$1.70,$1.62,$1.94,266.85%
4000,2014-03-23,$0.47,$1.66,$1.70,$1.62,$1.99,270.74%
4011,2014-03-16,$0.56,$1.91,$1.60,$1.77,$1.74,213.39%
4031,2014-03-09,$0.61,$1.66,$1.55,$1.77,$1.74,175.41%
4042,2014-03-02,$0.51,$1.74,$1.58,$1.69,$1.54,221.08%
4053,2014-02-23,$0.33,$1.74,$1.65,$1.77,$1.54,407.58%
4067,2014-02-16,$0.31,$1.91,$1.70,$1.59,$1.49,439.52%
4073,2014-02-09,$0.33,$1.69,$1.78,$1.77,$1.79,432.58%
4083,2014-02-02,$0.34,$2.01,$1.78,$1.46,$1.87,423.53%
4105,2014-01-26,$0.36,$2.01,$1.90,$1.74,$1.92,425.69%
4116,2014-01-19,$0.38,$1.69,$1.92,$1.57,$1.94,368.42%
4126,2014-01-12,$0.57,$2.11,$2.05,$1.77,$1.87,242.11%
4137,2014-01-05,$0.58,$2.11,$2.05,$1.77,$1.87,236.21%
4147,2013-12-29,$0.43,$1.91,$1.70,$1.42,$2.04,311.05%
4167,2013-12-22,$0.47,$1.96,$1.80,$1.67,$1.99,294.68%
4179,2013-12-15,$0.61,$1.96,$1.74,$1.67,$2.17,209.02%
4189,2013-12-01,$0.34,$2.11,$2.35,$1.82,$1.86,498.53%
4200,2013-11-24,$0.38,$1.91,$2.35,$1.87,$1.87,426.32%
4210,2013-11-17,$0.87,$1.91,$1.94,$1.94,$1.74,116.38%
4230,2013-11-10,$1.37,$1.50,$2.35,$1.87,$2.19,44.34%
4241,2013-11-06,$0.72,$2.36,$1.60,$1.94,$2.17,180.21%
4264,2013-11-03,$1.08,$2.59,$2.28,$1.99,$2.24,110.65%
4273,2013-10-27,$0.72,$2.36,$1.60,$1.94,$2.17,180.21%
4286,2013-10-20,$0.97,$2.11,$1.70,$2.32,$2.17,113.92%
4297,2013-10-13,$1.42,$2.26,$1.60,$2.27,$1.99,42.96%
4305,2013-09-22,$1.05,$2.14,$1.70,$1.62,$1.84,73.81%
4328,2013-09-15,$0.84,$2.14,$1.60,$1.62,$1.79,112.80%
4339,2013-09-01,$0.44,$1.99,$1.70,$1.74,$1.87,314.77%
4356,2013-08-25,$0.52,$1.99,$1.70,$1.77,$2.16,266.35%
4383,2013-08-18,$0.83,$1.94,$1.70,$1.77,$1.82,117.77%
4389,2013-08-11,$1.02,$1.79,$1.63,$1.79,$2.12,79.66%
4411,2013-08-04,$0.81,$1.72,$1.67,$1.77,$1.62,109.26%
4436,2013-07-28,$0.82,$1.81,$1.69,$1.77,$1.59,109.15%
4442,2013-07-21,$0.71,$1.86,$1.37,$1.42,$1.59,119.72%
4469,2013-07-14,$0.47,$1.96,$1.69,$1.69,$1.87,283.51%
4489,2013-07-07,$0.46,$1.76,$1.69,$1.69,$2.04,290.22%
4497,2013-06-30,$0.48,$1.76,$1.69,$1.64,$2.17,278.13%
4518,2013-06-23,$0.52,$1.64,$1.69,$1.59,$1.99,232.21%
4542,2013-06-16,$0.46,$1.78,$1.69,$1.59,$2.17,292.93%
4547,2013-06-09,$0.48,$1.70,$1.69,$1.59,$2.04,265.63%
4572,2013-06-02,$0.65,$1.44,$1.69,$1.49,$2.12,159.23%
4596,2013-05-26,$0.66,$1.86,$1.42,$1.59,$1.87,155.30%
4604,2013-05-19,$0.56,$1.66,$1.69,$1.54,$2.04,209.38%
4616,2013-05-12,$0.53,$1.42,$1.42,$1.57,$1.74,190.09%
4640,2013-05-05,$0.39,$1.66,$1.54,$1.47,$1.87,319.23%
4651,2013-04-28,$0.38,$1.74,$1.69,$1.37,$1.99,346.71%
4667,2013-04-21,$0.41,$1.76,$1.56,$1.54,$1.79,305.49%
4683,2013-04-14,$0.38,$1.79,$1.69,$1.67,$1.79,356.58%
4694,2013-04-07,$0.46,$1.57,$1.57,$1.67,$1.79,258.70%
4703,2013-03-31,$0.84,$1.89,$1.65,$1.57,$1.99,111.31%
4725,2013-03-24,$0.51,$1.81,$1.32,$1.64,$2.12,237.75%
4735,2013-03-17,$0.35,$1.86,$1.57,$1.54,$1.99,397.14%
4746,2013-03-10,$0.42,$1.91,$1.67,$1.69,$1.88,325.60%
4756,2013-03-03,$0.59,$1.72,$1.65,$1.67,$2.29,210.59%
4767,2013-02-24,$0.70,$1.90,$1.54,$1.72,$1.92,152.86%
4776,2013-02-17,$0.71,$1.74,$1.94,$1.67,$2.12,163.03%
4798,2013-02-10,$0.41,$2.31,$1.74,$2.04,$2.29,410.98%
4809,2013-02-03,$0.39,$2.31,$2.08,$2.04,$2.29,458.97%
4820,2013-01-27,$0.63,$2.19,$2.31,$1.84,$2.49,250.40%
4830,2013-01-20,$1.38,$2.19,$2.08,$1.97,$2.49,58.15%
4841,2013-01-13,$1.50,$1.89,$1.60,$2.02,$2.17,28.00%
4852,2013-01-06,$1.23,$1.41,$1.69,$1.52,$1.87,31.91%
4867,2012-12-30,$0.80,$1.41,$1.69,$1.49,$1.79,99.38%
4872,2012-12-23,$0.55,$1.59,$1.54,$1.54,$1.62,185.91%
4894,2012-12-16,$0.43,$1.28,$1.54,$1.64,$1.74,260.47%
4904,2012-12-09,$0.32,$1.78,$1.61,$1.54,$1.74,421.09%
4915,2012-12-02,$0.33,$1.80,$1.66,$1.54,$1.87,420.45%
4924,2012-11-25,$0.41,$1.81,$1.82,$1.59,$1.84,330.49%
4946,2012-11-18,$0.53,$1.48,$1.49,$1.42,$1.87,195.28%
4954,2012-11-11,$0.52,$1.56,$1.49,$1.42,$1.99,210.58%
4979,2012-11-04,$0.43,$1.56,$1.61,$1.37,$1.69,262.21%
4987,2012-10-28,$0.48,$1.91,$1.61,$1.47,$1.66,246.35%
4999,2012-10-21,$0.41,$1.61,$1.61,$1.37,$1.92,296.95%
5021,2012-10-14,$0.41,$1.73,$1.52,$1.47,$1.72,292.68%
5032,2012-10-07,$0.41,$1.85,$1.52,$1.47,$1.72,300.00%
5040,2012-09-30,$0.43,$1.93,$1.61,$1.54,$2.09,316.86%
5068,2012-09-23,$0.47,$1.96,$1.61,$1.42,$1.89,265.96%
5086,2012-09-16,$0.53,$1.79,$1.66,$1.47,$1.72,213.21%
5091,2012-09-09,$0.72,$1.54,$1.36,$1.39,$1.61,104.86%
5115,2012-09-02,$0.43,$1.79,$1.66,$1.57,$2.04,310.47%
5140,2012-08-26,$0.38,$1.79,$1.56,$1.54,$1.82,341.45%
5146,2012-08-19,$0.41,$1.61,$1.52,$1.37,$1.96,293.90%
