,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
1018,2018-01-21,$0.54,$1.39,$1.49,$1.07,$1.88,169.91%
1030,2018-01-14,$0.54,$1.48,$1.32,$1.34,$1.76,173.15%
1042,2018-01-07,$0.54,$1.69,$1.54,$1.24,$1.76,188.43%
1055,2017-12-31,$0.55,$1.56,$1.13,$1.24,$1.76,158.64%
1067,2017-12-24,$0.56,$1.38,$1.10,$0.94,$1.76,131.25%
1079,2017-12-17,$0.56,$1.38,$1.36,$1.14,$1.90,158.04%
1091,2017-12-10,$0.58,$1.38,$1.30,$0.75,$1.88,128.88%
1104,2017-12-03,$0.56,$1.56,$1.37,$0.96,$2.00,162.95%
1117,2017-11-26,$0.56,$1.56,$1.31,$1.07,$1.99,164.73%
1130,2017-11-19,$0.63,$1.61,$1.51,$0.99,$2.10,146.43%
1143,2017-11-12,$0.63,$1.61,$1.60,$0.99,$2.10,150.00%
1158,2017-11-05,$0.66,$1.75,$1.60,$0.99,$2.10,143.94%
1173,2017-10-29,$0.67,$1.53,$1.60,$1.49,$2.22,155.22%
1188,2017-10-22,$0.67,$1.53,$1.43,$1.67,$2.22,155.60%
1204,2017-10-15,$0.58,$1.53,$1.52,$1.39,$2.22,187.07%
1219,2017-10-08,$0.56,$1.73,$1.52,$1.59,$1.99,204.91%
1234,2017-10-01,$0.56,$1.66,$1.48,$1.69,$1.89,200.00%
1252,2017-09-24,$0.56,$1.66,$1.34,$1.69,$1.89,193.75%
1269,2017-09-17,$0.57,$1.48,$1.29,$1.69,$1.76,172.81%
1290,2017-09-10,$0.57,$1.67,$1.39,$1.57,$1.76,180.26%
1309,2017-09-03,$0.57,$1.66,$1.19,$1.57,$1.76,171.05%
1328,2017-08-27,$0.57,$1.56,$1.17,$1.37,$1.76,157.02%
1347,2017-08-20,$0.56,$1.56,$1.39,$1.34,$1.76,170.09%
1366,2017-08-13,$0.56,$1.61,$1.39,$1.42,$1.90,182.14%
1386,2017-08-06,$0.57,$1.55,$1.39,$1.42,$1.99,178.51%
1405,2017-07-30,$0.58,$1.61,$1.43,$1.49,$2.05,183.62%
1425,2017-07-23,$0.58,$1.61,$1.49,$1.49,$1.90,179.74%
1443,2017-07-16,$0.58,$1.73,$1.41,$1.74,$1.83,189.22%
1463,2017-07-09,$0.58,$1.64,$1.37,$1.66,$1.99,187.07%
1483,2017-07-02,$0.58,$1.65,$1.34,$1.49,$1.89,174.57%
1503,2017-06-25,$0.56,$1.82,$1.37,$1.49,$2.10,202.68%
1522,2017-06-18,$0.53,$1.58,$1.36,$1.49,$1.99,202.83%
1540,2017-06-11,$0.52,$1.61,$1.36,$1.62,$2.22,227.40%
1558,2017-06-04,$0.66,$1.62,$1.35,$1.49,$2.22,153.03%
1573,2017-05-28,$0.66,$1.49,$1.20,$1.34,$1.93,125.76%
1589,2017-05-21,$0.64,$1.44,$1.20,$1.34,$1.93,130.86%
1605,2017-05-14,$0.59,$1.23,$1.39,$1.42,$2.04,157.63%
1618,2017-05-07,$0.51,$1.07,$1.20,$1.29,$1.90,167.65%
1633,2017-04-30,$0.45,$1.20,$1.20,$1.12,$1.97,205.00%
1645,2017-04-23,$0.48,$1.25,$1.32,$1.06,$1.65,175.00%
1658,2017-04-16,$0.47,$1.73,$1.10,$1.04,$2.05,214.89%
1671,2017-04-09,$0.43,$1.15,$1.20,$0.99,$1.84,201.16%
1683,2017-04-02,$0.43,$1.44,$1.17,$1.24,$1.84,230.81%
1697,2017-03-26,$0.38,$1.25,$1.49,$1.24,$1.85,283.55%
1711,2017-03-19,$0.22,$1.25,$1.49,$1.24,$1.85,562.50%
1723,2017-03-12,$0.24,$1.45,$0.89,$1.12,$1.84,452.08%
1734,2017-03-05,$0.24,$1.14,$1.20,$1.24,$1.76,456.25%
1744,2017-02-26,$0.24,$1.35,$1.00,$1.24,$1.45,425.00%
1756,2017-02-19,$0.24,$1.27,$1.02,$1.04,$1.45,397.92%
1767,2017-02-12,$0.29,$1.68,$1.02,$1.21,$1.66,380.17%
1778,2017-02-05,$0.25,$1.14,$1.02,$1.12,$1.79,407.00%
1789,2017-01-29,$0.24,$1.80,$1.08,$1.24,$1.74,510.42%
1800,2017-01-22,$0.24,$1.34,$1.10,$1.16,$1.79,461.46%
1811,2017-01-15,$0.22,$1.56,$0.95,$1.32,$1.92,553.41%
1822,2017-01-08,$0.22,$1.21,$1.24,$1.24,$1.79,522.73%
1833,2017-01-01,$0.22,$1.56,$1.24,$1.37,$1.79,577.27%
1844,2016-12-25,$0.22,$1.34,$1.24,$1.12,$1.90,536.36%
1857,2016-12-18,$0.22,$1.54,$1.16,$1.12,$1.78,536.36%
1871,2016-12-11,$0.22,$1.11,$1.24,$0.99,$1.90,495.45%
1883,2016-12-04,$0.22,$1.35,$1.20,$1.24,$1.78,532.95%
1896,2016-11-27,$0.26,$1.34,$1.27,$0.99,$1.64,403.85%
1910,2016-11-20,$0.28,$1.34,$1.20,$0.99,$1.64,361.61%
1918,2016-11-13,$0.29,$1.70,$1.18,$0.92,$1.58,363.79%
1937,2016-11-06,$0.28,$1.18,$1.33,$1.06,$1.79,378.57%
1959,2016-10-30,$0.29,$1.71,$1.31,$1.24,$1.58,403.45%
1967,2016-10-23,$0.51,$1.37,$1.44,$1.32,$1.70,185.78%
2112,2016-08-14,$0.36,$1.49,$1.44,$1.17,$1.49,288.19%
2129,2016-08-07,$0.34,$1.49,$1.31,$1.37,$1.64,327.21%
2147,2016-07-31,$0.35,$1.49,$1.31,$1.32,$1.90,330.00%
2164,2016-07-24,$0.35,$1.48,$1.29,$1.24,$1.63,302.86%
2209,2016-07-03,$0.35,$1.35,$1.39,$1.32,$1.84,321.43%
2226,2016-06-26,$0.35,$1.30,$1.29,$1.32,$1.68,299.29%
2242,2016-06-19,$0.35,$1.30,$1.26,$1.32,$1.68,297.14%
2256,2016-06-12,$0.35,$1.30,$1.18,$1.39,$1.97,317.14%
2273,2016-06-05,$0.35,$1.30,$1.18,$0.99,$1.72,270.71%
2289,2016-05-29,$0.35,$1.30,$1.18,$1.24,$1.97,306.43%
2304,2016-05-22,$0.31,$1.57,$1.15,$1.24,$1.58,346.77%
2319,2016-05-15,$0.30,$1.23,$1.46,$1.12,$1.47,340.00%
2334,2016-05-08,$0.30,$1.44,$1.08,$1.12,$1.78,351.67%
2349,2016-05-01,$0.30,$1.23,$1.03,$2.53,$2.04,469.17%
2362,2016-04-24,$0.30,$1.44,$1.08,$0.92,$1.79,335.83%
2375,2016-04-17,$0.30,$1.18,$0.99,$1.12,$1.79,323.33%
2389,2016-04-10,$0.30,$1.35,$1.08,$0.99,$1.97,349.17%
2402,2016-04-03,$0.30,$1.01,$1.09,$0.99,$1.79,306.67%
2414,2016-03-27,$0.33,$1.44,$1.05,$0.89,$1.79,291.67%
2431,2016-03-20,$0.31,$1.57,$1.08,$1.12,$1.79,348.39%
2439,2016-03-13,$0.31,$1.31,$1.03,$1.12,$1.79,323.39%
2463,2016-03-06,$0.33,$1.66,$1.23,$1.24,$1.79,348.48%
2472,2016-02-28,$0.33,$1.40,$1.07,$1.24,$1.79,316.67%
2482,2016-02-21,$0.33,$5.84,$1.61,$1.09,$1.79,682.58%
2493,2016-02-14,$0.33,$1.62,$1.40,$1.28,$0.96,298.48%
2503,2016-02-07,$0.36,$1.71,$1.18,$1.09,$1.70,294.44%
2526,2016-01-31,$0.38,$1.04,$1.03,$1.09,$1.70,219.74%
2537,2016-01-24,$0.38,$1.62,$1.23,$1.29,$1.82,292.11%
2547,2016-01-17,$0.41,$1.36,$1.45,$1.24,$1.82,257.93%
2558,2016-01-10,$0.41,$1.37,$0.90,$1.21,$1.70,215.85%
2568,2016-01-03,$0.42,$1.36,$1.35,$0.99,$1.70,221.43%
2579,2015-12-27,$0.42,$1.75,$1.27,$1.26,$1.65,252.98%
2590,2015-12-20,$,$1.89,$1.27,$0.99,$1.65,0.00%
2601,2015-12-13,$0.45,$1.57,$1.27,$0.99,$2.05,226.67%
2624,2015-12-06,$0.50,$1.61,$1.27,$1.29,$1.65,191.00%
2634,2015-11-29,$0.50,$1.51,$1.27,$0.92,$1.85,177.50%
2643,2015-11-22,$0.53,$1.75,$1.27,$1.07,$1.85,180.19%
2654,2015-11-15,$0.55,$1.52,$1.23,$1.07,$1.78,154.55%
2664,2015-11-08,$0.55,$1.68,$1.44,$1.07,$1.79,171.82%
2688,2015-11-01,$0.55,$1.52,$1.31,$1.42,$1.95,181.82%
2697,2015-10-25,$0.54,$1.68,$1.44,$1.47,$1.95,202.78%
2707,2015-10-18,$0.50,$1.52,$1.44,$1.79,$1.83,229.00%
2729,2015-10-11,$0.50,$1.61,$1.44,$1.87,$1.68,230.00%
2739,2015-10-04,$0.50,$1.58,$1.44,$1.29,$1.68,199.50%
2764,2015-09-27,$0.50,$1.51,$1.44,$1.29,$1.68,196.00%
2770,2015-09-20,$0.47,$1.58,$1.44,$1.29,$1.68,218.62%
2794,2015-09-13,$0.45,$1.58,$1.44,$1.12,$1.57,217.22%
2801,2015-09-06,$0.45,$1.58,$1.51,$1.59,$2.05,273.89%
2823,2015-08-30,$0.45,$1.54,$1.51,$1.37,$2.27,271.67%
2842,2015-08-23,$0.43,$1.54,$1.46,$1.79,$2.05,297.67%
2867,2015-08-16,$0.43,$1.54,$1.42,$1.47,$2.05,276.74%
2890,2015-08-09,$0.43,$1.45,$1.25,$1.44,$2.05,259.88%
2913,2015-08-02,$0.43,$1.33,$1.10,$1.49,$2.12,251.16%
2937,2015-07-19,$0.42,$1.38,$1.42,$1.72,$2.12,295.24%
2941,2015-07-12,$0.42,$1.38,$1.17,$1.72,$2.12,280.36%
2964,2015-07-05,$0.41,$1.34,$1.38,$1.49,$2.12,285.98%
2988,2015-06-28,$0.43,$1.29,$1.17,$1.39,$2.27,255.81%
3012,2015-06-21,$0.43,$1.36,$1.38,$1.39,$2.27,272.09%
3017,2015-06-14,$0.43,$1.26,$1.17,$1.37,$2.27,252.91%
3040,2015-06-07,$0.43,$1.36,$1.38,$1.44,$2.05,262.21%
3064,2015-05-31,$0.43,$1.26,$1.17,$1.44,$2.05,244.19%
3071,2015-05-24,$0.43,$1.26,$1.30,$1.32,$2.18,252.33%
3093,2015-05-17,$0.45,$1.61,$1.05,$1.34,$2.05,236.11%
3102,2015-05-10,$0.24,$1.05,$1.30,$1.19,$2.05,482.29%
3112,2015-05-03,$0.45,$1.05,$1.19,$1.27,$1.93,202.22%
3135,2015-04-26,$0.45,$0.98,$1.14,$1.09,$2.16,198.33%
3144,2015-04-19,$0.45,$1.05,$1.14,$1.01,$2.05,191.67%
3155,2015-04-12,$0.45,$0.93,$1.27,$1.22,$1.93,197.22%
3166,2015-04-05,$0.45,$0.93,$1.27,$1.27,$2.05,206.67%
3188,2015-03-29,$0.45,$1.23,$1.22,$1.24,$1.82,206.11%
3198,2015-03-22,$0.46,$1.04,$1.38,$1.19,$2.05,207.61%
3208,2015-03-15,$0.41,$1.10,$1.10,$0.96,$2.04,217.07%
3232,2015-03-08,$0.41,$1.10,$1.27,$1.19,$1.97,237.20%
3241,2015-03-01,$0.42,$1.10,$1.64,$1.22,$1.93,250.60%
3254,2015-02-22,$0.42,$1.05,$1.27,$1.19,$2.16,237.50%
3262,2015-02-15,$0.42,$1.08,$1.45,$1.27,$2.16,254.76%
3285,2015-02-08,$0.42,$1.08,$1.40,$1.12,$1.70,215.48%
3296,2015-02-01,$0.45,$1.17,$1.26,$1.14,$2.12,216.11%
3304,2015-01-25,$0.45,$1.23,$1.34,$1.12,$2.05,218.89%
3315,2015-01-18,$0.48,$1.17,$1.23,$1.27,$1.93,191.67%
3326,2015-01-11,$0.50,$1.19,$1.26,$1.24,$2.16,192.50%
3336,2015-01-04,$0.57,$1.62,$1.23,$1.19,$2.05,167.11%
3359,2014-12-28,$0.50,$1.76,$1.21,$1.34,$1.73,202.00%
3370,2014-12-21,$0.50,$1.76,$1.27,$1.36,$1.97,218.00%
3380,2014-12-14,$0.50,$1.76,$1.14,$1.04,$2.01,197.50%
3390,2014-12-07,$0.51,$1.53,$1.17,$1.02,$1.93,176.96%
3401,2014-11-30,$0.52,$1.34,$1.17,$1.27,$1.90,173.08%
3411,2014-11-23,$0.52,$1.65,$1.22,$1.12,$2.16,195.67%
3436,2014-11-16,$0.53,$1.59,$1.22,$1.12,$2.01,180.19%
3443,2014-11-09,$0.53,$1.66,$1.42,$1.49,$2.01,210.38%
3454,2014-11-02,$0.53,$1.65,$1.29,$1.39,$2.01,199.06%
3478,2014-10-26,$0.53,$1.60,$1.29,$1.64,$2.01,208.49%
3602,2014-08-17,$0.00,$1.65,$0.00,$0.00,$0.00,0.00%
3647,2014-08-10,$0.53,$1.60,$1.41,$1.62,$1.96,210.85%
3688,2014-08-03,$0.53,$1.64,$1.36,$1.67,$2.01,215.09%
3693,2014-07-27,$0.53,$1.65,$1.49,$1.74,$2.12,230.19%
3715,2014-07-20,$0.51,$1.65,$1.56,$1.62,$2.05,237.25%
3738,2014-07-06,$0.53,$1.43,$1.56,$1.72,$2.12,222.17%
3761,2014-06-29,$0.53,$1.62,$1.41,$1.52,$2.27,221.70%
3767,2014-06-22,$0.51,$1.62,$1.41,$1.47,$2.27,231.86%
3791,2014-06-15,$0.53,$1.62,$1.41,$1.47,$2.27,219.34%
3815,2014-06-08,$0.53,$1.62,$1.29,$1.39,$2.95,241.98%
3820,2014-06-01,$0.53,$1.57,$1.29,$1.47,$2.05,200.94%
3844,2014-05-25,$0.53,$1.57,$1.38,$1.32,$1.93,192.45%
3862,2014-05-18,$0.53,$1.57,$1.28,$1.47,$1.93,194.81%
3876,2014-05-11,$0.53,$1.52,$1.38,$1.47,$1.70,186.32%
3897,2014-05-04,$0.53,$1.57,$1.38,$1.32,$1.82,187.26%
3907,2014-04-27,$0.53,$1.52,$1.25,$1.32,$1.93,183.96%
3930,2014-04-23,$0.52,$1.52,$1.28,$1.27,$1.82,183.17%
3939,2014-04-20,$0.52,$1.52,$1.28,$1.24,$1.82,181.73%
3950,2014-04-13,$0.52,$1.52,$1.28,$1.27,$1.82,183.17%
3974,2014-04-07,$0.52,$1.51,$1.46,$1.12,$1.93,189.42%
3982,2014-03-30,$0.50,$1.44,$1.46,$1.19,$1.80,194.50%
3992,2014-03-23,$0.48,$1.44,$1.40,$1.12,$2.05,213.02%
4017,2014-03-16,$0.48,$1.51,$1.46,$1.12,$2.05,219.79%
4024,2014-03-09,$0.48,$1.36,$1.46,$1.04,$1.93,201.56%
4035,2014-03-02,$0.46,$1.40,$1.31,$0.99,$1.93,205.98%
4046,2014-02-23,$0.46,$1.26,$1.46,$1.19,$1.78,209.24%
4064,2014-02-16,$0.46,$1.42,$1.28,$1.09,$2.05,217.39%
4079,2014-02-09,$0.46,$1.36,$1.33,$1.19,$1.89,213.59%
4089,2014-02-02,$0.46,$1.52,$1.46,$0.99,$1.93,220.65%
4099,2014-01-26,$0.46,$1.47,$1.21,$0.99,$1.66,189.67%
4110,2014-01-19,$0.46,$1.40,$1.18,$1.04,$1.82,195.65%
4120,2014-01-12,$0.46,$1.53,$1.33,$0.99,$1.82,208.15%
4131,2014-01-05,$0.45,$1.53,$1.33,$0.99,$1.82,215.00%
4142,2013-12-29,$0.42,$1.43,$1.63,$0.99,$2.05,263.10%
4163,2013-12-22,$0.40,$1.37,$1.19,$0.99,$1.52,216.88%
4174,2013-12-15,$0.38,$1.34,$1.28,$0.99,$1.70,249.34%
4184,2013-12-01,$0.41,$1.43,$1.23,$0.99,$1.82,233.54%
4195,2013-11-24,$0.41,$1.32,$1.40,$1.24,$1.82,252.44%
4220,2013-11-17,$0.43,$1.27,$1.07,$1.07,$1.64,193.60%
4227,2013-11-10,$0.45,$1.22,$1.40,$1.24,$2.05,228.33%
4238,2013-11-06,$0.44,$1.40,$1.41,$1.44,$1.93,251.14%
4261,2013-11-03,$0.47,$1.36,$1.45,$1.07,$1.93,209.04%
4270,2013-10-27,$0.44,$1.40,$1.41,$1.44,$1.93,251.14%
4281,2013-10-20,$0.50,$1.37,$1.80,$1.29,$1.78,212.00%
4541,2013-06-16,$0.54,$1.36,$1.37,$1.34,$2.26,193.06%
4546,2013-06-09,$0.54,$1.36,$1.63,$1.24,$2.42,207.87%
4571,2013-06-02,$0.52,$1.36,$1.36,$1.19,$1.77,173.08%
4593,2013-05-26,$0.51,$1.31,$1.42,$1.14,$1.66,171.08%
4601,2013-05-19,$0.48,$1.31,$0.99,$1.14,$1.66,165.63%
4624,2013-05-12,$0.44,$1.31,$1.37,$1.07,$1.66,207.39%
4632,2013-05-05,$0.42,$1.31,$1.19,$1.19,$1.66,218.45%
4643,2013-04-28,$0.39,$1.17,$1.32,$1.07,$1.82,244.87%
4663,2013-04-21,$0.38,$0.97,$1.35,$1.07,$1.93,250.00%
4675,2013-04-14,$0.38,$1.14,$1.19,$1.02,$1.85,242.11%
4686,2013-04-07,$0.36,$0.94,$1.09,$1.07,$1.85,243.75%
4709,2013-03-31,$0.34,$1.14,$1.21,$1.02,$1.74,275.74%
4718,2013-03-24,$0.34,$1.02,$1.26,$1.07,$1.74,274.26%
4728,2013-03-17,$0.33,$1.14,$1.33,$0.99,$1.70,290.91%
4739,2013-03-10,$0.32,$1.02,$1.54,$1.14,$1.85,333.59%
4762,2013-03-03,$0.31,$1.14,$1.50,$0.94,$1.59,316.94%
4773,2013-02-24,$0.29,$1.33,$1.43,$1.07,$1.70,376.72%
4782,2013-02-17,$0.28,$1.12,$1.30,$0.94,$1.72,353.57%
4792,2013-02-10,$0.28,$1.21,$1.37,$0.94,$1.59,356.25%
4803,2013-02-03,$0.28,$1.40,$1.38,$1.14,$1.59,391.96%
4814,2013-01-27,$0.28,$1.26,$1.25,$1.07,$1.44,348.21%
4824,2013-01-20,$0.29,$1.26,$1.12,$0.89,$1.47,308.62%
4847,2013-01-13,$0.26,$1.26,$1.38,$1.07,$2.05,453.85%
4858,2013-01-06,$0.32,$1.26,$1.25,$1.07,$1.93,330.47%
4862,2012-12-30,$0.34,$1.33,$1.33,$1.07,$2.05,325.00%
4878,2012-12-23,$0.34,$1.40,$1.33,$0.82,$1.70,286.03%
4888,2012-12-16,$0.34,$1.36,$1.20,$0.90,$1.81,287.50%
4899,2012-12-09,$0.37,$1.33,$1.16,$1.06,$1.70,254.73%
4910,2012-12-02,$0.39,$1.52,$1.29,$0.94,$2.04,271.15%
4933,2012-11-25,$0.39,$1.50,$1.64,$0.99,$1.82,281.41%
4941,2012-11-18,$0.45,$1.52,$1.77,$1.19,$1.90,254.44%
4951,2012-11-11,$0.47,$1.45,$1.55,$0.92,$2.05,217.55%
4976,2012-11-04,$0.49,$1.45,$1.54,$1.19,$1.93,211.73%
5272,2012-07-08,$0.44,$1.37,$1.45,$1.14,$1.74,223.86%
5296,2012-07-01,$0.43,$1.25,$1.82,$1.14,$2.63,297.67%
5319,2012-06-24,$0.43,$1.25,$1.45,$1.11,$1.62,215.70%
5326,2012-06-17,$0.43,$1.26,$1.37,$1.04,$1.52,201.74%
5347,2012-06-10,$0.41,$1.26,$1.45,$1.09,$1.66,232.93%
5363,2012-06-03,$0.41,$1.26,$1.45,$1.09,$1.81,242.07%
5381,2012-05-27,$0.41,$1.18,$1.45,$0.97,$1.66,220.73%
5404,2012-05-20,$0.35,$1.27,$1.24,$0.97,$1.81,277.86%
5426,2012-05-13,$0.41,$1.26,$1.24,$0.92,$1.81,218.90%
5442,2012-05-13,$0.41,$1.26,$1.24,$0.92,$1.81,218.90%
5443,2012-05-06,$0.41,$1.20,$1.37,$0.97,$1.81,226.22%
5463,2012-04-29,$0.39,$1.27,$1.40,$0.92,$1.61,233.33%
5475,2012-04-22,$0.39,$1.10,$1.24,$0.99,$1.70,222.44%
5486,2012-04-15,$0.37,$1.27,$1.37,$0.99,$1.47,244.59%
5514,2012-04-08,$0.37,$1.27,$1.35,$1.04,$1.51,249.32%
5520,2012-04-08,$0.37,$1.27,$1.35,$1.04,$1.51,249.32%
5529,2012-04-01,$0.33,$1.08,$1.27,$0.91,$2.03,300.76%
5552,2012-03-25,$0.33,$0.96,$1.34,$1.04,$1.63,276.52%
5563,2012-03-18,$0.32,$1.15,$1.32,$0.99,$1.73,305.47%
5571,2012-03-11,$0.31,$1.16,$1.36,$1.07,$1.47,308.06%
5582,2012-03-04,$0.32,$1.09,$1.41,$0.99,$1.70,305.47%
5593,2012-02-26,$0.23,$1.05,$1.18,$1.04,$1.59,428.26%
5615,2012-02-19,$0.32,$1.16,$1.18,$0.92,$1.59,278.91%
5626,2012-02-12,$0.31,$1.11,$1.47,$0.99,$1.40,300.81%
5637,2012-02-05,$0.31,$1.11,$1.24,$1.07,$1.47,294.35%
5646,2012-01-29,$0.31,$1.12,$2.02,$1.07,$1.58,366.94%
5657,2012-01-22,$0.33,$1.25,$1.34,$0.99,$1.67,297.73%
5669,2012-01-15,$0.33,$1.25,$1.41,$1.24,$1.54,312.12%
5678,2012-01-08,$0.33,$1.31,$1.68,$1.12,$1.82,349.24%
5689,2012-01-01,$0.33,$1.31,$1.23,$1.24,$1.59,306.82%
5712,2011-12-25,$0.33,$1.31,$1.37,$1.12,$1.81,325.00%
5722,2011-12-18,$0.36,$1.31,$1.43,$1.34,$1.81,309.03%
5731,2011-12-11,$0.36,$1.44,$1.37,$1.24,$1.52,286.81%
5742,2011-12-04,$0.39,$1.59,$1.50,$1.21,$1.81,291.67%
5765,2011-11-27,$0.39,$1.60,$1.21,$1.22,$1.52,255.77%
5773,2011-11-20,$0.41,$1.47,$1.49,$1.22,$1.66,256.10%
5784,2011-11-13,$0.43,$1.54,$1.48,$1.54,$1.75,266.86%
5806,2011-11-06,$0.41,$1.30,$1.92,$1.74,$1.78,310.98%
6003,2011-08-21,$0.33,$1.27,$1.71,$1.95,$1.65,398.48%
6008,2011-08-14,$0.33,$1.39,$1.66,$1.27,$1.51,341.67%
6033,2011-08-07,$0.33,$1.41,$1.79,$1.34,$1.54,360.61%
6056,2011-07-31,$0.32,$1.39,$1.54,$1.58,$1.32,355.47%
6076,2011-07-24,$0.30,$1.11,$2.04,$1.69,$1.27,409.17%
6082,2011-07-17,$0.47,$1.33,$1.79,$1.51,$1.53,227.66%
6106,2011-07-10,$0.44,$1.01,$1.79,$1.19,$1.72,224.43%
6128,2011-07-03,$0.44,$1.47,$1.56,$1.17,$1.83,242.61%
