,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
1505,2017-06-25,$0.31,$1.64,$1.93,$1.44,$1.92,458.87%
1526,2017-06-18,$0.31,$1.42,$1.98,$1.44,$1.92,445.16%
1542,2017-06-11,$0.29,$1.56,$1.93,$1.39,$1.92,486.21%
1560,2017-06-04,$0.29,$1.42,$1.98,$1.39,$1.92,478.45%
1574,2017-05-28,$0.29,$1.75,$1.79,$1.74,$1.82,512.07%
1590,2017-05-21,$0.33,$1.85,$1.93,$1.44,$1.82,433.33%
1606,2017-05-14,$0.35,$1.52,$1.98,$1.49,$1.82,386.43%
1619,2017-05-07,$0.45,$1.52,$1.93,$1.49,$1.92,281.11%
1634,2017-04-30,$0.52,$1.52,$1.98,$1.57,$2.52,264.90%
1646,2017-04-23,$1.16,$1.68,$1.93,$1.64,$2.42,65.30%
1660,2017-04-16,$1.73,$1.68,$2.32,$1.64,$2.42,16.47%
1672,2017-04-09,$1.64,$1.58,$1.93,$1.64,$1.81,6.10%
1684,2017-04-02,$1.21,$1.58,$1.55,$1.49,$1.82,33.06%
1698,2017-03-26,$0.86,$1.32,$1.57,$1.49,$1.82,80.23%
1710,2017-03-19,$0.60,$1.32,$1.57,$1.49,$1.82,158.33%
1722,2017-03-12,$0.56,$1.32,$1.49,$1.49,$1.82,173.21%
1733,2017-03-05,$0.58,$1.42,$1.57,$1.49,$1.82,171.55%
1743,2017-02-26,$0.60,$1.32,$1.86,$1.49,$1.82,170.42%
1755,2017-02-19,$0.70,$1.48,$1.30,$1.49,$1.70,113.21%
1766,2017-02-12,$0.60,$1.32,$1.32,$1.49,$1.81,147.50%
1777,2017-02-05,$0.41,$1.32,$1.28,$1.42,$1.89,260.37%
1788,2017-01-29,$0.34,$1.32,$1.32,$1.39,$1.82,330.15%
1799,2017-01-22,$0.31,$1.32,$1.28,$1.39,$1.89,374.19%
1810,2017-01-15,$0.29,$1.32,$1.55,$1.39,$1.82,424.14%
1821,2017-01-08,$0.32,$1.28,$1.28,$1.39,$1.82,350.78%
1832,2017-01-01,$0.33,$1.28,$1.50,$1.57,$1.82,367.42%
1843,2016-12-25,$0.33,$1.28,$1.55,$1.39,$1.75,352.27%
1856,2016-12-18,$0.33,$1.32,$1.56,$1.37,$1.81,359.09%
1868,2016-12-11,$0.37,$1.32,$1.55,$1.39,$1.92,317.57%
1882,2016-12-04,$0.33,$1.32,$1.55,$1.39,$1.82,360.61%
1895,2016-11-27,$0.37,$1.32,$1.55,$1.34,$1.81,306.76%
1909,2016-11-20,$0.35,$1.32,$1.55,$1.34,$1.81,330.00%
1922,2016-11-13,$0.33,$1.32,$1.32,$1.34,$1.81,338.64%
1936,2016-11-06,$0.35,$1.32,$1.32,$1.34,$1.85,316.43%
1960,2016-10-30,$0.38,$1.32,$1.55,$1.34,$1.81,296.05%
1966,2016-10-23,$0.35,$1.32,$1.50,$1.34,$1.81,326.43%
1981,2016-10-16,$0.35,$1.32,$1.27,$1.34,$1.75,305.71%
1995,2016-10-09,$0.36,$1.32,$1.50,$1.34,$1.68,305.56%
2009,2016-10-02,$0.32,$1.32,$1.80,$1.34,$1.66,378.13%
2022,2016-09-25,$0.31,$1.32,$1.50,$1.34,$1.75,376.61%
2035,2016-09-18,$0.31,$1.32,$1.27,$1.34,$1.67,351.61%
2047,2016-09-11,$0.32,$1.32,$1.50,$1.34,$1.52,343.75%
2062,2016-09-04,$0.31,$1.32,$1.50,$1.34,$1.58,362.90%
2077,2016-08-28,$0.31,$1.22,$1.50,$1.34,$1.70,364.52%
2095,2016-08-21,$0.26,$1.22,$1.50,$1.34,$1.63,447.12%
2110,2016-08-14,$0.26,$1.22,$1.50,$1.34,$1.63,447.12%
2128,2016-08-07,$0.26,$1.28,$1.55,$1.34,$1.75,469.23%
2144,2016-07-31,$0.28,$1.22,$1.37,$1.34,$1.52,386.61%
2162,2016-07-24,$0.26,$1.32,$1.36,$1.34,$1.75,454.81%
2179,2016-07-17,$0.29,$1.32,$1.36,$1.34,$1.59,383.62%
2192,2016-07-10,$0.27,$1.32,$1.52,$1.34,$1.70,444.44%
2208,2016-07-03,$0.31,$1.48,$1.55,$1.34,$1.66,386.29%
2223,2016-06-26,$0.32,$1.32,$1.56,$1.34,$1.73,364.84%
2241,2016-06-19,$0.31,$1.15,$1.56,$1.34,$1.78,370.16%
2255,2016-06-12,$0.36,$1.15,$1.52,$1.34,$1.89,309.72%
2271,2016-06-05,$0.43,$1.32,$1.50,$1.39,$1.78,248.26%
2288,2016-05-29,$0.63,$1.48,$1.50,$1.44,$1.89,150.40%
2303,2016-05-22,$0.52,$1.49,$1.50,$1.49,$1.94,208.65%
2318,2016-05-15,$0.76,$1.49,$1.50,$1.49,$1.89,109.54%
2333,2016-05-08,$0.92,$1.49,$1.39,$1.39,$1.94,68.75%
2347,2016-05-01,$0.95,$1.32,$1.28,$1.29,$1.78,49.21%
2360,2016-04-24,$0.65,$1.49,$1.28,$1.29,$1.94,130.77%
2373,2016-04-17,$0.46,$1.49,$1.21,$1.29,$1.82,215.76%
2387,2016-04-10,$0.44,$1.32,$1.28,$1.29,$1.92,230.11%
2400,2016-04-03,$0.29,$1.82,$1.28,$1.32,$1.89,443.97%
2415,2016-03-27,$0.28,$1.29,$1.50,$1.32,$1.94,440.18%
2429,2016-03-20,$0.27,$1.29,$1.50,$1.32,$1.94,460.19%
2442,2016-03-13,$0.26,$1.32,$1.50,$1.32,$1.87,477.88%
2452,2016-03-06,$0.26,$1.29,$1.55,$1.32,$1.92,484.62%
2474,2016-02-28,$0.26,$1.32,$1.61,$1.34,$1.89,492.31%
2484,2016-02-21,$0.29,$1.29,$1.55,$1.54,$1.94,444.83%
2495,2016-02-14,$0.33,$1.89,$1.32,$1.52,$1.57,377.27%
2505,2016-02-07,$0.35,$1.29,$1.50,$1.62,$1.94,353.57%
2517,2016-01-31,$0.32,$1.32,$1.58,$1.67,$2.00,413.28%
2539,2016-01-24,$0.40,$1.74,$1.58,$1.67,$2.00,336.88%
2549,2016-01-17,$0.51,$1.49,$1.58,$1.67,$2.00,230.39%
2560,2016-01-10,$0.67,$1.32,$1.58,$1.67,$2.00,145.15%
2570,2016-01-03,$0.64,$1.49,$1.67,$1.67,$1.93,164.06%
2581,2015-12-27,$0.56,$1.55,$1.62,$1.67,$1.93,202.23%
2592,2015-12-20,$0.53,$1.65,$1.72,$1.67,$1.95,229.72%
2602,2015-12-13,$0.62,$1.65,$1.72,$1.67,$1.93,181.05%
2613,2015-12-06,$0.69,$1.55,$1.62,$1.67,$1.86,142.75%
2636,2015-11-29,$0.86,$1.65,$1.62,$1.64,$1.90,97.97%
2645,2015-11-22,$0.93,$1.55,$1.66,$1.57,$1.79,76.61%
2656,2015-11-15,$0.87,$1.25,$1.58,$1.57,$1.79,77.87%
2668,2015-11-08,$0.65,$1.69,$1.50,$1.57,$1.84,153.85%
2690,2015-11-01,$0.46,$1.25,$1.53,$1.54,$1.79,232.07%
2699,2015-10-25,$0.38,$1.69,$1.50,$1.57,$1.73,326.97%
2709,2015-10-18,$0.37,$1.44,$1.49,$1.54,$1.90,330.41%
2731,2015-10-11,$0.31,$1.44,$1.45,$1.54,$2.06,423.39%
2740,2015-10-04,$0.31,$1.51,$1.49,$1.54,$2.01,428.23%
2752,2015-09-27,$0.31,$1.44,$1.49,$1.54,$2.01,422.58%
2774,2015-09-20,$0.38,$1.25,$1.49,$1.54,$2.01,313.82%
2782,2015-09-13,$0.39,$1.36,$1.49,$1.49,$1.74,289.74%
2807,2015-09-06,$0.32,$1.36,$1.49,$1.52,$2.02,399.22%
2829,2015-08-30,$0.36,$1.36,$1.49,$1.52,$1.86,332.64%
2845,2015-08-23,$0.35,$1.36,$1.49,$1.52,$1.86,345.00%
2873,2015-08-16,$0.41,$1.36,$1.24,$1.52,$1.86,264.63%
2896,2015-08-09,$0.33,$1.36,$1.24,$1.47,$1.75,340.91%
2919,2015-08-02,$0.32,$1.49,$1.49,$1.47,$1.86,392.97%
2923,2015-07-19,$0.29,$1.41,$1.49,$1.49,$1.86,438.79%
2943,2015-07-12,$0.27,$1.36,$1.42,$1.52,$1.73,458.33%
2970,2015-07-05,$0.31,$1.44,$1.49,$1.52,$1.86,408.87%
2975,2015-06-28,$0.32,$1.44,$1.49,$1.57,$1.86,396.88%
2999,2015-06-21,$0.31,$1.44,$1.46,$1.59,$1.86,412.10%
3023,2015-06-14,$0.35,$1.44,$1.53,$1.59,$1.95,365.00%
3046,2015-06-07,$0.36,$1.56,$1.51,$1.59,$1.68,340.28%
3053,2015-05-31,$0.48,$1.56,$1.51,$1.62,$1.79,237.50%
3075,2015-05-24,$0.84,$1.56,$1.51,$1.62,$1.63,88.10%
3097,2015-05-17,$1.08,$2.02,$1.62,$1.62,$1.86,64.81%
3105,2015-05-10,$1.28,$1.51,$1.62,$1.62,$2.02,32.23%
3116,2015-05-03,$1.33,$1.69,$1.62,$1.62,$2.24,34.77%
3137,2015-04-26,$1.12,$1.41,$1.51,$1.64,$2.13,49.33%
3146,2015-04-19,$0.88,$1.41,$1.51,$1.57,$2.13,88.07%
3157,2015-04-12,$0.67,$1.31,$1.51,$1.52,$2.02,137.31%
3169,2015-04-05,$0.50,$1.34,$1.51,$1.49,$2.02,218.00%
3191,2015-03-29,$0.36,$1.66,$1.55,$1.52,$2.02,368.75%
3201,2015-03-22,$0.29,$1.69,$1.51,$1.54,$2.02,482.76%
3210,2015-03-15,$0.32,$1.92,$1.48,$1.52,$2.13,450.78%
3221,2015-03-08,$0.30,$1.69,$1.48,$1.57,$2.13,472.50%
3243,2015-03-01,$0.30,$1.25,$1.53,$1.59,$2.13,441.67%
3247,2015-02-22,$0.32,$1.15,$1.45,$1.59,$2.24,402.34%
3264,2015-02-15,$0.37,$1.69,$1.53,$1.74,$2.24,386.49%
3274,2015-02-08,$0.61,$1.92,$1.59,$1.79,$2.24,209.02%
3298,2015-02-01,$1.06,$1.69,$1.59,$1.79,$2.24,72.41%
3306,2015-01-25,$1.10,$1.66,$1.59,$1.77,$2.35,67.50%
3317,2015-01-18,$1.17,$1.34,$1.57,$1.77,$2.35,50.21%
3328,2015-01-11,$1.17,$1.22,$1.59,$1.47,$2.20,38.46%
3338,2015-01-04,$0.77,$1.31,$1.53,$1.39,$2.02,102.92%
3351,2014-12-28,$0.38,$1.69,$1.69,$1.47,$2.02,351.97%
3360,2014-12-21,$0.28,$1.69,$1.69,$1.47,$2.02,513.39%
3382,2014-12-14,$0.30,$1.69,$1.69,$1.42,$2.02,468.33%
3392,2014-12-07,$0.36,$1.61,$1.69,$1.37,$1.95,359.72%
3402,2014-11-30,$0.42,$1.69,$1.73,$1.39,$1.02,247.02%
3413,2014-11-23,$0.49,$1.65,$1.69,$1.42,$2.02,245.92%
3425,2014-11-16,$0.50,$1.69,$1.69,$1.42,$2.13,246.50%
3445,2014-11-09,$0.55,$1.69,$1.69,$1.39,$2.02,208.64%
3458,2014-11-02,$0.49,$1.61,$1.69,$1.37,$1.68,223.98%
3479,2014-10-26,$0.35,$1.61,$1.67,$1.37,$1.68,352.14%
3488,2014-10-19,$0.32,$1.61,$1.67,$1.37,$1.79,403.13%
3498,2014-10-12,$0.30,$1.61,$1.58,$1.37,$1.72,423.33%
3509,2014-10-05,$0.29,$1.61,$1.45,$1.37,$1.79,436.21%
3520,2014-09-28,$0.26,$1.86,$1.63,$1.37,$1.79,539.42%
3545,2014-09-21,$0.30,$1.88,$1.54,$1.37,$1.79,448.33%
3556,2014-09-17,$0.31,$1.86,$1.52,$1.37,$1.72,421.77%
3576,2014-08-31,$0.30,$1.99,$1.52,$1.37,$1.68,446.67%
3599,2014-08-24,$0.32,$1.86,$1.34,$1.37,$1.68,388.28%
3611,2014-08-17,$0.30,$1.86,$0.00,$0.00,$0.00,55.00%
3620,2014-08-17,$0.30,$1.86,$1.49,$1.37,$1.68,433.33%
3636,2014-08-10,$0.30,$1.86,$1.59,$1.34,$1.52,425.83%
3660,2014-08-03,$0.27,$1.69,$1.45,$1.34,$1.68,470.37%
3676,2014-08-03,$0.27,$1.69,$1.45,$1.34,$1.68,470.37%
3699,2014-07-27,$0.27,$2.11,$1.27,$1.39,$1.68,497.22%
3721,2014-07-20,$0.28,$1.91,$1.42,$1.39,$1.68,471.43%
3746,2014-07-06,$0.27,$1.94,$1.22,$1.44,$1.68,481.48%
3751,2014-06-29,$0.28,$1.94,$1.59,$1.57,$1.68,505.36%
3775,2014-06-22,$0.27,$1.96,$1.52,$1.54,$1.68,520.37%
3797,2014-06-15,$0.29,$1.92,$1.41,$1.54,$1.57,455.17%
3803,2014-06-08,$0.32,$2.11,$1.63,$1.57,$1.52,433.59%
3828,2014-06-01,$0.45,$1.96,$1.36,$1.59,$1.57,260.00%
3850,2014-05-25,$0.64,$1.99,$1.71,$1.57,$1.52,165.23%
3865,2014-05-18,$0.80,$1.79,$1.63,$1.39,$1.63,101.25%
3880,2014-05-11,$0.70,$1.99,$1.63,$1.22,$1.75,135.36%
3901,2014-05-04,$0.33,$1.48,$1.63,$1.22,$1.90,371.97%
3910,2014-04-27,$0.38,$1.61,$1.41,$1.09,$1.90,295.39%
3933,2014-04-23,$0.46,$1.59,$1.43,$1.07,$1.90,225.54%
3942,2014-04-20,$0.40,$1.61,$1.68,$1.09,$1.90,292.50%
3953,2014-04-13,$0.46,$1.59,$1.43,$1.07,$1.90,225.54%
3965,2014-04-07,$0.42,$1.69,$1.68,$1.07,$1.90,277.38%
3985,2014-03-30,$0.34,$1.56,$1.68,$1.07,$1.90,356.62%
3995,2014-03-23,$0.25,$1.39,$1.75,$1.07,$1.90,511.00%
4006,2014-03-16,$0.25,$1.56,$1.68,$1.14,$1.90,528.00%
4026,2014-03-09,$0.27,$1.56,$1.75,$1.07,$1.90,481.48%
4037,2014-03-02,$0.28,$1.39,$1.75,$1.14,$1.90,451.79%
4048,2014-02-23,$0.26,$1.56,$1.67,$1.07,$1.90,496.15%
4058,2014-02-16,$0.26,$1.56,$1.50,$1.14,$1.90,486.54%
4081,2014-02-09,$0.27,$1.56,$1.48,$1.07,$1.90,456.48%
4091,2014-02-02,$0.26,$1.56,$1.61,$1.07,$1.84,484.62%
4101,2014-01-26,$0.27,$1.61,$1.63,$1.07,$1.90,475.00%
4112,2014-01-19,$0.28,$1.65,$1.63,$1.07,$1.90,458.04%
4122,2014-01-12,$0.32,$1.69,$1.63,$1.14,$1.79,388.28%
4133,2014-01-05,$0.32,$1.69,$1.63,$1.14,$1.79,388.28%
4144,2013-12-29,$0.28,$1.81,$1.75,$1.14,$1.86,485.71%
4165,2013-12-22,$0.28,$1.69,$1.75,$1.34,$1.86,492.86%
4176,2013-12-15,$0.30,$1.66,$1.67,$1.34,$1.86,444.17%
4186,2013-12-01,$0.29,$1.66,$1.80,$1.27,$1.86,468.10%
4197,2013-11-24,$0.27,$1.56,$1.73,$1.34,$1.86,500.93%
4209,2013-11-17,$0.30,$1.61,$1.34,$1.34,$1.86,412.50%
4231,2013-11-10,$0.30,$1.57,$1.73,$1.44,$1.86,450.00%
4242,2013-11-06,$0.34,$1.98,$1.73,$1.44,$1.75,407.35%
4265,2013-11-03,$0.31,$1.74,$1.77,$1.42,$1.75,438.71%
4274,2013-10-27,$0.34,$1.98,$1.73,$1.44,$1.75,407.35%
4282,2013-10-20,$0.35,$1.59,$1.77,$1.47,$1.86,377.86%
4293,2013-10-13,$0.38,$1.54,$1.65,$1.44,$1.79,322.37%
4317,2013-09-22,$0.33,$1.61,$1.68,$1.49,$1.86,403.03%
4325,2013-09-15,$0.33,$1.66,$1.61,$1.52,$1.75,395.45%
4336,2013-09-01,$0.41,$1.94,$1.68,$1.54,$1.86,328.05%
4359,2013-08-25,$0.48,$2.24,$1.68,$1.47,$1.79,273.96%
4369,2013-08-18,$0.33,$1.84,$1.56,$1.52,$1.79,408.33%
4392,2013-08-11,$0.35,$1.99,$1.52,$1.52,$1.79,387.14%
4414,2013-08-04,$0.36,$1.94,$1.52,$1.47,$1.79,366.67%
4421,2013-07-28,$0.37,$2.02,$1.19,$1.52,$1.79,340.54%
4447,2013-07-21,$0.38,$1.86,$1.52,$1.37,$1.79,330.26%
4463,2013-07-14,$0.37,$1.86,$1.34,$1.37,$1.79,329.73%
4475,2013-07-07,$0.34,$1.81,$1.41,$1.32,$1.79,365.44%
4500,2013-06-30,$0.32,$1.76,$1.47,$1.37,$1.68,390.63%
4523,2013-06-23,$0.32,$1.81,$1.54,$1.32,$1.79,404.69%
4530,2013-06-16,$0.33,$1.83,$1.63,$1.32,$1.79,397.73%
4554,2013-06-09,$0.29,$1.79,$1.64,$1.32,$1.57,444.83%
4577,2013-06-02,$0.26,$1.83,$1.57,$1.32,$1.57,504.81%
4597,2013-05-26,$0.26,$1.83,$1.68,$1.32,$1.68,525.96%
4605,2013-05-19,$0.27,$1.72,$1.68,$1.32,$1.63,487.96%
4628,2013-05-12,$0.26,$1.84,$1.68,$1.32,$1.63,522.12%
4635,2013-05-05,$0.26,$1.75,$1.50,$1.34,$1.75,509.62%
4646,2013-04-28,$0.30,$1.83,$1.84,$1.39,$2.08,495.00%
4665,2013-04-21,$0.29,$1.88,$1.73,$1.47,$2.08,517.24%
4678,2013-04-14,$0.29,$2.00,$1.62,$1.47,$2.08,518.10%
4689,2013-04-07,$0.28,$2.00,$1.73,$1.49,$2.20,562.50%
4712,2013-03-31,$0.27,$2.00,$1.84,$1.49,$2.13,590.74%
4720,2013-03-24,$0.29,$2.00,$1.97,$1.49,$2.13,554.31%
4730,2013-03-17,$0.34,$2.09,$1.84,$1.57,$2.02,452.94%
4741,2013-03-10,$0.36,$1.84,$1.97,$1.62,$2.13,425.00%
4752,2013-03-03,$0.37,$2.06,$1.98,$1.62,$3.05,488.51%
4775,2013-02-24,$0.37,$2.06,$2.07,$1.64,$2.24,441.22%
4784,2013-02-17,$0.37,$2.26,$2.05,$1.77,$2.47,477.70%
4794,2013-02-10,$0.47,$2.19,$1.89,$1.84,$2.47,346.28%
4805,2013-02-03,$0.81,$2.16,$1.97,$1.84,$2.58,163.89%
4816,2013-01-27,$0.98,$2.19,$1.68,$1.64,$2.47,103.57%
4826,2013-01-20,$1.01,$2.16,$2.03,$1.64,$2.47,105.45%
4837,2013-01-13,$1.11,$2.01,$1.63,$1.57,$2.35,70.27%
4848,2013-01-06,$0.90,$2.02,$1.68,$1.37,$1.90,93.61%
4864,2012-12-30,$0.42,$1.99,$1.68,$1.27,$1.95,310.12%
4880,2012-12-23,$0.29,$1.99,$1.68,$1.27,$2.02,500.00%
4890,2012-12-16,$0.28,$1.82,$1.65,$1.47,$1.97,516.96%
4901,2012-12-09,$0.26,$1.89,$1.72,$1.27,$2.02,563.46%
4912,2012-12-02,$0.28,$1.81,$1.68,$1.32,$2.02,509.82%
4935,2012-11-25,$0.32,$1.86,$1.56,$1.26,$2.02,423.44%
4943,2012-11-18,$0.32,$1.89,$1.63,$1.19,$2.02,425.78%
4955,2012-11-11,$0.30,$1.82,$1.56,$1.19,$2.02,449.17%
4978,2012-11-04,$0.30,$1.86,$1.56,$1.19,$2.02,452.50%
4986,2012-10-28,$0.30,$1.86,$1.50,$1.14,$2.09,449.17%
4996,2012-10-21,$0.29,$1.81,$1.50,$1.12,$2.02,456.03%
5018,2012-10-14,$0.28,$1.86,$1.54,$1.17,$1.90,477.68%
5029,2012-10-07,$0.27,$1.75,$1.61,$1.12,$2.02,501.85%
5039,2012-09-30,$0.28,$1.88,$1.46,$1.17,$2.02,483.04%
5060,2012-09-23,$0.30,$1.76,$1.39,$1.12,$2.02,424.17%
5087,2012-09-16,$0.33,$1.88,$1.56,$1.17,$2.02,402.27%
5094,2012-09-09,$0.42,$1.84,$1.41,$1.12,$1.95,276.19%
5114,2012-09-02,$0.42,$1.88,$1.49,$1.17,$1.84,279.76%
5141,2012-08-26,$0.47,$1.71,$1.32,$1.18,$1.90,225.00%
5147,2012-08-19,$0.56,$1.83,$1.47,$1.09,$1.90,180.80%
5162,2012-08-12,$0.49,$1.74,$1.47,$1.09,$1.90,216.33%
