,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
698,2018-07-01,$0.64,$2.79,$2.88,$3.48,$2.99,374.22%
717,2018-06-24,$0.65,$2.54,$3.38,$3.48,$2.99,376.54%
734,2018-06-17,$0.65,$2.75,$3.38,$3.48,$2.99,384.62%
752,2018-06-10,$0.61,$2.75,$2.24,$3.53,$3.11,376.64%
770,2018-06-03,$0.67,$2.75,$3.23,$3.18,$3.15,359.33%
788,2018-05-27,$0.94,$2.82,$2.98,$3.58,$3.36,238.83%
804,2018-05-20,$1.05,$2.75,$2.98,$3.48,$3.36,199.29%
819,2018-05-13,$1.41,$2.42,$3.21,$3.48,$3.36,121.10%
834,2018-05-06,$2.25,$2.42,$2.48,$3.48,$3.36,30.44%
849,2018-04-29,$1.40,$2.49,$2.32,$3.68,$2.74,100.54%
863,2018-04-22,$0.67,$2.82,$2.48,$3.68,$2.48,327.61%
877,2018-04-15,$0.83,$2.82,$2.06,$3.18,$2.99,232.83%
891,2018-04-08,$0.77,$2.98,$3.41,$3.33,$3.36,324.68%
905,2018-04-01,$0.74,$2.82,$3.41,$3.78,$3.61,360.14%
919,2018-03-25,$1.39,$2.98,$2.22,$3.78,$3.56,125.54%
933,2018-03-18,$1.54,$2.98,$3.28,$3.78,$3.49,119.64%
946,2018-03-11,$1.39,$2.98,$3.38,$3.78,$3.69,148.74%
959,2018-02-25,$2.32,$2.49,$3.09,$3.78,$2.81,31.14%
972,2018-02-18,$1.35,$2.82,$3.09,$3.78,$2.69,129.26%
985,2018-02-11,$0.61,$2.82,$2.99,$3.68,$2.81,404.10%
997,2018-02-04,$0.65,$2.82,$3.21,$3.68,$3.19,396.15%
1009,2018-01-28,$0.74,$2.85,$3.46,$3.68,$4.32,383.45%
1022,2018-01-21,$0.60,$2.98,$3.46,$3.68,$3.34,460.83%
1034,2018-01-14,$0.62,$2.98,$3.46,$3.68,$4.66,495.97%
1046,2018-01-07,$1.04,$2.98,$3.46,$3.68,$4.21,244.47%
1059,2017-12-31,$2.05,$2.92,$3.16,$3.18,$3.96,61.22%
1071,2017-12-24,$2.45,$2.59,$3.04,$3.68,$3.74,33.16%
1083,2017-12-17,$2.64,$2.59,$2.99,$3.18,$2.59,7.48%
1096,2017-12-10,$2.18,$2.59,$2.49,$3.48,$3.09,33.60%
1109,2017-12-03,$1.06,$2.59,$1.84,$3.48,$3.34,165.33%
1122,2017-11-26,$0.57,$2.66,$3.16,$2.98,$3.46,437.72%
1135,2017-11-19,$0.64,$2.92,$3.16,$3.83,$3.71,432.03%
1149,2017-11-12,$0.83,$2.92,$3.26,$3.98,$3.21,302.71%
1164,2017-11-05,$2.53,$2.88,$3.21,$3.98,$4.32,42.19%
1179,2017-10-29,$2.42,$2.88,$3.15,$3.58,$2.59,26.03%
1194,2017-10-22,$1.76,$2.91,$2.75,$3.68,$2.83,72.87%
1210,2017-10-15,$1.23,$2.78,$3.20,$3.68,$2.99,157.11%
1225,2017-10-08,$1.02,$2.78,$2.90,$3.63,$2.99,201.47%
1240,2017-10-01,$1.27,$2.61,$2.90,$3.68,$3.24,144.69%
1258,2017-09-24,$1.63,$2.61,$2.01,$3.68,$2.86,71.17%
1280,2017-09-10,$0.89,$2.56,$2.11,$3.18,$2.98,204.21%
1297,2017-09-10,$0.67,$2.95,$3.10,$3.33,$2.99,361.57%
1316,2017-09-03,$0.86,$2.62,$2.97,$2.98,$2.74,228.78%
1335,2017-08-27,$0.61,$2.62,$2.27,$3.23,$2.97,354.51%
1354,2017-08-20,$0.54,$2.62,$2.37,$3.63,$2.98,437.04%
1373,2017-08-13,$0.60,$2.95,$3.10,$3.38,$3.49,438.33%
1392,2017-08-06,$0.66,$2.95,$2.97,$3.63,$3.11,379.55%
1412,2017-07-30,$0.72,$2.95,$2.97,$3.18,$3.24,328.47%
1432,2017-07-23,$0.70,$2.95,$2.15,$3.38,$3.11,313.93%
1452,2017-07-16,$0.84,$2.95,$3.22,$3.38,$3.49,288.10%
1472,2017-07-09,$0.92,$2.88,$3.27,$3.88,$2.86,250.27%
1492,2017-07-02,$0.75,$2.88,$2.64,$3.13,$3.54,306.33%
1512,2017-06-25,$0.81,$2.98,$2.89,$3.98,$3.54,313.27%
1531,2017-06-18,$1.20,$2.88,$2.89,$3.98,$4.04,187.29%
1549,2017-06-11,$1.31,$3.21,$2.81,$3.48,$3.99,157.44%
1566,2017-06-04,$0.95,$3.21,$2.81,$3.48,$4.04,256.32%
1581,2017-05-28,$0.98,$3.44,$3.56,$4.98,$2.57,271.17%
1597,2017-05-21,$1.00,$3.44,$3.56,$3.98,$4.05,275.75%
1610,2017-05-14,$1.20,$2.95,$3.06,$3.98,$3.79,187.08%
1624,2017-05-07,$1.98,$2.95,$3.56,$3.98,$4.29,86.62%
1639,2017-04-30,$1.82,$3.17,$3.56,$3.98,$4.29,106.04%
1651,2017-04-23,$1.39,$3.42,$3.56,$4.28,$4.29,179.68%
1664,2017-04-16,$2.53,$3.78,$3.56,$4.28,$3.66,50.99%
1669,2017-04-09,$3.53,$3.42,$3.44,$3.88,$3.74,2.55%
1689,2017-04-02,$3.39,$3.42,$3.56,$3.78,$3.99,8.78%
1702,2017-03-26,$2.49,$3.24,$3.49,$3.78,$3.65,42.17%
1715,2017-03-19,$3.31,$3.24,$3.49,$3.78,$3.65,6.95%
1727,2017-03-12,$2.90,$3.24,$2.95,$3.48,$3.32,11.98%
1738,2017-03-05,$1.84,$2.45,$2.70,$3.48,$3.24,61.28%
1748,2017-02-26,$1.64,$2.74,$2.58,$3.13,$3.49,82.01%
1760,2017-02-19,$1.44,$2.67,$2.70,$3.13,$2.99,99.48%
1771,2017-02-12,$1.21,$2.43,$2.70,$2.48,$2.99,119.01%
1782,2017-02-05,$1.00,$2.42,$2.70,$3.38,$2.99,187.25%
1793,2017-01-29,$0.84,$2.42,$2.10,$2.73,$3.24,212.20%
1804,2017-01-22,$0.74,$2.67,$2.05,$3.23,$3.24,278.04%
1815,2017-01-15,$0.94,$2.68,$2.35,$3.23,$3.49,212.50%
1826,2017-01-08,$1.72,$2.78,$2.35,$2.63,$3.49,63.52%
1837,2017-01-01,$1.77,$2.91,$2.70,$3.48,$3.11,72.32%
1849,2016-12-25,$1.53,$2.53,$2.70,$3.23,$3.36,93.14%
1862,2016-12-18,$1.93,$2.90,$2.58,$2.57,$3.24,46.24%
1876,2016-12-11,$1.79,$2.80,$2.18,$2.92,$3.36,57.26%
1888,2016-12-04,$1.93,$2.63,$2.30,$3.23,$3.36,49.22%
1901,2016-11-27,$1.28,$2.36,$2.23,$3.03,$3.24,112.11%
1905,2016-11-20,$1.01,$2.36,$2.48,$2.73,$3.24,167.57%
1928,2016-11-13,$1.05,$2.55,$2.51,$2.73,$3.24,162.62%
1943,2016-11-06,$0.76,$2.58,$2.26,$2.78,$3.24,257.24%
1953,2016-10-30,$0.77,$2.58,$2.26,$2.88,$3.24,255.84%
1973,2016-10-23,$0.81,$2.58,$2.76,$2.88,$3.24,253.70%
1987,2016-10-16,$0.93,$2.58,$2.73,$2.78,$3.21,203.76%
2001,2016-10-09,$0.90,$3.05,$2.61,$2.78,$3.24,224.44%
2015,2016-10-02,$0.76,$2.58,$2.48,$2.78,$3.24,264.47%
2028,2016-09-25,$0.81,$2.58,$2.48,$3.18,$2.86,242.59%
2041,2016-09-18,$0.91,$2.46,$2.16,$2.78,$3.24,192.31%
2054,2016-09-11,$0.77,$2.58,$2.16,$2.73,$2.74,231.49%
2068,2016-09-04,$0.62,$2.58,$2.04,$2.73,$2.99,316.94%
2085,2016-08-28,$0.59,$2.45,$2.78,$2.73,$3.24,374.58%
2100,2016-08-21,$0.65,$2.45,$2.43,$2.73,$3.11,312.31%
2118,2016-08-14,$0.98,$2.46,$2.81,$2.80,$3.24,188.52%
2135,2016-08-07,$0.64,$2.71,$2.41,$2.98,$3.36,347.66%
2154,2016-07-31,$0.62,$2.33,$2.81,$2.46,$3.24,337.10%
2171,2016-07-24,$0.66,$2.71,$2.41,$2.73,$3.49,329.55%
2199,2016-07-10,$0.68,$2.76,$2.93,$2.73,$3.11,323.90%
2215,2016-07-03,$0.85,$2.61,$2.81,$2.48,$2.99,220.29%
2232,2016-06-26,$0.74,$2.61,$3.06,$2.73,$3.61,305.74%
2247,2016-06-19,$0.75,$2.36,$3.06,$2.73,$3.61,292.00%
2263,2016-06-12,$0.86,$2.49,$2.93,$2.73,$3.65,243.02%
2280,2016-06-05,$1.29,$3.23,$3.06,$2.63,$3.86,147.67%
2295,2016-05-29,$1.99,$3.23,$3.06,$2.98,$3.74,63.44%
2310,2016-05-22,$1.96,$2.99,$3.06,$3.13,$3.82,65.82%
2325,2016-05-15,$2.00,$2.94,$2.93,$2.78,$3.41,50.75%
2339,2016-05-08,$1.93,$2.94,$2.93,$3.03,$3.49,60.49%
2353,2016-05-01,$1.14,$2.74,$2.66,$3.03,$2.98,150.22%
2366,2016-04-24,$0.98,$3.11,$2.16,$3.13,$3.36,200.00%
2379,2016-04-17,$0.78,$2.86,$2.93,$2.98,$3.49,292.95%
2393,2016-04-10,$1.39,$3.24,$2.81,$2.93,$3.49,124.28%
2406,2016-04-03,$1.21,$2.86,$2.89,$2.58,$3.36,141.53%
2420,2016-03-27,$0.74,$2.79,$2.91,$3.23,$3.33,314.19%
2435,2016-03-20,$0.94,$2.79,$2.41,$2.73,$3.49,203.72%
2449,2016-03-13,$1.18,$2.79,$2.93,$2.98,$3.24,152.97%
2459,2016-03-06,$0.69,$2.86,$2.86,$2.78,$2.99,316.30%
2468,2016-02-28,$0.70,$2.82,$2.99,$3.13,$3.11,330.36%
2478,2016-02-21,$0.74,$3.19,$3.11,$2.98,$2.99,314.53%
2501,2016-02-14,$1.27,$3.31,$3.61,$3.81,$3.23,174.80%
2512,2016-02-07,$1.37,$3.11,$2.93,$3.13,$3.56,132.30%
2522,2016-01-31,$0.94,$3.41,$4.11,$3.98,$3.31,293.88%
2533,2016-01-24,$0.67,$3.61,$3.86,$3.56,$3.81,453.73%
2543,2016-01-17,$0.69,$3.49,$4.11,$4.38,$5.48,532.61%
2554,2016-01-10,$0.97,$3.37,$3.99,$4.41,$4.32,314.69%
2576,2016-01-03,$2.61,$4.99,$4.74,$4.93,$6.24,100.19%
2587,2015-12-27,$3.50,$3.94,$3.61,$3.86,$5.49,20.71%
2597,2015-12-20,$3.69,$4.74,$4.36,$4.08,$4.99,23.10%
2608,2015-12-13,$4.04,$5.74,$3.56,$4.43,$5.49,18.94%
2619,2015-12-06,$3.87,$3.92,$3.56,$3.86,$5.49,8.72%
2629,2015-11-29,$3.76,$2.88,$3.48,$3.88,$3.99,-5.39%
2638,2015-11-22,$3.55,$3.26,$3.08,$3.25,$3.99,-4.37%
2662,2015-11-15,$3.06,$3.09,$3.06,$3.04,$3.49,3.59%
2673,2015-11-08,$2.40,$3.31,$3.06,$3.18,$3.24,33.23%
2682,2015-11-01,$1.55,$3.09,$3.14,$3.58,$4.11,124.52%
2705,2015-10-25,$1.15,$3.31,$2.24,$2.73,$3.49,155.87%
2716,2015-10-18,$1.78,$3.19,$3.06,$3.83,$4.74,108.15%
2723,2015-10-11,$2.02,$3.19,$2.99,$2.93,$3.24,52.85%
2746,2015-10-04,$1.58,$3.26,$3.06,$4.03,$4.86,140.66%
2758,2015-09-27,$1.08,$3.31,$3.21,$3.28,$3.12,199.07%
2779,2015-09-20,$0.86,$3.24,$3.21,$2.93,$3.62,277.91%
2785,2015-09-13,$1.22,$3.24,$3.11,$4.03,$3.49,184.22%
2808,2015-09-06,$1.36,$3.24,$3.24,$3.28,$3.87,150.55%
2830,2015-08-30,$1.65,$3.06,$3.14,$4.03,$4.24,119.24%
2856,2015-08-23,$1.74,$3.10,$3.21,$3.28,$3.99,95.11%
2874,2015-08-16,$0.99,$2.98,$2.84,$3.33,$4.49,244.44%
2897,2015-08-09,$0.63,$3.03,$2.84,$2.93,$3.99,407.54%
2900,2015-08-02,$0.64,$3.03,$3.21,$4.03,$4.24,466.80%
2926,2015-07-19,$0.74,$3.10,$2.96,$2.58,$4.24,335.14%
2955,2015-07-12,$0.75,$2.90,$3.21,$3.68,$2.99,326.00%
2971,2015-07-05,$0.69,$3.23,$3.06,$2.93,$3.99,378.62%
2976,2015-06-28,$0.67,$3.23,$3.06,$4.03,$3.74,424.63%
3000,2015-06-21,$0.93,$3.35,$2.92,$2.98,$4.24,262.63%
3024,2015-06-14,$1.26,$3.40,$3.06,$3.53,$4.49,187.30%
3047,2015-06-07,$1.46,$3.65,$3.06,$3.28,$4.49,147.95%
3054,2015-05-31,$1.04,$3.65,$3.06,$4.13,$4.74,274.52%
3080,2015-05-24,$2.24,$3.65,$3.06,$3.38,$4.74,65.51%
3088,2015-05-17,$2.62,$3.33,$3.06,$4.13,$4.66,44.85%
3111,2015-05-10,$2.65,$3.33,$3.06,$3.38,$4.99,39.25%
3122,2015-05-03,$2.39,$3.20,$3.06,$4.13,$4.74,58.26%
3131,2015-04-26,$2.10,$3.03,$3.06,$2.98,$4.49,61.43%
3140,2015-04-19,$1.99,$2.90,$3.06,$3.28,$4.49,72.49%
3164,2015-04-12,$1.93,$3.26,$3.06,$4.03,$4.74,95.47%
3176,2015-04-05,$1.85,$3.26,$3.06,$2.93,$4.62,87.43%
3184,2015-03-29,$1.53,$3.40,$3.02,$4.08,$4.74,149.02%
3194,2015-03-22,$1.48,$3.03,$3.15,$3.28,$4.66,138.51%
3217,2015-03-15,$1.62,$3.04,$3.15,$3.63,$4.49,120.83%
3228,2015-03-08,$2.27,$3.03,$3.10,$3.48,$4.37,53.96%
3237,2015-03-01,$1.49,$2.94,$2.81,$3.18,$3.62,110.57%
3250,2015-02-22,$0.85,$3.06,$3.88,$2.68,$3.99,300.29%
3271,2015-02-15,$0.91,$3.06,$2.94,$3.43,$3.99,268.68%
3281,2015-02-08,$0.73,$3.14,$4.37,$3.53,$3.49,397.60%
3292,2015-02-01,$0.80,$3.15,$3.52,$3.28,$4.12,339.69%
3300,2015-01-25,$0.80,$3.40,$4.12,$4.03,$3.25,362.50%
3323,2015-01-18,$0.87,$3.49,$3.70,$4.03,$4.37,347.99%
3334,2015-01-11,$1.50,$3.20,$4.29,$3.93,$3.99,156.83%
3344,2015-01-04,$1.63,$3.23,$3.02,$3.33,$4.49,115.80%
3355,2014-12-28,$1.11,$3.28,$3.89,$3.53,$4.62,245.05%
3366,2014-12-21,$1.09,$3.15,$4.14,$3.58,$4.62,255.28%
3375,2014-12-14,$1.59,$3.37,$3.40,$3.28,$4.62,130.66%
3385,2014-12-07,$2.32,$3.28,$4.14,$3.68,$4.49,68.00%
3408,2014-11-30,$2.42,$3.37,$3.38,$3.33,$4.37,49.28%
3419,2014-11-23,$2.08,$3.28,$4.02,$3.18,$4.49,79.93%
3431,2014-11-16,$1.99,$3.35,$3.19,$3.18,$4.12,73.87%
3437,2014-11-09,$1.46,$3.26,$4.17,$3.58,$4.37,163.36%
3463,2014-11-02,$1.20,$3.35,$2.73,$3.23,$3.87,174.58%
3472,2014-10-26,$1.25,$3.40,$4.17,$2.88,$3.87,186.40%
3482,2014-10-19,$1.27,$3.40,$4.17,$2.98,$4.24,191.14%
3505,2014-10-12,$1.10,$3.40,$3.42,$3.68,$4.24,235.00%
3515,2014-10-05,$0.96,$3.36,$4.17,$2.98,$4.24,284.11%
3527,2014-09-28,$1.00,$3.36,$3.42,$2.93,$3.74,236.25%
3531,2014-09-21,$1.69,$3.36,$3.92,$3.63,$3.74,116.72%
3559,2014-09-17,$1.64,$3.03,$4.67,$2.88,$3.99,122.10%
3579,2014-08-31,$1.45,$3.15,$3.68,$3.73,$2.99,133.62%
3587,2014-08-24,$1.27,$3.15,$4.74,$3.78,$3.37,196.06%
3613,2014-08-17,$0.82,$3.11,$3.39,$3.23,$4.12,322.26%
3632,2014-08-17,$0.82,$3.11,$3.39,$0.00,$0.00,98.17%
3637,2014-08-10,$0.78,$2.98,$3.52,$3.23,$3.62,327.88%
3659,2014-08-03,$0.62,$3.35,$2.93,$3.23,$4.12,449.60%
3675,2014-08-03,$0.62,$3.35,$2.93,$3.23,$4.12,449.60%
3700,2014-07-27,$0.65,$3.31,$3.27,$3.08,$4.24,434.62%
3722,2014-07-20,$0.72,$3.31,$4.63,$3.48,$4.24,443.75%
3745,2014-07-06,$1.60,$3.35,$4.71,$3.78,$4.24,151.25%
3752,2014-06-29,$1.61,$3.40,$3.46,$3.78,$4.24,131.06%
3776,2014-06-22,$1.78,$3.40,$4.52,$3.73,$4.24,123.17%
3798,2014-06-15,$1.50,$3.40,$3.60,$3.73,$4.16,148.17%
3804,2014-06-08,$1.42,$3.40,$3.93,$3.73,$4.37,171.65%
3827,2014-06-01,$1.78,$3.53,$3.43,$3.63,$3.99,104.78%
3851,2014-05-25,$1.48,$3.37,$4.52,$3.63,$4.24,166.22%
3866,2014-05-18,$1.60,$3.27,$3.45,$3.63,$4.49,131.88%
3886,2014-05-11,$2.37,$3.15,$4.37,$3.23,$4.82,64.24%
3891,2014-05-04,$1.93,$3.15,$3.20,$3.23,$4.36,80.57%
3917,2014-04-27,$1.78,$3.15,$3.53,$3.43,$5.32,116.71%
3926,2014-04-23,$1.92,$3.03,$2.60,$2.73,$3.99,60.81%
3935,2014-04-20,$2.07,$3.15,$3.53,$2.94,$4.24,67.39%
3960,2014-04-13,$1.92,$3.03,$2.60,$2.73,$3.99,60.81%
3970,2014-04-07,$1.08,$2.90,$3.41,$2.93,$3.49,194.68%
3978,2014-03-30,$0.73,$2.99,$2.39,$3.13,$3.24,302.40%
4002,2014-03-23,$0.70,$3.03,$3.28,$3.08,$3.24,351.07%
4013,2014-03-16,$0.69,$3.03,$2.78,$2.98,$3.99,363.04%
4020,2014-03-09,$0.95,$3.03,$3.53,$2.98,$4.12,259.47%
4044,2014-03-02,$0.89,$3.37,$3.53,$2.98,$4.12,293.26%
4055,2014-02-23,$0.82,$3.21,$3.53,$2.98,$3.99,317.99%
4069,2014-02-16,$0.80,$2.80,$3.28,$2.39,$4.12,293.44%
4075,2014-02-09,$1.11,$3.28,$3.41,$2.88,$4.24,211.04%
4085,2014-02-02,$0.98,$3.28,$3.53,$3.03,$3.99,252.81%
4095,2014-01-26,$0.99,$2.88,$3.25,$2.98,$4.12,234.09%
4106,2014-01-19,$0.92,$3.15,$3.77,$3.18,$3.99,282.88%
4128,2014-01-12,$1.25,$3.23,$3.63,$3.53,$4.37,195.20%
4139,2014-01-05,$1.48,$3.23,$3.63,$3.53,$4.37,149.32%
4150,2013-12-29,$1.02,$3.10,$3.02,$2.78,$4.37,225.25%
4158,2013-12-22,$1.18,$2.74,$2.62,$3.03,$4.37,170.34%
4169,2013-12-15,$1.62,$3.00,$3.53,$2.98,$3.87,106.48%
4192,2013-12-01,$0.64,$2.99,$3.47,$3.23,$3.74,424.61%
4203,2013-11-24,$0.63,$2.99,$3.47,$3.13,$4.49,458.73%
4215,2013-11-17,$1.33,$3.28,$3.13,$3.13,$4.49,163.72%
4221,2013-11-10,$2.62,$3.37,$3.60,$3.71,$4.49,44.75%
4247,2013-11-06,$2.75,$3.19,$3.12,$3.78,$4.66,34.09%
4255,2013-11-03,$2.96,$3.18,$4.25,$3.78,$3.99,28.38%
4279,2013-10-27,$2.75,$3.19,$3.12,$3.78,$4.66,34.09%
4288,2013-10-20,$2.83,$3.19,$3.26,$3.73,$4.16,26.68%
4299,2013-10-13,$2.70,$3.18,$3.12,$3.33,$4.11,27.22%
4310,2013-09-22,$0.99,$3.05,$3.12,$2.48,$3.36,203.28%
4333,2013-09-15,$1.03,$2.93,$3.70,$2.48,$3.12,196.84%
4344,2013-09-01,$0.64,$3.30,$3.37,$3.25,$3.99,443.36%
4362,2013-08-25,$1.03,$3.23,$3.37,$3.43,$3.99,240.29%
4372,2013-08-18,$1.48,$3.23,$3.37,$3.43,$4.24,141.05%
4395,2013-08-11,$1.49,$3.18,$3.37,$3.43,$4.24,138.59%
4417,2013-08-04,$1.26,$2.80,$3.37,$3.43,$4.32,176.19%
4424,2013-07-28,$1.67,$2.93,$3.32,$3.37,$4.11,105.54%
4448,2013-07-21,$1.58,$3.05,$3.24,$3.02,$4.11,112.34%
4472,2013-07-14,$0.81,$3.18,$3.32,$2.97,$4.11,319.14%
4478,2013-07-07,$0.77,$3.13,$3.01,$2.97,$4.24,333.44%
4503,2013-06-30,$1.16,$3.18,$3.01,$3.43,$4.24,198.71%
4524,2013-06-23,$1.42,$3.05,$3.32,$3.14,$3.61,130.99%
4529,2013-06-16,$1.26,$3.04,$3.27,$3.08,$3.65,158.73%
4553,2013-06-09,$1.25,$2.91,$3.27,$3.14,$3.86,163.60%
4578,2013-06-02,$1.26,$2.88,$3.01,$3.20,$3.49,149.60%
4586,2013-05-26,$1.23,$2.75,$3.32,$2.88,$3.37,150.41%
4610,2013-05-19,$0.97,$2.70,$3.19,$2.63,$3.32,205.15%
4620,2013-05-12,$0.80,$2.83,$3.32,$2.98,$3.24,286.56%
4642,2013-05-05,$0.66,$2.76,$2.66,$2.73,$3.49,340.91%
4653,2013-04-28,$0.74,$2.96,$3.32,$2.58,$3.99,334.12%
4659,2013-04-21,$1.67,$2.70,$3.19,$2.83,$4.12,92.22%
4671,2013-04-14,$1.61,$2.70,$3.32,$2.98,$4.12,103.73%
4696,2013-04-07,$1.49,$2.90,$3.27,$2.98,$3.74,116.28%
4705,2013-03-31,$1.55,$2.64,$3.37,$2.58,$3.87,100.97%
4714,2013-03-24,$1.22,$2.64,$2.60,$2.93,$3.82,145.70%
4737,2013-03-17,$1.02,$3.03,$3.36,$3.28,$3.49,222.55%
4748,2013-03-10,$0.94,$3.09,$3.12,$2.78,$3.74,238.56%
4758,2013-03-03,$0.96,$2.72,$3.48,$2.58,$3.99,232.55%
4769,2013-02-24,$1.00,$2.96,$3.65,$2.83,$3.99,235.75%
4778,2013-02-17,$1.15,$3.09,$3.40,$2.73,$3.74,181.74%
4788,2013-02-10,$0.87,$3.06,$3.24,$3.03,$3.99,282.76%
4811,2013-02-03,$0.70,$3.64,$3.69,$3.88,$3.99,442.86%
4822,2013-01-27,$0.88,$3.41,$3.46,$3.68,$3.37,295.45%
4832,2013-01-20,$1.97,$3.76,$4.06,$3.88,$3.37,91.24%
4843,2013-01-13,$2.21,$2.70,$3.46,$3.48,$3.37,47.17%
4854,2013-01-06,$1.56,$2.90,$3.38,$2.78,$3.37,99.20%
4869,2012-12-30,$0.78,$2.95,$3.33,$2.53,$3.37,290.38%
4874,2012-12-23,$0.82,$2.74,$2.90,$3.53,$3.74,293.60%
4884,2012-12-16,$0.90,$2.71,$2.36,$2.43,$3.62,208.89%
4907,2012-12-09,$0.77,$2.95,$3.20,$3.03,$3.37,307.47%
4918,2012-12-02,$0.94,$2.78,$3.31,$2.28,$3.24,208.78%
4928,2012-11-25,$1.32,$2.83,$3.31,$2.98,$3.32,135.61%
4936,2012-11-18,$1.39,$2.59,$2.25,$2.33,$3.49,91.73%
4960,2012-11-11,$1.21,$2.83,$2.30,$2.33,$3.24,121.07%
4970,2012-11-04,$0.81,$2.83,$2.59,$2.13,$3.24,233.02%
4993,2012-10-28,$0.72,$2.83,$2.77,$2.38,$2.75,272.57%
5004,2012-10-21,$0.59,$2.47,$2.66,$2.53,$2.87,346.19%
5012,2012-10-14,$0.54,$2.95,$3.12,$3.38,$2.99,475.93%
5037,2012-10-07,$0.69,$2.95,$3.12,$3.38,$3.00,351.09%
5046,2012-09-30,$0.79,$2.58,$3.12,$2.33,$3.24,256.65%
5071,2012-09-23,$0.71,$2.71,$2.50,$2.28,$3.37,282.39%
5075,2012-09-16,$0.73,$2.58,$2.95,$3.13,$3.49,316.10%
5097,2012-09-09,$1.16,$2.83,$2.50,$2.43,$3.12,134.48%
5121,2012-09-02,$0.65,$2.46,$3.19,$2.63,$2.83,327.31%
5127,2012-08-26,$0.52,$2.59,$3.17,$3.38,$3.12,489.42%
5152,2012-08-19,$0.60,$2.47,$2.79,$2.68,$2.87,350.42%
5187,2012-08-12,$0.63,$2.83,$2.92,$2.63,$3.37,366.27%
