,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
1033,2018-01-14,$0.34,$1.37,$1.56,$1.94,$1.99,404.41%
1045,2018-01-07,$0.38,$1.38,$1.94,$1.94,$1.54,347.37%
1058,2017-12-31,$0.39,$1.37,$1.93,$1.84,$1.73,340.38%
1070,2017-12-24,$0.36,$1.31,$1.46,$1.94,$1.56,335.42%
1082,2017-12-17,$0.53,$1.25,$1.33,$1.77,$1.52,176.89%
1095,2017-12-10,$0.48,$1.31,$1.51,$1.77,$1.86,235.94%
1108,2017-12-03,$0.39,$1.21,$1.93,$1.94,$1.49,321.15%
1121,2017-11-26,$0.39,$1.35,$1.21,$1.94,$1.66,294.87%
1134,2017-11-19,$0.48,$1.24,$1.11,$1.94,$1.31,191.67%
1148,2017-11-12,$0.59,$1.24,$1.37,$1.17,$1.57,126.69%
1163,2017-11-05,$0.66,$1.44,$2.06,$1.82,$1.42,155.30%
1178,2017-10-29,$0.65,$1.51,$1.84,$1.82,$1.76,166.54%
1193,2017-10-22,$0.49,$1.75,$1.81,$1.94,$1.76,270.41%
1209,2017-10-15,$0.47,$1.61,$1.93,$1.94,$1.42,267.02%
1224,2017-10-08,$0.38,$1.54,$2.06,$1.94,$1.62,371.05%
1239,2017-10-01,$0.31,$1.60,$1.89,$1.94,$1.54,462.10%
1257,2017-09-24,$0.34,$1.57,$1.77,$1.94,$1.67,411.03%
1275,2017-09-17,$0.30,$1.57,$1.75,$1.92,$1.67,475.83%
1296,2017-09-10,$0.30,$1.94,$1.29,$1.94,$1.67,470.00%
1315,2017-09-03,$0.32,$1.70,$1.78,$1.94,$1.92,473.44%
1334,2017-08-27,$0.29,$2.04,$1.78,$1.94,$1.75,547.41%
1353,2017-08-20,$0.29,$2.04,$2.03,$1.94,$1.75,568.97%
1372,2017-08-13,$0.30,$1.71,$1.78,$1.94,$2.16,532.50%
1391,2017-08-06,$0.34,$1.71,$1.47,$1.94,$2.11,431.62%
1411,2017-07-30,$0.34,$1.94,$1.94,$1.94,$2.11,483.09%
1431,2017-07-23,$0.43,$2.08,$1.56,$1.94,$2.04,343.02%
1451,2017-07-16,$0.57,$1.94,$2.02,$1.89,$2.29,257.02%
1471,2017-07-09,$0.71,$1.80,$2.08,$1.89,$2.21,180.99%
1491,2017-07-02,$0.78,$1.80,$2.08,$1.89,$2.21,155.77%
1511,2017-06-25,$0.83,$1.93,$2.08,$1.89,$2.29,146.69%
1530,2017-06-18,$0.70,$1.80,$1.96,$1.94,$2.54,194.29%
1548,2017-06-11,$0.69,$1.64,$2.62,$1.99,$2.41,213.77%
1580,2017-05-28,$2.12,$1.54,$2.33,$2.12,$2.57,0.94%
1596,2017-05-21,$2.22,$1.54,$2.33,$2.19,$2.57,-2.82%
1623,2017-05-07,$1.74,$1.54,$1.81,$1.94,$2.17,7.18%
1638,2017-04-30,$1.45,$1.51,$1.71,$1.97,$1.92,22.59%
1650,2017-04-23,$1.25,$1.41,$1.76,$1.72,$1.54,28.60%
1663,2017-04-16,$1.09,$1.43,$1.71,$1.97,$1.79,58.26%
1676,2017-04-09,$0.92,$1.44,$1.71,$1.72,$1.79,80.98%
1685,2017-04-02,$0.84,$1.44,$1.61,$1.92,$1.72,99.11%
1701,2017-03-26,$0.82,$1.44,$1.56,$1.94,$1.67,101.52%
1714,2017-03-19,$0.61,$1.44,$1.56,$1.94,$1.67,170.90%
1726,2017-03-12,$0.42,$1.44,$1.41,$1.89,$1.72,284.52%
1737,2017-03-05,$0.34,$1.52,$1.53,$1.67,$1.67,369.85%
1747,2017-02-26,$0.34,$1.44,$1.61,$1.89,$1.67,386.03%
1759,2017-02-19,$0.37,$1.44,$1.61,$1.67,$1.67,331.76%
1770,2017-02-12,$0.38,$1.44,$1.51,$1.89,$1.62,325.00%
1781,2017-02-05,$0.38,$1.44,$1.29,$1.89,$1.72,317.11%
1792,2017-01-29,$0.39,$1.30,$1.46,$1.86,$1.79,310.90%
1803,2017-01-22,$0.39,$1.44,$1.46,$1.89,$1.72,317.31%
1814,2017-01-15,$0.41,$1.25,$1.41,$1.89,$1.79,286.59%
1825,2017-01-08,$0.40,$1.42,$1.41,$1.92,$1.72,304.38%
1836,2017-01-01,$0.39,$1.33,$1.56,$1.87,$1.79,319.87%
1848,2016-12-25,$0.37,$1.42,$1.46,$1.69,$1.62,318.24%
1861,2016-12-18,$0.42,$1.32,$1.44,$1.49,$1.99,271.43%
1875,2016-12-11,$0.41,$1.23,$1.27,$1.67,$1.79,263.41%
1887,2016-12-04,$0.42,$1.33,$1.39,$1.87,$1.77,278.57%
1900,2016-11-27,$0.40,$1.08,$1.43,$1.84,$1.68,276.88%
1914,2016-11-20,$0.47,$1.08,$1.21,$1.62,$1.68,197.34%
1927,2016-11-13,$0.70,$1.08,$1.31,$1.14,$1.37,75.00%
1942,2016-11-06,$0.73,$1.41,$1.31,$1.89,$1.72,116.78%
1954,2016-10-30,$0.68,$1.38,$1.31,$1.89,$1.74,132.35%
1972,2016-10-23,$0.47,$1.70,$1.31,$1.89,$1.74,253.19%
1986,2016-10-16,$0.33,$1.55,$1.31,$1.89,$1.72,390.15%
2000,2016-10-09,$0.29,$1.74,$1.49,$1.67,$1.74,472.41%
2014,2016-10-02,$0.28,$1.53,$1.49,$1.69,$1.67,469.64%
2027,2016-09-25,$0.29,$1.50,$1.49,$1.69,$1.72,451.72%
2040,2016-09-18,$0.28,$1.50,$1.41,$1.94,$1.62,477.68%
2053,2016-09-11,$0.30,$1.55,$1.41,$1.92,$1.72,450.00%
2067,2016-09-04,$0.29,$1.24,$1.29,$1.89,$1.66,424.14%
2084,2016-08-28,$0.29,$1.43,$1.54,$1.87,$1.67,461.21%
2099,2016-08-21,$0.28,$1.43,$1.54,$1.87,$1.67,481.25%
2117,2016-08-14,$0.29,$1.48,$1.59,$1.69,$1.67,454.31%
2134,2016-08-07,$0.31,$1.50,$1.42,$1.94,$1.74,432.26%
2153,2016-07-31,$0.29,$1.50,$1.42,$1.94,$1.99,490.52%
2170,2016-07-24,$0.30,$1.50,$1.41,$1.94,$1.74,449.17%
2198,2016-07-10,$0.34,$1.53,$1.49,$1.94,$1.86,401.47%
2214,2016-07-03,$0.39,$1.51,$1.49,$1.94,$1.74,328.21%
2231,2016-06-26,$0.37,$1.84,$1.54,$1.94,$1.86,385.14%
2246,2016-06-19,$0.32,$1.84,$1.54,$1.94,$1.99,471.09%
2262,2016-06-12,$0.30,$1.56,$1.48,$1.94,$1.99,480.83%
2279,2016-06-05,$0.32,$1.56,$1.54,$1.94,$1.99,449.22%
2294,2016-05-29,$0.34,$1.56,$1.48,$1.94,$1.99,412.50%
2309,2016-05-22,$0.39,$1.61,$1.54,$1.94,$1.76,339.10%
2324,2016-05-15,$0.41,$1.56,$1.42,$1.94,$1.92,317.07%
2338,2016-05-08,$0.40,$1.47,$1.42,$1.69,$1.99,310.63%
2352,2016-05-01,$0.42,$1.47,$1.49,$1.69,$1.66,275.60%
2365,2016-04-24,$0.37,$1.56,$1.54,$1.94,$1.49,341.22%
2378,2016-04-17,$0.46,$1.56,$1.42,$1.94,$1.97,274.46%
2392,2016-04-10,$0.38,$1.44,$1.24,$1.69,$1.74,301.97%
2405,2016-04-03,$0.31,$1.56,$1.24,$1.94,$1.59,410.48%
2419,2016-03-27,$0.32,$1.56,$1.66,$1.74,$1.67,417.97%
2434,2016-03-20,$0.36,$1.56,$1.41,$1.74,$1.54,334.03%
2450,2016-03-13,$0.47,$1.56,$1.66,$1.99,$1.59,261.70%
2460,2016-03-06,$0.51,$1.56,$1.67,$1.74,$2.04,243.63%
2469,2016-02-28,$0.53,$,$1.92,$1.99,$1.72,165.57%
2479,2016-02-21,$0.60,$1.61,$2.04,$1.74,$1.92,204.58%
2502,2016-02-14,$0.80,$1.64,$1.65,$2.04,$1.99,128.75%
2513,2016-02-07,$0.77,$1.74,$1.99,$1.99,$2.49,166.56%
2523,2016-01-31,$0.78,$1.66,$2.15,$2.14,$2.33,165.38%
2534,2016-01-24,$1.59,$1.81,$2.16,$2.14,$2.12,29.40%
2544,2016-01-17,$1.84,$1.89,$2.14,$2.14,$1.73,7.34%
2555,2016-01-10,$1.89,$1.95,$2.31,$1.89,$2.33,12.17%
2565,2016-01-03,$1.74,$1.59,$1.92,$1.89,$1.99,6.18%
2588,2015-12-27,$1.65,$1.51,$1.86,$1.64,$1.62,0.45%
2598,2015-12-20,$1.62,$1.40,$1.99,$2.09,$1.62,9.57%
2609,2015-12-13,$1.83,$1.28,$1.74,$1.77,$1.56,-13.25%
2620,2015-12-06,$1.44,$2.01,$1.86,$1.64,$1.74,25.87%
2630,2015-11-29,$1.17,$2.21,$1.59,$1.52,$1.74,50.85%
2639,2015-11-22,$1.11,$2.13,$1.13,$1.52,$1.41,39.41%
2663,2015-11-15,$1.11,$1.64,$1.31,$1.34,$1.49,30.18%
2674,2015-11-08,$0.97,$1.79,$1.76,$1.79,$1.86,85.57%
2683,2015-11-01,$0.87,$1.81,$1.86,$1.79,$1.86,110.34%
2706,2015-10-25,$0.87,$1.79,$1.76,$1.79,$2.09,113.51%
2717,2015-10-18,$0.09,$1.79,$1.61,$1.77,$1.74,"1,819.44%"
2724,2015-10-11,$0.66,$1.74,$1.69,$1.79,$1.94,171.21%
2747,2015-10-04,$0.44,$1.65,$1.59,$1.79,$1.86,291.48%
2759,2015-09-27,$0.44,$1.80,$1.41,$1.79,$1.80,286.36%
2781,2015-09-20,$0.54,$1.80,$1.41,$1.79,$1.86,217.59%
2787,2015-09-13,$0.58,$1.80,$1.66,$1.79,$1.91,208.62%
2810,2015-09-06,$0.57,$1.74,$1.64,$1.79,$2.12,219.74%
2832,2015-08-30,$0.56,$1.74,$1.64,$1.79,$2.17,227.68%
2857,2015-08-23,$0.57,$1.81,$1.48,$1.79,$1.89,205.70%
2876,2015-08-16,$0.64,$1.61,$1.42,$1.79,$2.04,167.97%
2899,2015-08-09,$0.66,$1.61,$1.58,$1.79,$2.04,165.91%
2902,2015-08-02,$0.57,$1.85,$1.58,$1.77,$2.29,228.51%
2928,2015-07-19,$0.37,$1.61,$1.71,$1.77,$2.12,387.16%
2946,2015-07-12,$0.38,$1.61,$1.68,$1.77,$2.17,375.66%
2973,2015-07-05,$0.38,$1.81,$1.78,$1.77,$2.17,395.39%
2978,2015-06-28,$0.31,$1.81,$1.68,$1.77,$2.17,499.19%
3002,2015-06-21,$0.29,$1.81,$1.56,$1.77,$2.17,530.17%
3026,2015-06-14,$0.35,$1.81,$1.73,$1.69,$2.17,428.57%
3031,2015-06-07,$0.43,$1.78,$1.73,$1.72,$2.17,330.23%
3056,2015-05-31,$0.50,$1.78,$1.63,$1.72,$2.17,265.00%
3081,2015-05-24,$0.63,$1.66,$1.63,$1.72,$2.04,179.76%
3089,2015-05-17,$0.65,$1.66,$1.46,$1.72,$2.24,172.31%
3098,2015-05-10,$0.64,$1.66,$1.46,$1.69,$1.99,165.63%
3123,2015-05-03,$0.64,$1.66,$1.66,$1.69,$2.17,180.47%
3132,2015-04-26,$0.58,$1.66,$1.61,$1.69,$2.17,207.33%
3141,2015-04-19,$0.47,$1.66,$1.61,$1.69,$2.17,279.26%
3165,2015-04-12,$0.42,$1.66,$1.49,$1.69,$2.17,317.26%
3177,2015-04-05,$0.33,$1.66,$1.69,$1.69,$1.92,427.27%
3185,2015-03-29,$0.35,$1.55,$1.59,$1.49,$1.99,372.86%
3195,2015-03-22,$0.34,$1.66,$1.53,$1.69,$2.17,418.38%
3218,2015-03-15,$0.33,$1.66,$1.52,$1.69,$1.99,419.70%
3229,2015-03-08,$0.35,$1.66,$1.52,$1.69,$2.04,393.57%
3238,2015-03-01,$0.31,$1.66,$1.53,$1.69,$2.12,464.52%
3251,2015-02-22,$0.31,$1.66,$1.63,$1.49,$2.17,460.48%
3272,2015-02-15,$0.33,$1.66,$1.63,$1.69,$2.12,437.88%
3282,2015-02-08,$0.36,$1.66,$1.71,$1.72,$2.04,395.14%
3293,2015-02-01,$0.47,$1.66,$1.71,$1.72,$2.12,283.51%
3301,2015-01-25,$0.56,$1.66,$1.34,$1.52,$2.17,198.66%
3312,2015-01-18,$0.60,$1.56,$1.71,$1.72,$1.92,187.92%
3335,2015-01-11,$0.59,$1.50,$1.71,$1.69,$2.17,199.58%
3345,2015-01-04,$0.49,$1.49,$1.58,$1.64,$2.12,248.47%
3356,2014-12-28,$0.46,$1.45,$1.14,$1.67,$2.24,253.26%
3367,2014-12-21,$0.49,$1.35,$1.14,$1.69,$2.12,221.43%
3376,2014-12-14,$0.78,$1.26,$1.14,$1.32,$2.19,89.42%
3386,2014-12-07,$0.87,$1.45,$1.66,$1.74,$2.12,100.29%
3409,2014-11-30,$0.81,$1.44,$1.46,$1.74,$2.04,106.17%
3420,2014-11-23,$0.70,$1.16,$1.02,$1.12,$1.87,84.64%
3432,2014-11-16,$0.70,$1.52,$1.04,$1.12,$2.24,111.43%
3438,2014-11-09,$0.70,$1.67,$1.26,$1.72,$1.99,137.14%
3464,2014-11-02,$0.60,$1.65,$1.46,$1.72,$1.94,182.08%
3473,2014-10-26,$0.37,$1.65,$1.66,$1.72,$1.94,370.95%
3483,2014-10-19,$0.36,$1.70,$1.66,$1.72,$1.99,390.97%
3493,2014-10-12,$0.40,$1.70,$1.64,$1.72,$1.99,340.63%
3516,2014-10-05,$0.40,$1.61,$1.61,$1.72,$1.99,333.13%
3528,2014-09-28,$0.39,$1.50,$1.61,$1.72,$1.94,333.97%
3533,2014-09-21,$0.41,$1.71,$1.61,$1.72,$2.07,333.54%
3560,2014-09-17,$0.38,$1.60,$1.57,$1.72,$1.94,349.34%
3581,2014-08-31,$0.36,$1.60,$1.57,$1.54,$1.99,365.28%
3589,2014-08-24,$0.36,$1.50,$1.44,$1.72,$1.94,358.33%
3617,2014-08-17,$0.38,$1.52,$0.00,$0.00,$0.00,0.00%
3635,2014-08-17,$0.38,$1.52,$1.62,$1.72,$1.99,350.66%
3639,2014-08-10,$0.38,$1.60,$1.57,$1.72,$1.87,344.74%
3661,2014-08-03,$0.38,$1.60,$1.64,$1.72,$1.92,352.63%
3677,2014-08-03,$0.38,$1.60,$1.64,$1.72,$1.92,352.63%
3702,2014-07-27,$0.38,$1.49,$1.37,$1.72,$1.87,324.34%
3724,2014-07-20,$0.42,$1.44,$1.37,$1.72,$1.87,280.95%
3747,2014-07-06,$0.49,$1.56,$1.59,$1.72,$1.92,246.43%
3754,2014-06-29,$0.36,$1.59,$1.64,$1.72,$1.99,381.94%
3778,2014-06-22,$0.33,$1.61,$1.69,$1.72,$1.99,431.06%
3800,2014-06-15,$0.33,$1.60,$1.69,$1.72,$1.99,430.30%
3806,2014-06-08,$0.34,$1.55,$1.69,$1.72,$1.99,411.03%
3829,2014-06-01,$0.36,$1.55,$1.69,$1.72,$1.87,374.31%
3853,2014-05-25,$0.38,$1.55,$1.67,$1.54,$1.92,339.47%
3867,2014-05-18,$0.40,$1.55,$1.67,$1.72,$1.80,321.25%
3887,2014-05-11,$0.38,$1.55,$1.69,$1.72,$1.92,352.63%
3892,2014-05-04,$0.37,$1.55,$1.69,$1.72,$1.92,364.86%
3918,2014-04-27,$0.38,$1.55,$1.59,$1.72,$1.99,350.66%
3927,2014-04-23,$0.44,$1.17,$1.52,$1.72,$2.04,266.48%
3936,2014-04-20,$0.43,$1.55,$1.59,$1.72,$1.99,298.26%
3961,2014-04-13,$0.44,$1.17,$1.52,$1.72,$2.04,266.48%
3971,2014-04-07,$0.30,$1.58,$1.59,$1.72,$1.80,457.50%
3979,2014-03-30,$0.25,$1.46,$1.69,$1.72,$1.92,579.00%
4003,2014-03-23,$0.27,$1.46,$1.52,$1.72,$1.94,514.81%
4014,2014-03-16,$0.29,$1.46,$1.42,$1.72,$2.04,472.41%
4021,2014-03-09,$0.30,$1.46,$1.59,$1.54,$2.04,452.50%
4032,2014-03-02,$0.28,$1.61,$1.44,$1.74,$2.07,512.50%
4056,2014-02-23,$0.28,$1.38,$1.62,$1.77,$1.94,499.11%
4061,2014-02-16,$0.27,$1.46,$1.42,$1.77,$2.07,522.22%
4076,2014-02-09,$0.28,$1.10,$1.52,$1.77,$1.94,465.18%
4086,2014-02-02,$0.29,$1.30,$1.59,$1.77,$1.87,462.93%
4096,2014-01-26,$0.28,$1.35,$1.21,$1.77,$2.07,471.43%
4107,2014-01-19,$0.32,$1.48,$1.54,$1.77,$1.99,429.69%
4129,2014-01-12,$0.35,$1.31,$1.28,$1.77,$2.04,357.14%
4140,2014-01-05,$0.36,$1.31,$1.28,$1.77,$2.04,344.44%
4151,2013-12-29,$0.37,$1.28,$1.61,$1.77,$2.04,352.70%
4159,2013-12-22,$0.36,$1.13,$1.49,$1.69,$1.87,329.17%
4170,2013-12-15,$0.50,$1.23,$1.49,$1.04,$2.04,190.00%
4193,2013-12-01,$0.46,$1.32,$1.40,$1.77,$1.99,252.17%
4204,2013-11-24,$0.52,$1.09,$1.02,$1.69,$1.74,166.35%
4216,2013-11-17,$0.59,$1.46,$1.04,$1.04,$1.87,129.24%
4222,2013-11-10,$0.59,$1.46,$1.64,$1.79,$1.99,191.53%
4248,2013-11-06,$0.56,$1.46,$1.57,$1.77,$1.87,197.77%
4256,2013-11-03,$0.56,$1.46,$1.57,$1.79,$1.94,201.79%
4280,2013-10-27,$0.56,$1.46,$1.57,$1.77,$1.87,197.77%
4289,2013-10-20,$0.58,$1.47,$1.62,$1.79,$2.07,199.57%
4300,2013-10-13,$0.58,$1.47,$1.69,$1.77,$1.94,196.12%
4311,2013-09-22,$0.42,$1.47,$1.69,$1.77,$2.07,316.67%
4319,2013-09-15,$0.48,$1.47,$1.69,$1.77,$2.04,263.02%
4345,2013-09-01,$0.37,$1.47,$1.69,$1.59,$2.04,358.78%
4364,2013-08-25,$0.35,$1.55,$1.69,$1.79,$2.04,405.00%
4374,2013-08-18,$0.35,$1.65,$1.57,$1.79,$2.04,403.57%
4397,2013-08-11,$0.34,$1.65,$1.62,$1.79,$2.04,422.06%
4419,2013-08-04,$0.36,$1.65,$1.62,$1.79,$2.17,402.08%
4426,2013-07-28,$0.40,$1.67,$1.54,$1.79,$2.24,352.50%
4450,2013-07-21,$0.44,$1.67,$1.62,$1.79,$2.12,309.09%
4473,2013-07-14,$0.45,$1.67,$1.54,$1.79,$2.17,298.33%
4480,2013-07-07,$0.46,$1.64,$1.69,$1.79,$2.29,302.72%
4505,2013-06-30,$0.43,$1.64,$1.64,$1.59,$2.37,320.93%
4508,2013-06-23,$0.42,$1.61,$1.69,$1.49,$2.24,318.45%
4531,2013-06-16,$0.35,$1.74,$1.77,$1.77,$2.24,437.14%
4555,2013-06-09,$0.55,$1.70,$1.82,$1.72,$2.24,240.00%
4579,2013-06-02,$0.53,$2.01,$1.89,$1.72,$2.62,288.68%
4587,2013-05-26,$0.80,$2.01,$1.89,$1.74,$2.66,159.38%
4611,2013-05-19,$1.19,$1.94,$1.89,$1.74,$2.49,69.33%
4621,2013-05-12,$1.28,$2.01,$1.89,$1.74,$2.49,58.79%
4629,2013-05-05,$1.13,$1.46,$1.84,$1.74,$2.37,63.94%
4654,2013-04-28,$1.15,$1.51,$1.79,$1.74,$1.94,51.74%
4660,2013-04-21,$0.96,$1.53,$1.59,$1.74,$2.19,83.59%
4672,2013-04-14,$0.48,$1.50,$1.59,$1.67,$2.19,261.98%
4697,2013-04-07,$0.34,$1.53,$1.77,$1.69,$2.24,431.62%
4706,2013-03-31,$0.37,$1.53,$1.64,$1.69,$2.12,371.62%
4715,2013-03-24,$0.48,$1.39,$1.76,$1.52,$2.24,259.90%
4738,2013-03-17,$0.70,$1.60,$1.64,$1.74,$2.24,157.86%
4749,2013-03-10,$0.81,$1.58,$1.61,$1.67,$2.24,119.14%
4759,2013-03-03,$0.72,$1.61,$1.86,$1.69,$2.62,170.14%
4770,2013-02-24,$0.76,$1.51,$2.02,$1.69,$2.49,153.62%
4779,2013-02-17,$1.03,$1.74,$2.09,$1.69,$2.49,94.42%
4789,2013-02-10,$1.35,$1.74,$1.87,$1.69,$2.57,45.74%
4800,2013-02-03,$1.43,$1.64,$1.84,$1.69,$2.37,31.82%
4823,2013-01-27,$1.43,$1.61,$1.74,$1.69,$2.12,25.17%
4833,2013-01-20,$1.09,$1.64,$1.84,$1.62,$2.24,68.35%
4844,2013-01-13,$0.97,$1.53,$1.71,$1.77,$2.32,88.92%
4855,2013-01-06,$0.67,$1.84,$1.74,$1.69,$2.12,175.75%
4870,2012-12-30,$0.57,$1.45,$1.71,$1.52,$2.24,203.51%
4875,2012-12-23,$0.57,$1.46,$1.66,$1.64,$2.12,201.75%
4885,2012-12-16,$0.55,$1.29,$1.52,$1.67,$2.19,203.18%
4908,2012-12-09,$0.57,$1.31,$1.71,$1.52,$2.12,192.11%
4919,2012-12-02,$0.57,$1.21,$1.54,$1.49,$2.19,182.02%
4929,2012-11-25,$0.50,$1.32,$1.33,$1.59,$2.12,218.00%
4937,2012-11-18,$0.51,$0.93,$1.09,$1.24,$2.09,162.25%
4962,2012-11-11,$0.56,$1.41,$1.32,$1.09,$1.91,155.80%
4971,2012-11-04,$0.44,$1.51,$1.37,$1.52,$2.12,270.45%
4994,2012-10-28,$0.40,$1.51,$1.51,$1.49,$2.16,316.88%
5005,2012-10-21,$0.37,$1.53,$1.51,$1.52,$1.93,338.51%
5013,2012-10-14,$0.35,$1.51,$1.42,$1.69,$2.12,381.43%
5038,2012-10-07,$0.41,$1.58,$1.51,$1.47,$2.24,314.63%
5047,2012-09-30,$0.50,$1.58,$1.51,$1.69,$2.12,245.00%
5064,2012-09-23,$0.54,$1.58,$1.39,$1.64,$2.24,217.13%
5077,2012-09-16,$0.56,$1.71,$1.51,$1.64,$2.12,211.61%
5099,2012-09-09,$0.61,$1.61,$1.51,$1.77,$2.19,190.16%
5123,2012-09-02,$0.63,$1.61,$1.56,$1.64,$2.07,173.02%
5129,2012-08-26,$0.64,$1.68,$1.51,$1.67,$2.19,175.39%
5154,2012-08-19,$0.59,$1.61,$1.39,$1.69,$2.19,191.53%
5167,2012-08-12,$0.53,$1.76,$1.51,$1.77,$2.19,241.04%
5190,2012-08-12,$0.53,$1.76,$1.51,$1.77,$2.19,241.04%
5204,2012-08-05,$0.47,$1.76,$1.51,$1.74,$1.99,272.34%
