,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
3307,2015-01-25,$0.71,$1.19,$1.01,$0.88,$1.52,61.97%
3565,2014-09-17,$0.86,$1.37,$1.44,$1.25,$1.46,60.47%
3569,2014-08-31,$0.83,$1.21,$1.25,$1.58,$1.39,63.55%
3594,2014-08-24,$0.83,$1.33,$1.20,$1.31,$1.39,57.53%
3614,2014-08-17,$0.80,$1.42,$1.09,$1.24,$1.58,66.56%
3633,2014-08-17,$0.80,$1.42,$1.09,$0.00,$0.00,-21.56%
3651,2014-08-10,$0.79,$1.48,$1.23,$1.17,$1.16,59.49%
3667,2014-08-10,$0.79,$1.48,$1.23,$1.17,$1.16,59.49%
3685,2014-08-03,$0.78,$1.42,$0.92,$1.39,$1.58,70.19%
3709,2014-07-27,$0.79,$1.42,$1.50,$1.27,$1.58,82.59%
3712,2014-07-20,$0.79,$1.42,$1.37,$1.41,$1.63,84.49%
3735,2014-07-06,$0.81,$1.12,$1.43,$1.34,$1.71,72.84%
3760,2014-06-29,$0.78,$1.30,$1.24,$1.34,$1.71,79.17%
3766,2014-06-22,$0.81,$1.33,$1.11,$1.12,$1.67,61.42%
3788,2014-06-15,$0.82,$1.39,$1.25,$1.13,$2.12,79.57%
3812,2014-06-08,$0.84,$1.35,$1.63,$1.18,$1.42,66.07%
3836,2014-06-01,$0.84,$1.28,$1.75,$1.26,$1.76,80.06%
3841,2014-05-25,$0.81,$1.53,$1.68,$1.18,$1.76,89.81%
3870,2014-05-18,$0.81,$1.66,$1.68,$1.18,$1.54,87.04%
3877,2014-05-11,$0.83,$1.53,$1.68,$1.52,$1.71,93.98%
3898,2014-05-04,$0.81,$1.41,$1.33,$1.12,$1.71,71.91%
3911,2014-04-27,$0.81,$1.17,$1.21,$1.11,$1.42,51.54%
3934,2014-04-23,$0.83,$1.31,$1.59,$1.31,$1.56,73.80%
3943,2014-04-20,$0.83,$1.37,$1.59,$1.52,$1.67,85.24%
3954,2014-04-13,$0.83,$1.31,$1.59,$1.31,$1.56,73.80%
3966,2014-04-07,$0.84,$1.42,$1.56,$1.13,$1.92,79.46%
3986,2014-03-30,$0.82,$1.12,$1.31,$0.93,$1.92,60.98%
3996,2014-03-23,$0.80,$1.24,$1.56,$1.05,$1.79,76.25%
4007,2014-03-16,$0.79,$1.24,$1.26,$1.12,$1.63,66.14%
4027,2014-03-09,$0.79,$1.24,$1.36,$1.13,$1.58,68.04%
4038,2014-03-02,$0.78,$1.12,$1.45,$1.13,$1.44,64.74%
4049,2014-02-23,$0.76,$1.24,$1.43,$1.10,$1.44,71.38%
4316,2013-09-22,$0.93,$1.33,$1.56,$1.18,$1.87,59.68%
4324,2013-09-15,$0.92,$1.36,$1.63,$0.91,$1.91,57.88%
4335,2013-09-01,$0.89,$1.11,$1.19,$0.98,$1.91,45.79%
4366,2013-08-25,$0.84,$1.24,$1.51,$1.05,$1.89,69.35%
4379,2013-08-18,$0.81,$1.24,$1.27,$0.97,$1.91,66.36%
4385,2013-08-11,$0.79,$1.16,$1.06,$1.12,$1.91,66.14%
4407,2013-08-04,$0.78,$1.28,$1.41,$1.18,$1.79,81.41%
4432,2013-07-28,$0.77,$1.21,$1.37,$0.85,$1.87,72.08%
4438,2013-07-21,$0.74,$1.18,$1.40,$0.92,$2.00,85.81%
4467,2013-07-14,$0.51,$1.08,$1.25,$1.05,$1.87,157.35%
4485,2013-07-07,$0.77,$1.21,$1.20,$1.12,$1.62,67.21%
4493,2013-06-30,$0.77,$1.06,$1.26,$0.91,$1.67,59.09%
4514,2013-06-23,$0.76,$1.21,$1.45,$0.76,$1.75,70.07%
4538,2013-06-16,$0.76,$1.22,$1.17,$1.20,$1.79,76.97%
4562,2013-06-09,$0.77,$1.22,$1.45,$1.12,$1.71,78.57%
4568,2013-06-02,$0.77,$1.22,$1.32,$1.19,$1.54,71.10%
4592,2013-05-26,$0.78,$1.22,$1.25,$1.38,$1.39,67.95%
4600,2013-05-19,$0.77,$1.22,$1.01,$1.12,$1.12,45.13%
4627,2013-05-12,$0.73,$1.22,$1.12,$1.19,$1.50,72.26%
4636,2013-05-05,$0.69,$1.07,$1.31,$1.03,$1.24,68.48%
4647,2013-04-28,$0.68,$1.09,$0.73,$0.72,$1.12,34.56%
4670,2013-04-21,$0.68,$1.19,$1.27,$1.10,$1.41,82.72%
4679,2013-04-14,$0.68,$1.14,$1.32,$0.89,$1.41,75.00%
4690,2013-04-07,$0.67,$1.05,$1.20,$0.91,$1.41,70.52%
4699,2013-03-31,$0.67,$1.17,$1.20,$1.06,$1.63,88.81%
4721,2013-03-24,$0.67,$1.17,$1.23,$1.16,$1.56,91.04%
4731,2013-03-17,$0.68,$1.17,$1.20,$0.92,$1.48,75.37%
4742,2013-03-10,$0.62,$1.12,$0.92,$0.97,$1.40,77.82%
5028,2012-10-07,$0.59,$1.17,$1.29,$1.09,$1.37,108.47%
5052,2012-09-30,$0.57,$1.29,$1.22,$1.04,$1.50,121.49%
5066,2012-09-23,$0.56,$1.24,$1.48,$0.87,$2.00,149.55%
5082,2012-09-16,$0.56,$1.29,$0.97,$1.05,$1.38,109.38%
5106,2012-09-09,$0.56,$1.24,$1.22,$1.12,$1.38,121.43%
5111,2012-09-02,$0.56,$1.14,$1.41,$1.19,$1.38,128.57%
5136,2012-08-26,$0.58,$1.14,$1.31,$1.25,$1.50,124.14%
5160,2012-08-19,$0.58,$1.32,$1.25,$0.75,$1.50,107.76%
5171,2012-08-12,$0.62,$1.27,$1.45,$1.06,$1.25,102.82%
5182,2012-08-12,$0.62,$1.27,$1.45,$1.06,$1.25,102.82%
5210,2012-08-05,$0.60,$1.32,$1.33,$1.06,$1.56,119.58%
5217,2012-07-29,$0.56,$1.14,$1.31,$0.99,$1.50,120.54%
5239,2012-07-22,$0.56,$1.32,$1.45,$0.62,$1.33,110.71%
5267,2012-07-15,$0.58,$1.30,$1.33,$0.93,$1.67,125.43%
5271,2012-07-08,$0.60,$1.14,$1.25,$0.93,$1.42,97.50%
5293,2012-07-01,$0.66,$1.32,$1.19,$1.50,$1.63,113.64%
5318,2012-06-24,$0.68,$1.23,$1.39,$1.05,$2.00,108.46%
5323,2012-06-17,$0.69,$1.27,$1.45,$0.99,$1.88,102.54%
5344,2012-06-10,$0.72,$1.27,$1.25,$1.11,$1.67,84.03%
5373,2012-06-03,$0.72,$1.22,$1.25,$1.11,$1.67,82.29%
5380,2012-05-27,$0.72,$1.13,$1.51,$1.16,$1.50,84.03%
5403,2012-05-20,$0.70,$1.26,$1.45,$1.05,$1.63,92.50%
5415,2012-05-13,$0.69,$1.26,$1.37,$0.98,$1.31,78.26%
5431,2012-05-13,$0.69,$1.26,$1.37,$0.98,$1.31,78.26%
5447,2012-05-06,$0.69,$1.13,$1.17,$1.05,$1.16,63.41%
5466,2012-04-29,$0.71,$1.17,$0.97,$0.79,$1.73,64.08%
5479,2012-04-22,$0.73,$1.27,$1.45,$1.11,$1.31,76.03%
5490,2012-04-15,$0.73,$1.27,$1.39,$0.99,$1.73,84.25%
5501,2012-04-08,$0.72,$1.23,$0.98,$1.02,$1.50,64.24%
5521,2012-04-08,$0.72,$1.23,$0.98,$1.02,$1.50,64.24%
5533,2012-04-01,$0.71,$1.22,$1.45,$1.18,$1.19,77.46%
5542,2012-03-25,$0.68,$1.09,$1.45,$1.10,$1.48,88.24%
5553,2012-03-18,$0.67,$1.22,$1.43,$1.31,$1.42,100.75%
5574,2012-03-11,$0.67,$1.18,$1.41,$1.16,$1.37,91.04%
5585,2012-03-04,$0.67,$1.17,$1.17,$0.92,$1.48,76.87%
5597,2012-02-26,$0.67,$1.27,$1.29,$1.14,$1.48,93.28%
5932,2011-09-11,$1.04,$1.92,$2.16,$1.73,$2.20,92.55%
5966,2011-09-04,$1.04,$1.67,$2.28,$1.52,$2.32,87.26%
5979,2011-08-28,$1.10,$1.70,$2.11,$1.71,$2.32,78.18%
6000,2011-08-21,$1.15,$1.92,$2.23,$1.82,$2.32,80.22%
6024,2011-08-14,$1.14,$1.96,$1.91,$1.79,$2.32,75.00%
6027,2011-08-07,$1.12,$1.67,$2.02,$1.82,$2.57,80.36%
6049,2011-07-31,$1.05,$1.66,$1.99,$1.79,$2.32,84.76%
6077,2011-07-24,$1.05,$1.66,$1.99,$1.79,$2.32,84.76%
6098,2011-07-17,$1.06,$1.79,$2.02,$1.84,$1.95,79.25%
6103,2011-07-10,$1.13,$1.79,$2.02,$1.74,$2.57,79.65%
6125,2011-07-03,$1.13,$1.67,$2.02,$1.76,$2.57,77.43%
6150,2011-06-26,$1.13,$1.74,$1.82,$1.70,$2.57,73.23%
6166,2011-06-19,$1.12,$1.94,$1.71,$1.42,$2.13,60.71%
6178,2011-06-12,$1.01,$3.41,$1.71,$1.43,$2.13,114.85%
6203,2011-06-05,$1.04,$1.32,$1.71,$1.53,$2.00,57.69%
6212,2011-05-29,$0.97,$1.57,$1.64,$0.92,$1.87,54.64%
6236,2011-05-22,$0.96,$0.87,$1.71,$1.49,$2.13,61.46%
6246,2011-05-15,$0.93,$1.16,$1.94,$1.07,$2.13,69.35%
6266,2011-05-08,$0.94,$0.79,$1.76,$1.09,$2.13,53.46%
6279,2011-05-01,$0.97,$1.43,$1.75,$1.09,$2.13,64.95%
6290,2011-04-24,$0.97,$1.00,$1.82,$1.37,$2.00,59.54%
6300,2011-04-17,$0.99,$1.58,$1.62,$1.25,$2.17,67.17%
6322,2011-04-10,$0.99,$1.00,$2.07,$1.67,$2.04,71.21%
6333,2011-04-03,$1.01,$1.37,$1.92,$0.92,$2.00,53.71%
6342,2011-03-27,$1.03,$1.00,$1.37,$1.54,$2.04,44.42%
6366,2011-03-20,$1.02,$1.00,$1.87,$1.17,$1.88,45.10%
6374,2011-03-13,$1.03,$1.37,$1.82,$1.69,$1.67,58.98%
6385,2011-03-06,$1.01,$0.87,$1.79,$1.76,$1.75,52.72%
6589,2010-11-14,$0.60,$1.18,$1.56,$1.25,$1.42,125.42%
6594,2010-11-07,$0.60,$0.63,$1.57,$1.22,$1.29,96.25%
6620,2010-10-31,$0.52,$1.22,$1.82,$1.33,$1.50,182.21%
6626,2010-10-24,$0.64,$0.98,$1.66,$1.00,$1.41,97.27%
6650,2010-10-17,$0.58,$1.07,$1.58,$1.28,$1.41,130.17%
6675,2010-10-10,$0.61,$0.67,$1.57,$1.36,$1.41,105.33%
6679,2010-10-03,$0.59,$1.33,$1.55,$1.04,$1.41,125.85%
6701,2010-09-26,$0.61,$1.14,$1.25,$1.48,$1.47,118.85%
6725,2010-09-19,$0.65,$0.96,$1.69,$1.31,$1.25,100.38%
6748,2010-09-12,$0.68,$1.14,$1.69,$1.17,$1.39,98.16%
6771,2010-09-05,$0.70,$0.89,$1.38,$1.29,$1.41,77.50%
6773,2010-08-29,$0.69,$1.05,$1.52,$1.25,$1.47,91.67%
6794,2010-08-22,$0.65,$1.04,$1.57,$1.15,$1.39,98.08%
6817,2010-08-15,$0.58,$1.05,$1.69,$1.32,$1.47,138.36%
6840,2010-08-08,$0.52,$0.86,$1.66,$1.36,$1.22,145.19%
6867,2010-08-01,$0.54,$1.04,$1.79,$1.22,$1.39,151.85%
6871,2010-07-25,$0.60,$1.39,$1.41,$1.21,$1.39,125.00%
6893,2010-07-18,$0.61,$1.01,$1.79,$1.27,$1.47,127.05%
6919,2010-07-11,$0.62,$1.10,$1.74,$1.20,$1.47,122.18%
6924,2010-07-04,$0.61,$1.22,$1.79,$1.21,$1.47,133.20%
6947,2010-06-27,$0.58,$1.03,$1.79,$1.12,$1.47,133.19%
6974,2010-06-20,$0.59,$1.14,$1.33,$1.25,$1.47,119.92%
6994,2010-06-13,$0.58,$1.00,$1.68,$1.38,$1.47,138.36%
7000,2010-06-06,$0.60,$1.06,$1.57,$1.19,$1.19,108.75%
7022,2010-05-30,$0.55,$1.05,$1.68,$1.27,$1.47,148.64%
7048,2010-05-23,$0.61,$0.98,$1.68,$1.06,$1.47,112.70%
7057,2010-05-16,$0.57,$1.05,$1.42,$0.98,$1.39,112.28%
7069,2010-05-09,$0.58,$1.08,$1.86,$1.51,$1.42,153.02%
7089,2010-05-02,$0.60,$0.99,$1.25,$1.24,$1.42,104.17%
7101,2010-04-25,$0.60,$1.08,$1.46,$0.94,$1.34,100.83%
7111,2010-04-18,$0.60,$1.03,$1.61,$1.33,$1.38,122.92%
7133,2010-04-11,$0.56,$1.05,$1.69,$1.05,$1.42,132.59%
7143,2010-04-04,$0.54,$1.22,$1.61,$1.15,$1.62,159.26%
7154,2010-03-28,$0.55,$1.13,$1.49,$1.17,$1.37,134.55%
7176,2010-03-21,$0.54,$1.07,$1.49,$1.05,$1.20,122.69%
7186,2010-03-14,$0.54,$1.01,$1.42,$1.44,$1.12,131.02%
7196,2010-03-07,$0.54,$1.00,$1.42,$1.12,$1.25,121.76%
7206,2010-02-28,$0.54,$1.01,$1.86,$1.34,$1.50,164.35%
7228,2010-02-21,$0.53,$0.95,$1.61,$0.87,$1.42,128.77%
7238,2010-02-14,$0.53,$0.94,$1.86,$1.19,$1.49,158.49%
7249,2010-02-07,$0.52,$0.81,$1.54,$1.32,$1.43,145.19%
7266,2010-01-31,$0.52,$1.00,$1.11,$0.94,$1.42,114.90%
7282,2010-01-24,$0.53,$0.92,$1.49,$1.14,$1.16,122.17%
7292,2010-01-17,$0.55,$1.02,$1.68,$1.12,$1.50,141.82%
7633,2009-08-16,$1.04,$1.56,$1.86,$1.46,$1.79,60.34%
7639,2009-08-09,$1.06,$1.56,$1.78,$1.99,$2.00,72.88%
7667,2009-08-02,$1.05,$1.74,$1.89,$1.99,$1.56,70.95%
7684,2009-07-26,$1.04,$1.49,$1.82,$1.99,$1.75,69.47%
7708,2009-07-19,$1.02,$1.57,$1.86,$1.99,$1.87,78.68%
7713,2009-07-12,$0.98,$1.44,$1.67,$1.99,$1.83,76.79%
7737,2009-07-05,$0.95,$1.16,$1.89,$1.99,$1.87,81.84%
7761,2009-06-28,$0.91,$1.21,$1.89,$1.87,$1.74,84.34%
7767,2009-06-21,$0.88,$1.19,$1.79,$1.99,$1.87,94.32%
7787,2009-06-14,$0.90,$1.26,$1.77,$1.79,$1.62,78.89%
7812,2009-06-07,$0.90,$1.21,$1.84,$1.99,$1.66,86.11%
7837,2009-05-31,$0.86,$1.21,$1.62,$1.61,$1.62,76.16%
7842,2009-05-24,$0.80,$1.14,$1.86,$1.89,$1.62,103.44%
7871,2009-05-17,$0.77,$1.21,$1.74,$1.67,$1.67,104.22%
7878,2009-05-10,$0.76,$1.05,$1.69,$1.64,$1.83,104.28%
7902,2009-05-03,$0.74,$1.06,$1.17,$1.61,$1.45,78.72%
7911,2009-04-26,$0.77,$1.31,$1.84,$1.65,$1.45,102.92%
7922,2009-04-19,$0.77,$1.11,$1.84,$1.65,$1.57,100.32%
7945,2009-04-12,$0.77,$1.17,$1.71,$1.77,$1.57,101.95%
7954,2009-04-05,$0.70,$1.19,$1.56,$1.57,$1.62,112.14%
7967,2009-03-29,$0.64,$1.12,$1.32,$0.98,$1.41,88.67%
7974,2009-03-22,$0.63,$1.10,$1.84,$1.57,$1.50,138.49%
7997,2009-03-15,$0.63,$1.15,$1.67,$1.32,$1.54,125.40%
8006,2009-03-08,$0.63,$1.19,$1.61,$1.70,$1.50,138.10%
8304,2008-10-12,$0.89,$1.37,$1.39,$3.74,$1.56,126.40%
8328,2008-10-05,$0.89,$1.33,$1.70,$1.62,$1.83,82.02%
8331,2008-09-28,$0.87,$1.40,$1.91,$1.82,$1.87,101.15%
8366,2008-09-21,$0.87,$1.40,$1.74,$1.99,$1.88,101.44%
8376,2008-09-14,$0.86,$1.52,$1.76,$1.74,$1.50,89.53%
8398,2008-09-07,$0.84,$1.34,$1.81,$1.62,$2.00,101.49%
8421,2008-08-31,$0.84,$1.52,$1.91,$1.99,$1.75,113.39%
8445,2008-08-24,$0.85,$1.39,$1.91,$1.97,$2.00,113.82%
