,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
2940,2015-07-12,$0.58,$0.00,$2.01,$0.99,$2.49,136.64%
2962,2015-07-05,$0.60,$1.69,$1.79,$1.62,$1.99,195.42%
2986,2015-06-28,$0.62,$0.00,$1.71,$1.99,$2.99,169.76%
3010,2015-06-21,$0.68,$1.69,$1.74,$1.56,$1.69,145.59%
3015,2015-06-14,$0.68,$1.79,$1.69,$1.44,$0.00,80.88%
3038,2015-06-07,$0.72,$0.00,$2.19,$1.94,$0.00,43.40%
3062,2015-05-31,$0.96,$0.00,$2.19,$2.31,$0.00,17.19%
3550,2014-09-17,$0.75,$0.00,$1.94,$2.24,$1.99,105.67%
3570,2014-08-31,$0.75,$0.00,$1.99,$2.07,$0.00,35.33%
3595,2014-08-24,$0.75,$0.00,$1.86,$1.56,$0.00,14.00%
3634,2014-08-17,$0.73,$0.00,$2.09,$1.37,$1.94,84.93%
3646,2014-08-10,$0.73,$0.00,$1.99,$1.62,$1.99,91.78%
3686,2014-08-03,$0.73,$0.00,$2.02,$1.49,$1.99,88.36%
3691,2014-07-27,$0.73,$1.99,$1.62,$1.37,$1.99,138.70%
3713,2014-07-20,$0.73,$0.00,$1.71,$1.37,$1.99,73.63%
3736,2014-07-06,$0.69,$0.00,$1.66,$1.62,$1.99,90.94%
3759,2014-06-29,$0.69,$0.00,$1.71,$1.99,$0.00,34.06%
3783,2014-06-22,$0.71,$0.00,$2.01,$1.62,$0.00,27.82%
3789,2014-06-15,$0.77,$0.00,$1.44,$1.37,$0.00,-8.77%
3813,2014-06-08,$0.77,$0.00,$1.99,$1.37,$0.00,9.09%
3837,2014-06-01,$0.79,$0.00,$0.00,$1.74,$0.00,-44.94%
3842,2014-05-25,$0.87,$0.00,$1.94,$2.37,$1.99,81.03%
4353,2013-08-25,$0.42,$1.99,$1.74,$1.49,$1.64,308.33%
4380,2013-08-18,$0.42,$1.69,$1.74,$1.49,$1.74,296.43%
4386,2013-08-11,$0.42,$1.69,$1.87,$1.49,$1.49,289.29%
4408,2013-08-04,$0.38,$1.69,$1.99,$1.24,$2.49,387.50%
4433,2013-07-28,$0.38,$1.84,$2.12,$1.24,$1.52,342.11%
4439,2013-07-21,$0.38,$2.19,$1.61,$1.49,$2.74,428.29%
4459,2013-07-14,$0.38,$2.09,$1.64,$1.49,$0.00,243.42%
4484,2013-07-07,$0.42,$1.99,$1.82,$0.92,$0.00,181.55%
4492,2013-06-30,$0.46,$1.99,$2.54,$1.99,$0.00,254.35%
4515,2013-06-23,$0.46,$0.00,$1.81,$1.66,$2.49,223.91%
4539,2013-06-16,$0.58,$0.00,$1.89,$1.49,$2.99,174.57%
4563,2013-06-09,$0.66,$0.00,$2.56,$2.12,$0.00,77.27%
4569,2013-06-02,$0.70,$0.00,$2.61,$1.87,$0.00,60.00%
5107,2012-09-09,$0.62,$1.99,$1.72,$1.37,$2.99,225.40%
5110,2012-09-02,$0.62,$1.48,$1.72,$1.37,$1.69,152.42%
5137,2012-08-26,$0.62,$1.49,$1.59,$1.12,$1.99,149.60%
5161,2012-08-19,$0.58,$1.48,$1.59,$1.37,$1.88,172.41%
5172,2012-08-12,$0.58,$1.65,$1.67,$1.49,$1.75,182.76%
5183,2012-08-12,$0.58,$1.65,$1.67,$1.49,$1.75,182.76%
5211,2012-08-05,$0.68,$1.59,$1.59,$1.37,$1.75,131.62%
5218,2012-07-29,$0.68,$1.59,$1.54,$1.62,$2.09,151.47%
5240,2012-07-22,$0.68,$1.82,$1.57,$1.11,$1.79,131.25%
5264,2012-07-15,$0.68,$1.99,$1.47,$1.37,$1.94,148.90%
5270,2012-07-08,$0.68,$1.79,$1.67,$0.99,$1.89,133.09%
5294,2012-07-01,$0.68,$1.98,$1.47,$1.49,$1.94,152.94%
5324,2012-06-17,$0.84,$1.98,$1.41,$1.99,$2.24,126.79%
5345,2012-06-10,$0.80,$2.29,$1.67,$1.99,$2.49,163.75%
5898,2011-09-25,$0.32,$1.52,$1.95,$1.62,$1.89,445.31%
5924,2011-09-18,$0.32,$1.89,$1.78,$1.62,$1.79,453.13%
5933,2011-09-11,$0.44,$0.00,$1.77,$2.12,$1.49,205.68%
5953,2011-09-04,$0.36,$1.84,$1.29,$1.24,$1.39,300.00%
5978,2011-08-28,$0.42,$1.88,$1.33,$1.87,$2.16,330.95%
6001,2011-08-21,$0.48,$1.63,$1.45,$2.07,$1.79,261.46%
6006,2011-08-14,$0.50,$0.00,$1.62,$1.49,$0.67,89.00%
6038,2011-08-07,$0.50,$0.00,$1.59,$1.71,$0.90,110.00%
6054,2011-07-31,$0.50,$0.00,$1.49,$1.46,$0.82,88.50%
6099,2011-07-17,$0.46,$0.00,$1.37,$2.12,$0.82,134.24%
6104,2011-07-10,$0.54,$0.00,$1.64,$1.87,$0.00,62.50%
6126,2011-07-03,$0.54,$0.00,$1.89,$1.97,$0.32,93.52%
6151,2011-06-26,$0.52,$0.00,$1.66,$2.62,$0.62,135.58%
6156,2011-06-19,$0.60,$0.00,$1.94,$1.74,$0.75,84.58%
6179,2011-06-12,$0.68,$0.00,$2.04,$2.19,$0.50,73.90%
6665,2010-10-10,$0.32,$0.42,$0.77,$1.00,$0.50,110.16%
6680,2010-10-03,$0.32,$0.42,$1.44,$0.50,$1.00,162.50%
6702,2010-09-26,$0.32,$0.42,$2.19,$1.62,$1.12,317.97%
6726,2010-09-19,$0.32,$0.00,$1.52,$1.00,$0.67,149.22%
6749,2010-09-12,$0.32,$0.00,$2.19,$0.50,$0.82,174.22%
6765,2010-09-05,$0.36,$0.00,$2.02,$1.00,$0.42,138.89%
6774,2010-08-29,$0.40,$0.45,$1.49,$0.62,$1.71,166.88%
6795,2010-08-22,$0.46,$0.37,$1.94,$0.50,$1.25,120.65%
6818,2010-08-15,$0.48,$0.00,$1.24,$1.24,$1.74,119.79%
6841,2010-08-08,$0.50,$0.00,$1.74,$0.50,$1.87,105.50%
6864,2010-08-01,$0.44,$0.45,$1.84,$0.62,$0.25,79.55%
6872,2010-07-25,$0.44,$1.74,$1.57,$0.00,$2.49,229.55%
6892,2010-07-18,$0.42,$1.89,$1.82,$0.00,$1.64,218.45%
6918,2010-07-11,$0.42,$1.69,$1.62,$2.12,$0.00,223.21%
6925,2010-07-04,$0.40,$2.06,$1.72,$2.49,$1.34,375.63%
6948,2010-06-27,$0.41,$2.17,$1.99,$2.23,$2.09,417.07%
6963,2010-06-20,$0.47,$0.00,$1.96,$1.87,$1.89,204.26%
6995,2010-06-13,$0.57,$1.63,$1.82,$2.99,$2.49,291.67%
7001,2010-06-06,$0.67,$1.77,$2.62,$2.74,$2.99,277.61%
7023,2010-05-30,$0.76,$1.96,$2.07,$2.32,$2.49,190.79%
7511,2009-09-27,$0.42,$1.65,$2.42,$1.84,$2.62,407.74%
7531,2009-09-20,$0.42,$2.25,$2.24,$1.74,$1.99,389.29%
7556,2009-09-13,$0.48,$1.65,$1.99,$2.49,$2.61,355.21%
7581,2009-09-06,$0.55,$0.00,$1.92,$1.49,$1.91,141.82%
7584,2009-08-30,$0.56,$0.99,$1.99,$0.79,$1.87,151.79%
7609,2009-08-23,$0.56,$0.00,$1.99,$1.74,$1.71,142.86%
7634,2009-08-16,$0.56,$0.00,$1.42,$0.00,$1.89,47.77%
7640,2009-08-09,$0.56,$1.65,$2.24,$1.74,$1.74,229.02%
7659,2009-08-02,$0.54,$1.70,$1.74,$0.69,$1.86,177.31%
7685,2009-07-26,$0.48,$1.23,$1.99,$2.24,$1.64,269.79%
7709,2009-07-19,$0.48,$1.07,$2.04,$1.94,$1.64,248.44%
7714,2009-07-12,$0.54,$0.79,$1.20,$2.49,$1.54,178.70%
7736,2009-07-05,$0.56,$1.44,$1.67,$0.00,$1.67,113.39%
7762,2009-06-28,$0.56,$1.60,$2.12,$2.16,$1.94,249.11%
7768,2009-06-21,$0.62,$1.40,$1.89,$0.00,$1.92,110.08%
7788,2009-06-14,$0.68,$1.63,$1.99,$2.37,$2.29,204.41%
7813,2009-06-07,$0.66,$2.05,$1.74,$1.99,$2.17,201.14%
7838,2009-05-31,$0.76,$2.05,$1.87,$1.99,$2.12,164.14%
7843,2009-05-24,$0.77,$1.97,$1.99,$2.99,$2.37,202.60%
8353,2008-09-21,$0.31,$1.99,$2.11,$2.24,$1.74,551.61%
8377,2008-09-14,$0.31,$1.69,$1.99,$1.99,$2.27,540.32%
8399,2008-09-07,$0.33,$1.99,$1.42,$2.24,$2.24,497.73%
8422,2008-08-31,$0.32,$1.87,$1.61,$1.87,$1.81,459.38%
8447,2008-08-17,$0.36,$1.99,$1.64,$1.99,$2.02,430.56%
8470,2008-08-10,$0.35,$1.93,$1.87,$1.74,$1.31,389.29%
8492,2008-08-03,$0.33,$1.99,$1.74,$2.66,$1.42,491.67%
8516,2008-07-27,$0.31,$2.29,$1.82,$2.12,$1.32,508.87%
8540,2008-07-20,$0.31,$2.12,$1.66,$1.99,$1.57,491.94%
8546,2008-07-13,$0.30,$2.12,$1.74,$1.99,$1.57,518.33%
8569,2008-07-06,$0.31,$2.16,$1.24,$1.99,$1.67,469.35%
8587,2008-06-29,$0.32,$2.12,$2.24,$2.49,$1.50,552.34%
8610,2008-06-22,$0.33,$2.09,$1.71,$1.99,$1.79,474.24%
8634,2008-06-15,$0.37,$2.37,$1.99,$2.24,$1.59,453.38%
8658,2008-06-08,$0.46,$2.61,$2.44,$1.87,$2.12,391.30%
8666,2008-06-01,$0.59,$2.82,$2.16,$2.74,$1.99,311.44%
8686,2008-05-25,$0.70,$2.48,$2.12,$2.99,$2.74,268.93%
8708,2008-05-18,$0.82,$2.74,$2.75,$2.50,$2.99,234.76%
9212,2007-09-23,$0.40,$1.68,$2.32,$1.75,$2.00,384.38%
9233,2007-09-16,$0.38,$1.87,$1.79,$1.99,$1.59,376.32%
9255,2007-09-09,$0.31,$1.40,$1.72,$1.83,$1.92,454.03%
9277,2007-09-02,$0.30,$1.64,$1.66,$1.83,$1.94,489.17%
9298,2007-08-26,$0.30,$1.62,$1.34,$1.66,$1.59,417.50%
9320,2007-08-19,$0.30,$1.59,$1.99,$1.09,$1.42,407.50%
9342,2007-08-12,$0.31,$1.74,$1.69,$2.00,$1.45,454.84%
9363,2007-08-05,$0.34,$1.65,$1.69,$2.49,$1.69,452.94%
9366,2007-07-29,$0.34,$1.86,$2.12,$0.89,$1.77,388.24%
9386,2007-07-22,$0.33,$1.36,$1.74,$1.99,$1.99,436.36%
9407,2007-07-15,$0.34,$1.74,$1.69,$1.74,$1.82,413.97%
9430,2007-07-08,$0.34,$1.41,$1.46,$1.99,$2.16,416.18%
9451,2007-07-01,$0.34,$2.49,$1.69,$1.83,$1.87,479.41%
9475,2007-06-24,$0.30,$2.08,$1.71,$2.16,$2.04,565.83%
9497,2007-06-17,$0.36,$2.08,$1.19,$1.75,$2.17,399.31%
9518,2007-06-10,$0.36,$2.32,$2.07,$2.00,$2.00,482.64%
9541,2007-06-03,$0.41,$2.29,$1.99,$1.75,$2.74,434.76%
9563,2007-05-27,$0.50,$1.82,$2.04,$2.62,$2.87,367.50%
9588,2007-05-20,$0.73,$2.57,$1.74,$2.99,$3.12,256.85%
10043,2006-10-08,$0.34,$1.82,$2.09,$1.75,$1.99,462.50%
10063,2006-10-01,$0.34,$1.82,$2.02,$2.32,$2.49,536.03%
10087,2006-09-24,$0.37,$1.82,$2.02,$2.24,$1.99,445.27%
10109,2006-09-17,$0.40,$1.87,$1.99,$2.49,$1.99,421.25%
10130,2006-09-10,$0.41,$1.96,$2.07,$2.09,$2.06,398.78%
10152,2006-09-03,$0.43,$1.80,$1.85,$2.16,$2.49,382.56%
10165,2006-08-27,$0.46,$1.73,$1.65,$1.33,$1.94,261.41%
10195,2006-08-20,$0.48,$1.70,$1.17,$1.76,$1.82,235.94%
10196,2006-08-13,$0.52,$1.74,$1.74,$1.25,$1.87,217.31%
10218,2006-08-06,$0.52,$1.74,$1.66,$1.75,$1.74,231.25%
10240,2006-07-30,$0.52,$1.07,$1.79,$2.16,$1.87,231.25%
10269,2006-07-23,$0.52,$1.58,$1.53,$1.66,$1.99,225.00%
10283,2006-07-16,$0.52,$1.65,$1.56,$2.24,$2.32,273.56%
10304,2006-07-09,$0.61,$1.85,$1.29,$1.99,$1.67,178.69%
10327,2006-07-02,$0.64,$1.97,$1.64,$1.87,$1.89,187.89%
10350,2006-06-25,$0.69,$1.96,$1.94,$2.09,$2.24,198.19%
10373,2006-06-18,$0.79,$1.72,$1.62,$1.82,$2.24,134.18%
10396,2006-06-11,$0.88,$1.96,$1.69,$1.83,$2.49,126.42%
10420,2006-06-04,$0.98,$2.45,$2.37,$2.49,$2.87,159.69%
10913,2005-09-25,$0.29,$1.62,$2.17,$1.74,$2.09,556.90%
10935,2005-09-18,$0.35,$1.67,$2.12,$2.04,$1.84,447.86%
10959,2005-09-11,$0.36,$1.50,$1.56,$1.97,$1.84,377.08%
10983,2005-09-04,$0.38,$1.38,$1.82,$1.92,$1.99,367.76%
10985,2005-08-28,$0.44,$1.17,$2.12,$2.04,$2.32,334.66%
11010,2005-08-21,$0.47,$1.50,$1.62,$1.42,$1.74,234.04%
11031,2005-08-14,$0.52,$1.25,$1.66,$1.74,$1.69,204.81%
11052,2005-08-07,$0.50,$1.23,$1.06,$1.24,$1.99,176.00%
11075,2005-07-31,$0.47,$1.12,$1.28,$1.62,$1.39,187.77%
11096,2005-07-24,$0.42,$1.21,$1.99,$1.37,$1.74,275.60%
11121,2005-07-17,$0.39,$1.41,$1.64,$1.34,$1.89,302.56%
11144,2005-07-10,$0.34,$1.20,$1.49,$1.72,$1.62,343.38%
11165,2005-07-03,$0.32,$1.68,$1.16,$1.97,$1.62,402.34%
11169,2005-06-26,$0.29,$1.71,$1.99,$1.54,$1.99,523.28%
11190,2005-06-19,$0.31,$1.54,$1.86,$1.62,$1.69,441.13%
11214,2005-06-12,$0.31,$1.71,$1.94,$2.32,$1.69,517.74%
11238,2005-06-05,$0.26,$1.91,$1.79,$2.66,$1.74,678.85%
11262,2005-05-29,$0.47,$1.58,$1.93,$2.49,$2.37,345.21%
11271,2005-05-22,$0.64,$1.80,$2.49,$2.87,$2.37,272.27%
11781,2004-09-19,$0.34,$1.62,$1.42,$2.07,$2.56,463.97%
11805,2004-09-12,$0.36,$1.71,$1.59,$2.07,$1.89,404.17%
11808,2004-09-05,$0.35,$1.58,$1.92,$2.07,$1.67,417.14%
11830,2004-08-29,$0.40,$1.46,$1.67,$1.99,$1.67,324.38%
11851,2004-08-22,$0.47,$1.49,$1.89,$1.99,$1.82,282.45%
11875,2004-08-15,$0.48,$1.31,$1.59,$1.49,$1.21,191.67%
11897,2004-08-08,$0.49,$1.26,$1.12,$1.87,$1.49,192.86%
11919,2004-08-01,$0.41,$1.33,$1.69,$1.99,$1.87,319.51%
11941,2004-07-25,$0.40,$1.21,$1.31,$1.57,$1.99,280.00%
11961,2004-07-11,$0.40,$1.26,$1.69,$1.59,$1.57,281.88%
11981,2004-07-04,$0.40,$1.31,$1.40,$1.02,$1.17,206.25%
12004,2004-06-27,$0.40,$1.64,$1.97,$1.32,$1.62,309.38%
12027,2004-06-20,$0.25,$1.53,$2.45,$1.84,$1.37,619.00%
12050,2004-06-13,$0.20,$1.64,$1.96,$2.22,$1.37,798.75%
12065,2004-06-06,$0.25,$1.81,$1.87,$1.87,$1.99,654.00%
12091,2004-05-30,$0.33,$2.16,$1.62,$1.74,$2.12,478.79%
12094,2004-05-23,$0.45,$1.73,$2.07,$2.62,$2.37,388.33%
12117,2004-05-16,$0.65,$0.00,$2.24,$2.82,$2.74,200.00%
12574,2003-09-28,$0.24,$1.59,$2.06,$1.44,$1.22,557.29%
12597,2003-09-21,$0.24,$1.45,$1.49,$1.82,$1.37,538.54%
12621,2003-09-14,$0.27,$1.46,$1.56,$1.42,$1.62,461.11%
12645,2003-09-07,$0.31,$1.34,$1.82,$1.82,$1.62,432.26%
12664,2003-08-31,$0.32,$1.29,$1.89,$1.09,$1.49,350.00%
12687,2003-08-24,$0.32,$1.26,$1.86,$1.29,$1.37,351.56%
12689,2003-08-17,$0.32,$1.23,$0.94,$1.44,$1.32,285.16%
12711,2003-08-10,$0.27,$1.50,$1.39,$1.22,$1.75,442.59%
12733,2003-08-03,$0.24,$1.26,$1.62,$1.47,$1.21,479.17%
12754,2003-07-27,$0.23,$1.39,$1.12,$1.47,$1.29,472.83%
12776,2003-07-20,$0.21,$1.34,$1.39,$1.27,$1.19,517.86%
12798,2003-07-13,$0.20,$1.46,$1.52,$1.22,$1.42,602.50%
12819,2003-07-06,$0.23,$1.23,$0.96,$1.14,$1.37,410.87%
12841,2003-06-29,$0.24,$1.40,$1.87,$1.42,$1.42,536.46%
12871,2003-06-22,$0.27,$1.80,$1.87,$1.62,$1.49,527.78%
12890,2003-06-15,$0.32,$1.50,$1.82,$1.37,$1.37,373.44%
12913,2003-06-08,$0.34,$0.00,$1.94,$2.17,$0.00,202.21%
13429,2002-09-29,$0.00,$1.51,$1.82,$1.76,$1.76,0.00%
13453,2002-09-22,$0.32,$1.51,$1.82,$1.77,$1.74,434.38%
13477,2002-09-15,$0.41,$1.51,$1.74,$1.69,$1.67,303.05%
13499,2002-09-08,$0.34,$1.43,$1.62,$1.45,$1.87,368.38%
13503,2002-09-01,$0.31,$1.43,$1.69,$1.32,$1.67,392.74%
13526,2002-08-25,$0.35,$1.30,$1.64,$0.84,$1.42,271.43%
13550,2002-08-18,$0.36,$1.42,$1.49,$1.39,$1.24,284.72%
13574,2002-08-11,$0.33,$1.39,$1.54,$1.47,$1.39,338.64%
13578,2002-08-04,$0.30,$1.31,$1.79,$1.24,$1.21,362.50%
13603,2002-07-28,$0.30,$1.35,$1.51,$1.14,$1.29,340.83%
13627,2002-07-21,$0.24,$1.55,$2.14,$1.02,$1.12,507.29%
13632,2002-07-14,$0.22,$1.61,$1.72,$0.91,$1.25,523.86%
13656,2002-07-07,$0.20,$1.58,$1.34,$1.64,$1.12,610.00%
13681,2002-06-30,$0.20,$1.58,$1.34,$1.64,$1.12,610.00%
13683,2002-06-16,$0.27,$1.56,$1.79,$2.19,$1.57,558.33%
14249,2001-09-16,$0.40,$1.91,$1.57,$1.49,$1.87,327.50%
14274,2001-09-09,$0.40,$1.54,$1.67,$1.44,$1.52,285.63%
14298,2001-09-02,$0.40,$1.71,$1.54,$1.57,$1.44,291.25%
14304,2001-08-26,$0.41,$1.56,$1.46,$1.37,$1.32,248.17%
14329,2001-08-19,$0.43,$1.36,$1.42,$1.29,$1.37,216.28%
14353,2001-08-12,$0.34,$1.31,$1.39,$1.62,$1.09,297.79%
14357,2001-08-05,$0.26,$1.64,$1.11,$1.39,$1.09,402.88%
14382,2001-07-29,$0.24,$1.76,$1.66,$1.59,$1.42,569.79%
14406,2001-07-22,$0.24,$1.64,$1.59,$1.32,$0.94,471.88%
14410,2001-07-15,$0.20,$1.56,$1.19,$1.39,$1.31,581.25%
14434,2001-07-08,$0.18,$1.44,$1.51,$1.22,$1.44,679.17%
14458,2001-07-01,$0.30,$1.66,$1.17,$1.64,$1.82,424.17%
14466,2001-06-24,$0.43,$1.56,$1.64,$1.82,$1.74,293.02%
14487,2001-06-17,$0.54,$2.06,$1.87,$1.56,$1.19,209.26%
14511,2001-06-10,$0.58,$2.06,$1.69,$1.97,$1.99,232.33%
14516,2001-06-03,$0.62,$2.36,$1.64,$1.62,$1.89,202.82%
15034,2000-09-10,$0.64,$1.86,$0.00,$1.82,$1.49,101.95%
15041,2000-09-03,$0.64,$1.56,$0.00,$2.02,$1.39,94.14%
15062,2000-08-27,$0.56,$1.36,$0.00,$1.69,$1.27,92.86%
15071,2000-08-20,$0.56,$1.29,$0.00,$1.62,$1.19,83.04%
15096,2000-08-13,$0.46,$1.39,$0.00,$1.32,$1.09,106.52%
15120,2000-08-06,$0.46,$1.39,$0.00,$1.42,$1.09,111.96%
15126,2000-07-30,$0.32,$1.44,$0.00,$1.19,$1.34,210.16%
15152,2000-07-23,$0.28,$1.69,$0.00,$1.24,$1.19,267.86%
15156,2000-07-16,$0.26,$1.61,$0.00,$1.37,$1.19,300.96%
15181,2000-07-09,$0.30,$1.71,$0.00,$1.42,$1.19,260.00%
15204,2000-07-02,$0.33,$1.96,$0.00,$0.92,$1.04,196.97%
15225,2000-06-25,$0.39,$1.22,$0.00,$0.92,$1.19,113.46%
