,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5265,2012-07-15,$0.56,$2.49,$1.72,$0.99,$0.00,132.14%
5274,2012-07-08,$0.66,$0.00,$1.67,$1.24,$0.00,10.23%
5298,2012-07-01,$0.52,$1.69,$1.19,$1.14,$1.79,179.33%
5321,2012-06-24,$0.56,$1.49,$1.74,$1.99,$2.99,266.52%
5328,2012-06-17,$0.62,$0.00,$1.72,$1.99,$2.99,170.16%
5349,2012-06-10,$0.68,$1.59,$1.67,$1.87,$2.99,198.53%
5364,2012-06-03,$0.68,$1.59,$1.39,$2.24,$0.00,91.91%
5878,2011-10-02,$0.40,$1.58,$1.40,$1.99,$1.66,314.38%
5900,2011-09-25,$0.40,$1.27,$1.95,$1.39,$2.34,334.38%
5926,2011-09-18,$0.40,$0.00,$1.87,$1.99,$1.99,265.63%
5935,2011-09-11,$0.40,$0.00,$1.83,$1.62,$1.59,215.00%
5954,2011-09-04,$0.40,$1.69,$1.79,$2.24,$2.14,391.25%
5973,2011-08-28,$0.44,$1.69,$1.87,$2.12,$2.14,344.32%
6005,2011-08-21,$0.44,$1.69,$1.74,$1.56,$2.49,325.00%
6010,2011-08-14,$0.44,$0.00,$1.49,$1.61,$0.00,76.14%
6043,2011-08-07,$0.40,$0.00,$1.31,$1.69,$0.00,87.50%
6058,2011-07-31,$0.38,$0.00,$1.39,$2.12,$0.00,130.92%
6084,2011-07-17,$0.38,$0.00,$1.69,$2.12,$0.00,150.66%
6108,2011-07-10,$0.42,$0.00,$1.79,$1.84,$1.12,182.74%
6130,2011-07-03,$0.42,$0.00,$1.29,$1.94,$1.25,166.67%
6137,2011-06-26,$0.42,$0.00,$1.64,$1.37,$0.62,116.07%
6158,2011-06-19,$0.42,$0.00,$1.54,$1.47,$0.50,108.93%
6183,2011-06-12,$0.50,$0.00,$1.79,$2.49,$1.12,170.00%
6206,2011-06-05,$0.62,$0.00,$0.99,$1.37,$0.00,-4.84%
6704,2010-09-26,$0.34,$0.75,$2.19,$0.50,$0.00,152.94%
6728,2010-09-19,$0.34,$0.75,$1.77,$1.00,$0.95,228.68%
6733,2010-09-12,$0.34,$0.00,$1.69,$0.00,$0.25,42.65%
6753,2010-09-05,$0.30,$0.75,$1.77,$0.00,$1.05,197.50%
6778,2010-08-29,$0.30,$0.45,$1.99,$0.62,$1.25,259.17%
6799,2010-08-22,$0.30,$0.75,$1.69,$0.00,$1.99,269.17%
6822,2010-08-15,$0.32,$0.00,$1.44,$1.00,$1.00,168.75%
6845,2010-08-08,$0.32,$0.75,$1.49,$1.25,$0.62,221.09%
6865,2010-08-01,$0.34,$1.89,$0.00,$0.00,$0.50,75.74%
6874,2010-07-25,$0.30,$0.98,$1.62,$1.49,$2.49,448.33%
6896,2010-07-18,$0.30,$0.00,$1.49,$2.99,$2.99,522.50%
6905,2010-07-11,$0.31,$0.00,$1.57,$1.96,$2.74,405.65%
6929,2010-07-04,$0.32,$1.50,$1.37,$1.86,$2.82,489.84%
6952,2010-06-27,$0.30,$2.49,$1.99,$2.23,$2.99,708.33%
6965,2010-06-20,$0.32,$0.00,$1.37,$2.49,$2.66,409.38%
6980,2010-06-13,$0.38,$1.29,$1.69,$2.99,$2.74,473.03%
7005,2010-06-06,$0.57,$1.89,$1.74,$2.74,$2.99,310.53%
7027,2010-05-30,$0.75,$1.39,$1.69,$2.74,$2.29,170.33%
7049,2010-05-23,$0.98,$2.99,$2.66,$2.46,$1.99,157.65%
7513,2009-09-27,$0.44,$1.25,$2.42,$2.99,$2.62,427.27%
7533,2009-09-20,$0.46,$1.25,$2.24,$1.49,$2.02,280.43%
7558,2009-09-13,$0.44,$2.99,$1.99,$0.00,$2.14,304.55%
7567,2009-09-06,$0.44,$2.99,$1.92,$1.49,$1.62,355.68%
7586,2009-08-30,$0.46,$0.00,$1.74,$1.32,$1.49,147.28%
7611,2009-08-23,$0.46,$2.49,$1.99,$1.74,$1.61,325.54%
7619,2009-08-16,$0.46,$0.00,$1.31,$1.06,$1.79,126.09%
7642,2009-08-09,$0.46,$1.39,$2.24,$2.16,$1.31,285.87%
7661,2009-08-02,$0.46,$1.39,$2.24,$0.64,$1.29,202.17%
7687,2009-07-26,$0.48,$2.29,$1.87,$2.19,$1.74,321.35%
7694,2009-07-19,$0.48,$0.00,$2.04,$1.99,$1.79,203.13%
7716,2009-07-12,$0.49,$0.00,$1.32,$2.49,$1.96,194.39%
7738,2009-07-05,$0.50,$1.64,$1.67,$1.66,$2.24,260.50%
7764,2009-06-28,$0.52,$1.91,$1.74,$1.49,$2.37,261.06%
7772,2009-06-21,$0.64,$1.15,$1.76,$1.82,$2.62,187.11%
7792,2009-06-14,$0.64,$1.37,$1.99,$2.49,$2.87,240.63%
7817,2009-06-07,$0.66,$1.39,$1.99,$2.99,$2.22,225.38%
7824,2009-05-31,$0.68,$1.64,$1.87,$3.49,$1.99,230.51%
7847,2009-05-24,$0.74,$1.49,$1.99,$2.32,$2.12,167.57%
8312,2008-10-05,$0.36,$1.28,$1.69,$0.00,$1.99,244.44%
8334,2008-09-28,$0.36,$1.28,$1.99,$1.50,$2.04,372.92%
8356,2008-09-21,$0.36,$1.59,$2.11,$1.99,$2.27,452.78%
8381,2008-09-14,$0.35,$1.75,$1.99,$2.32,$0.79,389.29%
8403,2008-09-07,$0.36,$1.75,$1.87,$2.66,$2.29,495.14%
8426,2008-08-31,$0.30,$1.58,$1.74,$1.32,$1.87,442.50%
8429,2008-08-24,$0.29,$1.65,$1.92,$1.49,$2.37,540.52%
8451,2008-08-17,$0.28,$1.49,$2.24,$1.99,$2.02,591.07%
8474,2008-08-10,$0.29,$1.74,$1.87,$2.49,$1.79,580.17%
8496,2008-08-03,$0.30,$1.82,$1.74,$1.47,$1.84,472.50%
8518,2008-07-27,$0.30,$1.99,$1.79,$2.62,$1.84,586.67%
8542,2008-07-20,$0.32,$1.99,$1.29,$1.33,$1.59,384.38%
8548,2008-07-13,$0.32,$1.99,$1.99,$1.66,$1.74,476.56%
8571,2008-07-06,$0.33,$1.75,$1.61,$2.49,$1.84,482.58%
8591,2008-06-29,$0.36,$1.69,$2.12,$2.49,$1.89,468.75%
8614,2008-06-22,$0.37,$1.94,$2.24,$2.16,$2.16,474.32%
8638,2008-06-15,$0.44,$1.99,$1.99,$2.49,$2.32,399.43%
8662,2008-06-08,$0.50,$0.00,$2.19,$2.19,$1.99,218.50%
8670,2008-06-01,$0.54,$2.35,$2.16,$1.62,$1.61,258.33%
8690,2008-05-25,$0.68,$2.00,$2.16,$2.74,$2.24,236.03%
8712,2008-05-18,$0.71,$2.74,$2.49,$2.68,$3.12,288.38%
8733,2008-05-11,$0.79,$2.95,$2.49,$2.99,$2.49,245.57%
9190,2007-09-30,$0.44,$1.88,$2.26,$1.99,$2.00,361.93%
9216,2007-09-23,$0.44,$2.13,$2.32,$1.99,$2.00,379.55%
9237,2007-09-16,$0.44,$1.37,$1.79,$1.87,$1.75,285.23%
9238,2007-09-09,$0.41,$1.69,$1.74,$2.17,$1.49,332.32%
9267,2007-09-02,$0.40,$1.75,$1.92,$1.50,$1.79,335.00%
9281,2007-08-26,$0.35,$1.32,$1.34,$1.62,$1.79,333.57%
9303,2007-08-19,$0.35,$1.36,$1.99,$1.50,$1.64,363.57%
9325,2007-08-12,$0.32,$2.09,$1.69,$1.99,$1.79,490.63%
9346,2007-08-05,$0.37,$1.65,$1.99,$1.83,$1.99,404.05%
9370,2007-07-29,$0.38,$1.08,$2.12,$1.33,$0.99,263.16%
9390,2007-07-22,$0.38,$1.62,$1.74,$1.87,$1.99,375.00%
9411,2007-07-15,$0.44,$1.59,$1.69,$1.62,$1.79,280.11%
9434,2007-07-08,$0.42,$0.97,$1.46,$1.99,$1.74,266.67%
9455,2007-07-01,$0.43,$1.74,$1.74,$1.66,$1.87,307.56%
9479,2007-06-24,$0.44,$1.93,$1.71,$2.16,$2.37,364.20%
9501,2007-06-17,$0.38,$1.85,$1.19,$1.50,$1.62,305.26%
9522,2007-06-10,$0.36,$1.85,$1.82,$1.97,$1.94,426.39%
9543,2007-06-03,$0.39,$2.14,$1.74,$1.99,$2.37,428.21%
9564,2007-05-27,$0.51,$1.84,$2.04,$2.16,$2.49,318.14%
9573,2007-05-20,$0.62,$1.41,$2.16,$2.87,$2.67,267.34%
10070,2006-09-24,$0.38,$0.98,$1.94,$2.16,$2.99,430.92%
10092,2006-09-17,$0.38,$1.47,$1.79,$2.16,$2.09,394.08%
10113,2006-09-10,$0.38,$1.26,$2.39,$1.89,$2.37,420.39%
10135,2006-09-03,$0.40,$1.23,$2.14,$2.32,$2.62,419.38%
10155,2006-08-27,$0.41,$1.68,$1.49,$1.55,$2.49,339.63%
10178,2006-08-20,$0.44,$1.18,$1.83,$1.50,$2.37,290.91%
10200,2006-08-13,$0.44,$0.88,$1.61,$2.24,$2.32,300.57%
10222,2006-08-06,$0.43,$1.18,$1.14,$1.99,$2.24,280.81%
10244,2006-07-30,$0.41,$1.18,$1.79,$1.66,$2.33,324.39%
10259,2006-07-23,$0.40,$1.42,$1.53,$1.50,$2.82,354.38%
10287,2006-07-16,$0.39,$0.93,$1.56,$2.14,$2.99,388.46%
10308,2006-07-09,$0.43,$1.28,$1.46,$1.99,$1.99,290.70%
10331,2006-07-02,$0.45,$1.18,$1.26,$2.12,$2.54,294.44%
10354,2006-06-25,$0.44,$1.18,$1.81,$1.37,$2.19,272.16%
10377,2006-06-18,$0.44,$1.23,$1.49,$1.69,$2.49,292.05%
10400,2006-06-11,$0.56,$1.03,$1.31,$1.62,$2.12,171.43%
10404,2006-06-04,$0.53,$1.94,$2.24,$1.49,$2.09,266.04%
10428,2006-05-28,$0.60,$2.22,$2.36,$2.50,$2.74,309.17%
10450,2006-05-21,$0.77,$2.04,$1.61,$2.41,$2.99,193.83%
10917,2005-09-25,$0.32,$1.24,$1.89,$2.16,$2.49,507.81%
10938,2005-09-18,$0.32,$1.24,$1.99,$1.49,$2.49,463.28%
10962,2005-09-11,$0.36,$1.98,$1.56,$1.74,$1.92,400.00%
10967,2005-09-04,$0.36,$1.28,$1.69,$1.57,$2.24,370.83%
10989,2005-08-28,$0.14,$1.08,$1.87,$1.06,$1.99,971.43%
11014,2005-08-21,$0.37,$1.56,$1.62,$1.84,$1.74,356.76%
11035,2005-08-14,$0.41,$1.44,$1.92,$1.84,$1.74,323.17%
11056,2005-08-07,$0.41,$1.09,$0.89,$1.87,$1.99,256.10%
11079,2005-07-31,$0.40,$1.74,$1.28,$1.69,$1.99,318.75%
11100,2005-07-24,$0.38,$1.49,$1.99,$2.89,$1.74,433.55%
11125,2005-07-17,$0.34,$1.59,$1.64,$2.09,$2.02,439.71%
11128,2005-07-10,$0.34,$1.57,$1.49,$1.67,$1.99,394.12%
11150,2005-07-03,$0.35,$1.73,$1.16,$1.77,$1.99,375.00%
11173,2005-06-26,$0.32,$1.60,$1.99,$1.54,$1.99,456.25%
11194,2005-06-19,$0.32,$1.68,$1.44,$1.24,$2.12,406.25%
11218,2005-06-12,$0.32,$1.58,$1.94,$1.77,$1.87,459.38%
11242,2005-06-05,$0.31,$1.74,$1.42,$1.62,$1.87,436.29%
11248,2005-05-29,$0.33,$1.81,$1.82,$2.24,$1.99,495.45%
11275,2005-05-22,$0.42,$1.16,$1.99,$2.24,$2.24,354.17%
11293,2005-05-15,$0.51,$2.08,$2.49,$2.99,$2.74,404.90%
11758,2004-09-26,$0.30,$1.81,$1.99,$1.86,$1.99,537.50%
11785,2004-09-19,$0.31,$1.35,$1.51,$1.77,$1.99,433.87%
11789,2004-09-12,$0.33,$1.44,$0.91,$1.76,$2.16,375.00%
11812,2004-09-05,$0.32,$1.33,$1.44,$1.62,$2.99,476.56%
11834,2004-08-29,$0.35,$1.26,$1.42,$1.29,$1.83,314.29%
11854,2004-08-22,$0.34,$1.43,$1.44,$1.12,$1.82,327.21%
11879,2004-08-15,$0.34,$1.33,$1.59,$1.24,$1.06,283.82%
11901,2004-08-08,$0.23,$1.16,$1.04,$1.56,$1.83,507.61%
11923,2004-08-01,$0.21,$1.39,$1.69,$1.32,$2.16,680.95%
11945,2004-07-25,$0.20,$1.14,$1.31,$1.39,$1.99,628.75%
11963,2004-07-11,$0.20,$1.26,$1.69,$1.62,$1.99,720.00%
11977,2004-07-04,$0.25,$1.34,$1.65,$1.36,$1.99,534.00%
12002,2004-06-27,$0.21,$1.41,$1.97,$2.04,$1.59,734.52%
12023,2004-06-20,$0.23,$1.51,$1.84,$1.62,$1.66,620.65%
12046,2004-06-13,$0.22,$1.41,$1.96,$2.14,$1.82,732.95%
12061,2004-06-06,$0.24,$1.86,$1.87,$2.19,$2.07,732.29%
12087,2004-05-30,$0.34,$1.91,$1.44,$1.74,$1.49,383.82%
12111,2004-05-23,$0.42,$1.82,$2.32,$2.24,$2.24,413.10%
12115,2004-05-16,$0.60,$1.48,$0.00,$2.39,$0.00,61.25%
12536,2003-10-19,$0.18,$0.99,$0.99,$1.99,$0.00,451.39%
12545,2003-10-12,$0.18,$1.44,$0.99,$1.84,$1.74,734.72%
12562,2003-10-05,$0.18,$1.09,$2.09,$2.06,$1.39,820.83%
12591,2003-09-28,$0.18,$1.29,$1.73,$1.82,$1.50,780.56%
12595,2003-09-21,$0.18,$1.34,$1.72,$1.54,$1.49,745.83%
12619,2003-09-14,$0.18,$1.51,$1.18,$1.94,$1.33,727.78%
12643,2003-09-07,$0.16,$1.34,$1.14,$1.69,$1.33,759.38%
12660,2003-08-31,$0.16,$1.39,$1.86,$1.67,$1.87,960.94%
12683,2003-08-24,$0.18,$1.21,$1.99,$1.74,$1.82,838.89%
12706,2003-08-17,$0.18,$1.26,$0.94,$1.21,$1.69,608.33%
12728,2003-08-10,$0.21,$1.43,$1.49,$1.79,$1.57,647.62%
12750,2003-08-03,$0.24,$1.36,$1.49,$1.32,$1.34,473.96%
12772,2003-07-27,$0.28,$1.43,$1.49,$1.49,$1.62,438.39%
12793,2003-07-20,$0.28,$1.31,$1.52,$1.24,$1.57,403.57%
12794,2003-07-13,$0.26,$1.38,$1.69,$1.84,$1.67,532.69%
12815,2003-07-06,$0.25,$1.26,$0.96,$1.24,$1.12,358.00%
12837,2003-06-29,$0.20,$1.40,$1.49,$1.72,$1.49,662.50%
12869,2003-06-22,$0.20,$1.80,$1.37,$1.44,$2.49,787.50%
12886,2003-06-15,$0.20,$1.52,$1.77,$1.59,$0.86,617.50%
12909,2003-06-08,$0.24,$0.00,$1.36,$2.04,$0.00,254.17%
13423,2002-10-06,$0.36,$1.81,$1.66,$1.66,$1.66,371.53%
13425,2002-09-29,$0.31,$1.63,$1.76,$1.74,$1.07,400.00%
13449,2002-09-22,$0.28,$1.39,$1.62,$1.57,$1.07,404.46%
13475,2002-09-15,$0.34,$1.34,$1.49,$1.57,$1.32,320.59%
13495,2002-09-08,$0.28,$1.32,$1.57,$1.57,$1.04,391.07%
13518,2002-09-01,$0.28,$1.32,$1.64,$1.74,$1.04,412.50%
13522,2002-08-25,$0.28,$1.08,$1.34,$1.69,$0.94,350.89%
13546,2002-08-18,$0.28,$1.39,$1.54,$1.57,$1.09,399.11%
13572,2002-08-11,$0.30,$1.15,$1.42,$1.59,$1.17,344.17%
13593,2002-08-04,$0.29,$1.29,$1.54,$1.57,$0.97,362.93%
13600,2002-07-28,$0.28,$1.16,$2.16,$1.49,$1.04,422.32%
13624,2002-07-21,$0.28,$1.11,$1.42,$1.47,$0.99,345.54%
13630,2002-07-14,$0.24,$1.28,$1.72,$1.27,$1.32,482.29%
13653,2002-07-07,$0.21,$0.68,$1.16,$1.69,$1.27,471.43%
13679,2002-06-30,$0.21,$0.68,$1.16,$1.69,$1.27,471.43%
13698,2002-06-16,$0.22,$1.48,$1.49,$1.44,$1.24,542.05%
14263,2001-09-16,$0.28,$1.46,$1.47,$1.36,$1.17,387.50%
14271,2001-09-09,$0.28,$1.33,$1.62,$1.34,$1.19,389.29%
14295,2001-09-02,$0.28,$1.36,$1.57,$1.52,$1.12,397.32%
14301,2001-08-26,$0.24,$1.12,$1.29,$1.64,$1.12,438.54%
14326,2001-08-19,$0.18,$0.99,$1.42,$1.32,$1.06,565.28%
14350,2001-08-12,$0.18,$1.26,$1.21,$1.52,$0.97,588.89%
14354,2001-08-05,$0.19,$1.11,$1.11,$1.26,$0.92,478.95%
14379,2001-07-29,$0.20,$1.26,$1.66,$1.47,$1.89,685.00%
14403,2001-07-22,$0.20,$1.46,$1.59,$1.29,$1.74,660.00%
14425,2001-07-15,$0.20,$1.39,$1.09,$1.69,$1.56,616.25%
14430,2001-07-08,$0.16,$1.69,$1.59,$1.69,$1.37,890.63%
14454,2001-07-01,$0.21,$1.26,$1.39,$1.92,$1.14,579.76%
14478,2001-06-24,$0.27,$1.39,$1.41,$1.69,$1.39,444.44%
14485,2001-06-17,$0.36,$1.19,$1.69,$1.94,$1.34,327.78%
14509,2001-06-10,$0.41,$1.31,$1.69,$1.69,$1.29,264.63%
14530,2001-06-03,$0.48,$1.69,$1.36,$1.69,$1.49,224.48%
14978,2000-10-01,$0.38,$1.27,$0.00,$1.34,$1.37,161.84%
15001,2000-09-24,$0.40,$1.81,$0.00,$1.34,$1.32,179.38%
15010,2000-09-17,$0.44,$1.91,$0.00,$1.64,$1.42,182.39%
15033,2000-09-10,$0.48,$1.31,$0.00,$1.57,$1.27,116.15%
15040,2000-09-03,$0.48,$1.33,$0.00,$1.37,$1.17,101.56%
15061,2000-08-27,$0.36,$1.36,$0.00,$1.37,$1.32,181.25%
15070,2000-08-20,$0.31,$0.89,$0.00,$1.57,$1.34,206.45%
15095,2000-08-13,$0.24,$1.19,$0.00,$1.12,$1.09,254.17%
15119,2000-08-06,$0.24,$0.94,$0.00,$1.19,$1.47,275.00%
15125,2000-07-30,$0.24,$1.16,$0.00,$1.32,$1.47,311.46%
15151,2000-07-23,$0.26,$1.04,$0.00,$0.97,$1.94,279.81%
15155,2000-07-16,$0.28,$1.49,$0.00,$1.24,$1.19,250.00%
15179,2000-07-09,$0.32,$0.99,$0.00,$1.49,$0.89,163.28%
15202,2000-07-02,$0.32,$1.04,$0.00,$1.37,$0.91,159.38%
15223,2000-06-25,$0.32,$1.04,$0.00,$1.14,$0.86,137.50%
