,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
1223,2017-10-08,$1.00,$2.19,$1.98,$1.74,$2.31,105.50%
1238,2017-10-01,$1.05,$2.29,$2.01,$1.99,$2.29,104.29%
1256,2017-09-24,$1.05,$2.26,$1.69,$2.24,$2.11,97.62%
1274,2017-09-17,$1.05,$2.10,$1.86,$1.62,$2.32,88.10%
1295,2017-09-10,$1.01,$1.87,$2.04,$1.49,$2.44,94.06%
1314,2017-09-03,$1.08,$2.20,$1.81,$2.24,$2.46,101.62%
1333,2017-08-27,$1.06,$2.25,$2.14,$1.57,$2.24,93.40%
1352,2017-08-20,$1.12,$2.25,$2.01,$1.32,$1.71,62.72%
1371,2017-08-13,$1.05,$1.95,$2.09,$1.87,$2.36,96.90%
1390,2017-08-06,$1.05,$2.19,$1.81,$2.12,$2.36,101.90%
1410,2017-07-30,$1.05,$1.82,$1.81,$2.12,$1.99,84.29%
1430,2017-07-23,$1.02,$2.02,$1.81,$1.62,$2.24,88.48%
1450,2017-07-16,$1.05,$2.01,$2.19,$2.12,$2.09,100.24%
1470,2017-07-09,$1.16,$2.27,$2.36,$2.49,$2.09,98.49%
1490,2017-07-02,$1.28,$2.40,$2.19,$2.49,$2.45,86.13%
1510,2017-06-25,$1.28,$1.81,$2.24,$1.99,$2.46,66.02%
1529,2017-06-18,$1.05,$2.02,$2.22,$1.74,$2.09,92.14%
1547,2017-06-11,$1.05,$2.37,$2.24,$1.99,$2.21,109.76%
1565,2017-06-04,$1.05,$1.85,$1.94,$1.87,$2.62,97.14%
1579,2017-05-28,$1.11,$2.90,$1.50,$2.24,$2.81,112.84%
1595,2017-05-21,$1.50,$2.22,$1.73,$2.24,$2.56,45.83%
1847,2016-12-25,$1.26,$3.24,$2.69,$2.99,$2.49,126.39%
1860,2016-12-18,$1.26,$3.24,$2.49,$2.49,$2.11,104.96%
1874,2016-12-11,$1.26,$3.24,$2.31,$2.74,$2.61,116.27%
1886,2016-12-04,$1.26,$2.86,$1.86,$2.69,$2.24,91.47%
1899,2016-11-27,$1.29,$2.81,$2.29,$2.69,$2.36,96.71%
1913,2016-11-20,$1.13,$2.69,$2.24,$2.94,$2.61,131.86%
1926,2016-11-13,$0.89,$2.44,$1.99,$2.57,$2.49,166.57%
1941,2016-11-06,$0.89,$2.49,$2.44,$2.11,$2.24,160.67%
1955,2016-10-30,$0.87,$1.89,$1.99,$2.24,$2.24,140.23%
1971,2016-10-23,$0.96,$2.49,$2.01,$2.06,$2.24,129.17%
1985,2016-10-16,$0.96,$2.24,$2.44,$2.49,$2.31,146.88%
1999,2016-10-09,$0.96,$2.44,$1.56,$2.12,$2.11,114.32%
2013,2016-10-02,$0.96,$1.94,$1.61,$2.07,$2.36,107.81%
2026,2016-09-25,$0.96,$2.31,$2.11,$2.19,$1.99,123.96%
2039,2016-09-18,$0.97,$2.06,$1.86,$2.24,$1.99,110.05%
2052,2016-09-11,$0.97,$2.14,$1.94,$1.82,$2.11,106.44%
2066,2016-09-04,$0.97,$2.44,$2.02,$1.72,$2.36,120.10%
2083,2016-08-28,$1.02,$2.24,$1.51,$1.12,$2.11,71.08%
2152,2016-07-31,$1.02,$2.06,$1.89,$2.59,$1.99,109.07%
2169,2016-07-24,$1.02,$2.01,$1.59,$1.99,$2.99,110.29%
2197,2016-07-10,$1.05,$2.44,$1.74,$2.87,$2.36,124.05%
2261,2016-06-12,$1.05,$2.61,$2.06,$2.49,$2.99,141.67%
2278,2016-06-05,$1.05,$2.74,$1.94,$1.87,$2.49,115.24%
2293,2016-05-29,$1.05,$2.69,$2.06,$2.24,$2.36,122.62%
2308,2016-05-22,$1.22,$3.11,$2.49,$2.74,$2.99,132.17%
2323,2016-05-15,$1.44,$3.24,$2.24,$3.49,$2.99,107.64%
2337,2016-05-08,$1.55,$3.21,$2.49,$3.66,$2.11,85.00%
2610,2015-12-13,$0.94,$3.24,$2.49,$3.37,$3.19,226.86%
2621,2015-12-06,$0.94,$3.21,$2.61,$3.49,$2.74,220.48%
2631,2015-11-29,$0.92,$2.79,$2.49,$3.24,$2.86,209.24%
2640,2015-11-22,$1.00,$3.24,$2.06,$2.49,$2.36,153.75%
2651,2015-11-15,$1.01,$2.69,$1.74,$2.42,$2.74,137.38%
2675,2015-11-08,$0.94,$2.56,$2.36,$2.19,$2.36,151.86%
2684,2015-11-01,$0.94,$2.44,$1.49,$2.12,$2.99,140.43%
2693,2015-10-25,$0.94,$2.32,$1.49,$2.12,$2.23,117.02%
2718,2015-10-18,$0.89,$2.06,$2.06,$1.94,$2.24,133.15%
2725,2015-10-11,$0.89,$2.31,$1.96,$1.49,$2.24,124.72%
2748,2015-10-04,$0.89,$2.19,$1.41,$2.09,$2.11,119.10%
2760,2015-09-27,$0.89,$2.09,$1.81,$2.21,$2.11,130.90%
2766,2015-09-20,$0.89,$1.99,$1.84,$1.97,$2.11,122.19%
2789,2015-09-13,$0.89,$2.19,$1.64,$1.84,$1.86,111.52%
2812,2015-09-06,$0.89,$1.99,$1.59,$2.62,$2.15,134.55%
2834,2015-08-30,$0.89,$1.99,$1.69,$1.74,$2.99,136.24%
2858,2015-08-23,$0.87,$1.99,$1.56,$1.95,$1.99,115.23%
2878,2015-08-16,$0.89,$1.86,$1.74,$2.21,$2.99,147.19%
2881,2015-08-09,$0.92,$1.85,$1.69,$1.99,$1.65,95.11%
2904,2015-08-02,$0.89,$1.86,$1.99,$1.96,$2.67,138.20%
2930,2015-07-19,$0.85,$1.64,$1.84,$1.75,$2.37,123.53%
2948,2015-07-12,$0.87,$1.32,$1.84,$2.34,$2.79,138.22%
2956,2015-07-05,$0.94,$1.74,$1.59,$1.74,$2.79,109.04%
2980,2015-06-28,$1.11,$2.31,$1.91,$1.09,$2.37,72.97%
3004,2015-06-21,$1.05,$2.39,$1.94,$2.24,$2.62,118.81%
3028,2015-06-14,$0.89,$2.19,$1.86,$2.37,$2.11,139.61%
3033,2015-06-07,$1.16,$2.29,$2.14,$2.37,$2.62,103.02%
3057,2015-05-31,$1.00,$2.40,$1.69,$1.74,$2.87,117.50%
3082,2015-05-24,$1.05,$2.82,$2.24,$2.62,$2.87,151.19%
3090,2015-05-17,$1.28,$2.56,$2.49,$2.24,$2.67,94.53%
3099,2015-05-10,$2.22,$2.69,$1.93,$2.74,$2.67,12.95%
3124,2015-05-03,$1.42,$2.56,$2.44,$2.87,$2.99,91.20%
3377,2014-12-14,$0.94,$2.86,$2.81,$2.74,$3.49,216.49%
3387,2014-12-07,$0.97,$2.56,$2.44,$2.49,$2.99,170.10%
3398,2014-11-30,$1.08,$2.74,$2.44,$2.99,$3.42,168.29%
3421,2014-11-23,$1.02,$2.61,$2.31,$2.62,$3.42,168.63%
3433,2014-11-16,$1.05,$2.61,$2.24,$2.62,$2.62,140.24%
3439,2014-11-09,$1.00,$2.56,$2.16,$2.31,$2.87,147.50%
3465,2014-11-02,$1.00,$2.44,$1.99,$2.62,$1.74,119.75%
3474,2014-10-26,$0.94,$2.31,$1.69,$2.62,$1.74,122.34%
3484,2014-10-19,$0.94,$2.19,$1.94,$2.21,$2.49,134.84%
3494,2014-10-12,$0.97,$2.11,$1.94,$2.49,$2.82,141.24%
3517,2014-10-05,$0.93,$2.19,$1.64,$1.96,$1.47,95.16%
3529,2014-09-28,$0.93,$2.26,$2.04,$2.21,$2.44,140.59%
3535,2014-09-21,$0.93,$2.31,$1.97,$2.34,$2.24,138.17%
3561,2014-09-17,$0.87,$1.89,$1.62,$1.99,$1.99,115.23%
3583,2014-08-31,$0.89,$2.19,$1.85,$2.46,$2.74,159.55%
3590,2014-08-24,$0.89,$2.06,$2.19,$1.54,$2.49,132.58%
3603,2014-08-17,$0.89,$2.24,$0.00,$0.00,$0.00,-37.08%
3621,2014-08-17,$0.89,$2.24,$2.04,$1.99,$2.74,153.09%
3641,2014-08-10,$0.93,$2.11,$1.96,$1.84,$2.32,121.24%
3663,2014-08-03,$0.88,$2.24,$1.91,$1.66,$2.99,150.00%
3679,2014-08-03,$0.88,$2.24,$1.91,$1.66,$2.99,150.00%
3704,2014-07-27,$0.87,$2.49,$1.91,$2.21,$2.24,154.31%
3726,2014-07-20,$0.88,$1.81,$2.11,$1.71,$2.49,130.68%
3730,2014-07-06,$1.00,$2.16,$2.49,$2.09,$2.99,143.25%
3784,2014-06-15,$1.22,$2.82,$2.44,$2.62,$1.86,99.59%
3808,2014-06-08,$1.11,$2.29,$1.94,$2.49,$2.99,118.69%
3831,2014-06-01,$1.05,$2.59,$1.99,$2.24,$2.11,112.62%
3855,2014-05-25,$1.00,$2.55,$2.36,$1.99,$2.99,147.25%
3868,2014-05-18,$1.16,$3.61,$2.49,$1.99,$2.61,130.60%
3888,2014-05-11,$1.22,$3.24,$2.62,$2.62,$2.49,124.80%
3893,2014-05-04,$1.33,$3.24,$3.19,$3.87,$2.94,148.87%
4152,2013-12-29,$0.92,$2.51,$2.54,$2.87,$3.19,201.90%
4160,2013-12-22,$0.92,$2.81,$2.87,$2.74,$2.94,208.70%
4171,2013-12-15,$1.03,$2.65,$2.82,$2.24,$2.69,152.43%
4181,2013-12-01,$0.95,$2.06,$2.19,$2.49,$2.69,148.16%
4205,2013-11-24,$0.95,$2.31,$2.44,$2.12,$2.69,151.58%
4217,2013-11-17,$0.95,$2.36,$2.12,$2.12,$2.61,142.37%
4223,2013-11-10,$0.98,$2.34,$2.09,$2.49,$2.61,143.11%
4249,2013-11-06,$0.92,$2.24,$1.71,$2.37,$2.49,139.40%
4257,2013-11-03,$0.92,$2.24,$2.19,$2.62,$2.49,159.24%
4266,2013-10-27,$0.92,$2.24,$1.71,$2.37,$2.49,139.40%
4290,2013-10-20,$0.92,$2.24,$1.84,$2.49,$2.36,142.66%
4301,2013-10-13,$0.90,$1.91,$1.68,$2.49,$2.61,141.39%
4312,2013-09-22,$0.87,$1.95,$1.59,$1.99,$1.74,108.91%
4320,2013-09-15,$0.87,$1.95,$2.05,$2.37,$2.37,151.15%
4346,2013-09-01,$0.84,$2.09,$1.99,$2.37,$2.49,166.07%
4349,2013-08-25,$0.82,$1.81,$1.86,$2.12,$2.36,148.48%
4375,2013-08-18,$0.82,$1.94,$2.22,$2.49,$2.61,182.32%
4399,2013-08-11,$0.77,$1.94,$1.72,$2.12,$2.36,164.29%
4403,2013-08-04,$0.79,$2.06,$2.05,$1.84,$2.24,159.18%
4428,2013-07-28,$0.79,$2.11,$2.16,$1.74,$1.86,149.05%
4452,2013-07-21,$0.78,$2.06,$1.56,$1.59,$2.61,150.64%
4466,2013-07-14,$0.79,$1.99,$1.99,$2.37,$2.37,175.95%
4510,2013-06-23,$0.86,$2.14,$1.86,$2.24,$2.61,157.27%
4533,2013-06-16,$0.89,$2.31,$1.99,$1.86,$2.44,141.57%
4557,2013-06-09,$0.89,$2.18,$2.74,$2.49,$2.44,176.69%
4580,2013-06-02,$0.92,$2.65,$2.74,$1.93,$2.61,169.84%
4588,2013-05-26,$1.03,$2.69,$2.49,$2.74,$2.99,164.81%
4612,2013-05-19,$1.25,$2.74,$2.74,$3.12,$2.99,131.80%
4896,2012-12-09,$1.22,$2.49,$2.82,$3.54,$2.99,142.62%
4920,2012-12-02,$1.19,$2.99,$2.44,$3.17,$3.49,153.99%
4930,2012-11-25,$1.19,$2.54,$2.62,$2.79,$3.12,132.56%
4938,2012-11-18,$1.19,$2.24,$2.62,$2.92,$3.12,128.99%
4963,2012-11-11,$1.19,$2.36,$2.24,$2.79,$2.82,114.50%
4972,2012-11-04,$1.16,$2.44,$2.24,$2.08,$2.62,102.16%
4995,2012-10-28,$1.16,$2.24,$2.69,$2.49,$2.99,124.35%
5006,2012-10-21,$1.11,$2.14,$2.08,$2.24,$2.49,101.58%
5014,2012-10-14,$1.11,$2.14,$1.89,$2.49,$2.87,111.49%
5024,2012-10-07,$1.01,$1.91,$1.84,$1.87,$1.99,88.37%
5048,2012-09-30,$0.98,$2.04,$1.79,$1.79,$2.49,106.89%
5065,2012-09-23,$0.90,$1.91,$1.79,$2.24,$2.74,141.11%
5078,2012-09-16,$0.85,$1.94,$1.67,$1.99,$1.87,119.71%
5101,2012-09-09,$0.85,$1.69,$1.79,$1.72,$1.87,107.94%
5131,2012-08-26,$0.69,$2.31,$1.87,$2.12,$2.49,218.48%
5155,2012-08-19,$0.70,$1.84,$1.34,$1.46,$1.87,132.50%
5170,2012-08-12,$0.70,$1.91,$1.37,$1.45,$1.62,126.79%
5193,2012-08-12,$0.70,$1.91,$1.37,$1.45,$1.62,126.79%
5206,2012-08-05,$0.78,$2.06,$1.87,$1.13,$2.37,138.14%
5231,2012-07-29,$0.77,$2.06,$1.69,$2.16,$2.37,168.83%
5235,2012-07-22,$0.74,$1.71,$1.67,$1.99,$2.49,165.54%
5260,2012-07-15,$0.77,$2.49,$1.86,$1.89,$2.37,179.55%
5289,2012-07-01,$1.06,$2.36,$1.99,$2.62,$2.87,132.08%
5314,2012-06-24,$1.17,$2.19,$1.64,$2.37,$2.74,91.03%
5337,2012-06-17,$1.23,$2.24,$1.74,$2.37,$2.37,77.24%
5358,2012-06-10,$1.23,$2.24,$1.81,$2.77,$1.77,74.59%
5369,2012-06-03,$1.11,$2.32,$1.81,$2.42,$1.61,83.78%
5392,2012-05-27,$1.23,$2.06,$2.19,$1.82,$3.49,94.31%
5398,2012-05-20,$1.67,$2.56,$2.66,$2.77,$3.24,68.11%
5699,2012-01-01,$0.69,$2.36,$2.69,$2.74,$3.24,299.64%
5709,2011-12-25,$0.90,$2.36,$3.37,$3.49,$3.24,246.11%
5719,2011-12-18,$0.90,$2.49,$2.49,$3.12,$3.49,221.94%
5728,2011-12-11,$0.90,$2.49,$2.43,$2.99,$3.12,206.39%
5752,2011-12-04,$0.90,$2.19,$1.71,$2.74,$2.87,164.17%
5762,2011-11-27,$0.90,$2.21,$2.14,$3.12,$2.74,183.61%
5770,2011-11-20,$0.89,$2.11,$2.12,$2.99,$2.74,179.78%
5796,2011-11-13,$0.83,$2.19,$2.12,$2.49,$1.87,161.14%
5802,2011-11-06,$0.83,$1.79,$1.67,$2.12,$2.37,139.46%
5828,2011-10-30,$0.32,$1.76,$1.67,$1.99,$2.24,498.44%
5836,2011-10-23,$0.82,$1.49,$1.32,$0.95,$2.24,82.93%
5860,2011-10-16,$0.79,$1.76,$1.64,$2.37,$2.62,165.51%
5869,2011-10-09,$0.79,$1.76,$1.74,$3.12,$1.99,172.47%
5891,2011-10-02,$0.79,$1.81,$1.87,$1.12,$2.49,130.70%
5911,2011-09-25,$0.83,$1.76,$1.99,$1.69,$1.52,109.64%
5920,2011-09-18,$0.83,$1.51,$1.89,$2.37,$2.02,134.64%
5946,2011-09-11,$0.81,$1.84,$2.09,$1.84,$1.99,139.51%
5965,2011-09-04,$0.83,$1.79,$2.07,$1.74,$1.64,118.07%
5968,2011-08-28,$0.85,$1.86,$2.12,$2.87,$1.99,160.00%
5994,2011-08-21,$0.85,$1.81,$1.09,$1.97,$1.77,95.29%
6019,2011-08-14,$0.85,$1.89,$1.66,$2.37,$1.74,125.29%
6034,2011-08-07,$0.86,$1.84,$2.32,$1.62,$1.99,125.87%
6047,2011-07-31,$0.85,$1.86,$1.99,$1.41,$2.49,127.94%
6071,2011-07-24,$1.17,$2.54,$2.30,$3.62,$2.99,144.66%
6093,2011-07-17,$1.28,$2.86,$2.74,$3.12,$3.24,133.59%
6117,2011-07-10,$1.51,$2.86,$2.57,$3.87,$3.12,105.63%
6120,2011-07-03,$1.51,$2.34,$2.62,$3.87,$2.24,83.28%
6146,2011-06-26,$1.51,$1.91,$1.99,$2.00,$2.99,47.19%
6163,2011-06-19,$1.39,$1.89,$1.47,$2.49,$2.49,50.00%
6174,2011-06-12,$1.17,$2.06,$1.74,$1.49,$1.62,47.65%
6199,2011-06-05,$0.89,$2.44,$1.49,$1.99,$2.62,139.89%
6224,2011-05-29,$0.95,$2.59,$2.62,$1.31,$2.99,150.26%
6230,2011-05-22,$1.06,$2.61,$2.62,$3.74,$2.87,179.25%
6255,2011-05-15,$1.62,$2.34,$2.44,$2.99,$3.62,75.77%
6531,2010-12-12,$1.16,$1.29,$2.74,$3.24,$3.62,134.70%
6541,2010-12-05,$1.01,$1.19,$2.02,$2.24,$3.12,112.13%
6550,2010-11-28,$0.85,$1.94,$1.51,$2.87,$2.49,159.12%
6566,2010-11-21,$0.81,$1.74,$2.24,$2.99,$2.62,195.99%
6585,2010-11-14,$0.76,$1.94,$1.99,$2.87,$2.49,205.59%
6607,2010-11-07,$0.74,$1.49,$1.28,$2.49,$2.49,161.82%
6616,2010-10-31,$0.76,$1.61,$2.24,$2.74,$1.77,175.00%
6639,2010-10-24,$0.76,$1.61,$2.31,$2.47,$2.24,183.88%
6646,2010-10-17,$0.77,$1.61,$1.42,$2.24,$2.49,151.95%
6672,2010-10-10,$0.78,$1.71,$1.87,$2.62,$1.49,146.47%
6693,2010-10-03,$0.76,$1.51,$0.99,$1.27,$2.49,105.92%
6696,2010-09-26,$0.77,$1.54,$2.24,$1.99,$1.24,127.60%
6720,2010-09-19,$0.72,$1.42,$1.79,$2.62,$1.99,171.53%
6742,2010-09-12,$0.72,$1.66,$1.86,$1.87,$1.99,156.25%
6759,2010-09-05,$0.77,$1.56,$0.99,$2.24,$1.64,108.77%
6787,2010-08-29,$0.76,$1.64,$1.69,$2.24,$1.74,140.46%
6808,2010-08-22,$0.76,$1.79,$1.82,$2.37,$1.49,145.72%
6831,2010-08-15,$0.76,$1.84,$1.99,$2.24,$1.74,156.91%
6834,2010-08-08,$0.74,$1.17,$1.89,$1.69,$1.49,110.81%
6860,2010-08-01,$0.76,$1.71,$1.87,$1.57,$1.44,116.78%
6885,2010-07-25,$0.81,$1.91,$1.29,$2.24,$1.44,112.35%
6938,2010-07-04,$0.64,$1.46,$1.74,$2.12,$1.86,180.47%
6943,2010-06-27,$0.71,$1.79,$1.87,$2.24,$2.37,191.20%
6970,2010-06-20,$0.73,$1.81,$1.86,$1.71,$1.99,152.40%
6989,2010-06-13,$0.73,$2.04,$1.99,$1.87,$2.32,181.51%
7014,2010-06-06,$0.77,$1.68,$2.12,$2.34,$2.11,167.86%
7017,2010-05-30,$0.81,$1.98,$1.99,$2.09,$2.87,175.62%
7043,2010-05-23,$1.10,$1.79,$2.24,$2.19,$2.62,100.91%
7352,2009-12-13,$1.53,$2.52,$3.07,$3.49,$3.99,113.56%
7358,2009-12-06,$1.27,$2.08,$2.69,$3.07,$3.49,123.03%
7385,2009-11-29,$1.22,$1.82,$2.37,$2.57,$2.99,99.80%
7395,2009-11-22,$1.02,$2.19,$2.57,$2.74,$3.37,166.42%
7401,2009-11-15,$0.98,$1.99,$2.31,$2.74,$3.12,159.18%
7427,2009-11-08,$0.95,$1.54,$1.99,$1.99,$2.74,117.37%
7433,2009-11-01,$0.95,$2.19,$2.31,$2.37,$2.24,139.74%
7460,2009-10-25,$0.95,$1.61,$2.17,$1.79,$2.62,115.53%
7468,2009-10-18,$0.95,$1.74,$1.67,$1.69,$1.99,86.58%
7492,2009-10-11,$0.93,$1.81,$1.99,$1.74,$1.82,97.85%
7498,2009-10-04,$0.69,$1.65,$2.42,$1.81,$2.07,188.04%
7524,2009-09-27,$0.89,$1.21,$1.98,$2.16,$1.86,102.53%
7544,2009-09-20,$0.87,$1.49,$1.94,$2.07,$2.12,118.97%
7551,2009-09-13,$0.82,$1.63,$1.69,$1.59,$1.99,110.37%
7577,2009-09-06,$0.79,$1.68,$2.24,$1.69,$2.12,144.62%
7597,2009-08-30,$0.75,$1.81,$1.99,$1.62,$1.87,143.00%
7604,2009-08-23,$0.68,$1.68,$1.94,$1.94,$1.87,173.16%
7628,2009-08-16,$0.69,$1.65,$1.84,$1.76,$1.49,144.20%
7653,2009-08-09,$0.69,$1.65,$2.49,$2.12,$2.24,207.97%
7666,2009-08-02,$0.69,$1.65,$1.71,$1.74,$1.74,147.83%
7679,2009-07-26,$0.69,$1.52,$1.44,$2.24,$1.74,151.45%
7703,2009-07-19,$0.71,$1.77,$2.12,$1.92,$1.61,161.27%
7727,2009-07-12,$0.72,$1.82,$2.37,$1.82,$2.49,195.14%
7757,2009-06-28,$0.91,$1.90,$2.24,$2.82,$2.87,170.05%
7781,2009-06-21,$1.26,$1.71,$2.32,$2.99,$2.99,98.61%
7801,2009-06-14,$1.34,$1.69,$2.57,$2.99,$2.19,76.12%
7808,2009-06-07,$1.34,$1.85,$2.51,$2.37,$2.87,79.10%
7833,2009-05-31,$1.28,$1.70,$2.06,$1.87,$2.87,66.02%
7856,2009-05-24,$1.39,$1.82,$2.17,$2.87,$2.59,69.96%
7869,2009-05-17,$1.41,$2.52,$2.62,$2.99,$2.62,90.60%
8120,2009-01-04,$0.69,$2.35,$2.19,$2.99,$2.27,255.07%
8130,2008-12-28,$0.68,$1.66,$2.49,$2.99,$2.27,245.96%
8139,2008-12-21,$0.68,$2.34,$1.89,$1.99,$2.37,215.81%
8150,2008-12-14,$0.69,$2.46,$1.46,$1.99,$2.62,209.06%
8173,2008-12-07,$0.69,$2.11,$2.69,$2.57,$2.87,271.01%
8182,2008-11-30,$0.72,$1.94,$2.19,$2.09,$2.87,215.63%
8206,2008-11-23,$0.72,$1.87,$2.71,$2.74,$2.87,253.82%
8213,2008-11-16,$0.72,$2.41,$2.04,$2.74,$2.74,244.79%
8238,2008-11-09,$0.73,$1.76,$1.51,$2.32,$2.87,189.73%
8243,2008-11-02,$0.73,$1.84,$1.79,$2.99,$2.24,203.42%
8270,2008-10-26,$0.74,$2.09,$1.87,$1.82,$2.12,166.89%
8292,2008-10-19,$0.74,$1.84,$1.74,$2.32,$1.99,166.55%
8300,2008-10-12,$0.74,$1.77,$1.99,$2.62,$2.12,187.16%
8323,2008-10-05,$0.75,$1.50,$1.44,$2.62,$2.24,160.00%
8345,2008-09-28,$0.78,$1.44,$1.26,$1.96,$2.37,125.32%
8365,2008-09-21,$0.78,$1.56,$2.09,$2.62,$1.62,152.88%
8370,2008-09-14,$0.78,$1.59,$1.87,$1.59,$2.49,141.67%
8392,2008-09-07,$0.81,$1.67,$1.57,$2.34,$1.62,122.22%
8415,2008-08-31,$0.79,$1.86,$1.87,$2.24,$2.12,156.01%
8440,2008-08-24,$0.74,$1.56,$1.37,$1.99,$2.12,137.84%
8460,2008-08-17,$0.74,$1.59,$1.69,$2.34,$2.37,169.93%
8483,2008-08-10,$0.77,$1.69,$1.71,$1.97,$2.24,147.08%
8505,2008-08-03,$0.74,$1.54,$2.09,$2.49,$2.36,186.49%
8510,2008-07-27,$0.74,$2.17,$2.21,$2.99,$1.74,207.77%
8534,2008-07-20,$0.77,$2.12,$2.44,$2.24,$1.94,183.77%
8559,2008-07-13,$0.78,$1.83,$1.62,$1.96,$2.62,157.37%
8581,2008-07-06,$0.85,$2.05,$2.12,$1.74,$2.32,142.06%
8600,2008-06-29,$0.87,$1.86,$2.12,$2.37,$1.99,139.66%
8623,2008-06-22,$0.81,$1.73,$1.74,$1.67,$1.99,120.06%
8628,2008-06-15,$0.80,$1.81,$1.74,$1.99,$2.12,139.38%
8651,2008-06-08,$0.78,$1.74,$2.12,$2.37,$2.62,183.65%
8676,2008-06-01,$0.79,$1.69,$1.89,$2.24,$2.12,151.27%
8699,2008-05-25,$0.83,$2.11,$2.07,$1.84,$2.87,167.77%
8702,2008-05-18,$1.03,$2.26,$2.57,$2.99,$2.74,156.31%
9016,2007-12-16,$1.91,$3.15,$3.49,$3.62,$3.74,83.25%
9027,2007-12-09,$1.74,$2.74,$3.24,$3.87,$3.99,98.85%
9035,2007-12-02,$1.56,$2.58,$2.69,$3.49,$3.99,104.33%
9060,2007-11-25,$1.46,$2.54,$2.74,$3.33,$3.62,109.42%
9070,2007-11-18,$1.37,$2.26,$2.26,$3.49,$3.12,103.10%
9092,2007-11-11,$1.23,$2.26,$2.12,$3.24,$2.99,115.65%
9099,2007-11-04,$1.13,$2.07,$2.29,$2.87,$2.49,115.04%
9124,2007-10-28,$1.07,$2.71,$2.12,$2.46,$2.25,122.90%
9129,2007-10-21,$1.03,$2.01,$2.17,$2.37,$1.99,107.28%
9155,2007-10-14,$0.94,$1.91,$1.71,$1.99,$2.37,112.23%
9177,2007-10-07,$0.90,$1.66,$1.82,$2.37,$1.99,117.78%
9183,2007-09-30,$0.87,$1.71,$1.62,$1.87,$2.24,113.79%
9204,2007-09-23,$0.86,$1.73,$1.82,$2.32,$1.24,106.69%
